###### TEST LOG ####################
# Time taken               : 25.35 s
# Test Parameters: 
# 0.50 0.98 0.00 0.00
# 1.00 1.00 0.00 1.00
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 0
# HQ Tests Done in total   : 4800
# All Tests Done in total  : 4800
# Results Given in total   : 4800
# Locations Moved in total : 3954868
# Total recovered HCW      : 56
# Total HCW                : 86
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9988 8 0 0 0 4 0 0 0 50 0 0 0 
2 9988 6 0 0 0 6 0 0 0 50 0 0 0 
3 9988 6 0 0 0 6 0 0 0 50 0 0 0 
4 9986 3 2 0 0 9 0 0 0 50 0 0 0 
5 9986 3 2 0 0 9 0 0 0 50 0 0 0 
6 9986 1 1 1 0 11 0 0 0 50 0 0 0 
7 9986 1 0 2 0 11 0 0 0 50 0 0 0 
8 9986 1 0 2 0 11 0 0 0 50 0 0 0 
9 9986 1 0 2 0 11 0 0 0 50 0 0 0 
10 9986 1 0 2 0 11 0 0 0 50 0 0 0 
11 9986 1 0 2 0 11 0 0 0 50 0 0 0 
12 9986 0 0 2 0 12 0 0 0 50 0 0 0 
13 9986 0 0 2 0 12 0 0 0 50 0 0 0 
14 9986 0 0 1 0 13 0 0 0 50 0 0 0 
15 9986 0 0 1 0 13 0 0 0 50 0 0 0 
16 9985 1 0 1 0 13 0 0 0 50 0 0 0 
17 9985 1 0 1 0 13 0 0 0 50 0 0 0 
18 9983 3 0 1 0 13 0 0 0 50 0 0 0 
19 9983 2 0 1 0 14 0 0 0 50 0 0 0 
20 9982 2 1 1 0 14 0 0 0 50 0 0 0 
21 9982 2 0 2 0 14 0 0 0 50 0 0 0 
22 9982 2 0 2 0 14 0 0 0 50 0 0 0 
23 9982 2 0 2 0 14 0 0 0 50 0 0 0 
24 9982 2 0 2 0 14 0 0 0 50 0 0 0 
25 9982 2 0 2 0 14 0 0 0 50 0 0 0 
26 9982 2 0 2 0 14 0 0 0 50 0 0 0 
27 9981 3 0 2 0 14 0 0 0 50 0 0 0 
28 9979 4 1 2 0 14 0 0 0 50 0 0 0 
29 9976 6 2 2 0 14 0 0 0 50 0 0 0 
30 9972 7 2 3 0 16 0 0 0 50 0 0 0 
31 9968 8 2 4 0 18 0 0 0 50 0 0 0 
32 9961 9 4 5 0 21 0 0 0 50 0 0 0 
33 9958 8 3 7 0 24 0 0 0 50 0 0 0 
34 9955 8 5 7 0 25 0 0 0 50 0 0 0 
