###### TEST LOG ####################
# Time taken               : 24.82 s
# Test Parameters: 
# 0.90 0.98 0.00 0.00
# 1.00 1.00 0.00 1.00
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 0
# HQ Tests Done in total   : 1230
# All Tests Done in total  : 1230
# Results Given in total   : 1230
# Locations Moved in total : 3964251
# Total recovered HCW      : 58
# Total HCW                : 73
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9988 10 0 1 0 1 0 0 0 10 0 0 0 
2 9983 12 1 1 0 3 0 0 0 10 0 0 0 
3 9981 13 2 1 0 3 0 0 0 10 0 0 0 
4 9978 13 1 2 0 6 0 0 0 10 0 0 0 
5 9974 15 2 3 0 6 0 0 0 10 0 0 0 
6 9965 18 2 5 0 10 0 0 0 10 0 0 0 
7 9964 16 1 6 0 13 0 0 0 10 0 0 0 
8 9961 13 1 7 0 18 0 0 0 10 0 0 0 
9 9954 12 5 7 0 22 0 0 0 10 0 0 0 
10 9949 10 7 8 0 26 0 0 0 10 0 0 0 
11 9949 10 6 8 0 27 0 0 0 10 0 0 0 
12 9947 9 5 10 0 29 0 0 0 10 0 0 0 
13 9944 10 3 10 2 31 0 0 0 10 0 0 0 
14 9941 9 4 11 2 33 0 0 0 10 0 0 0 
15 9940 8 2 13 2 35 0 0 0 10 0 0 0 
16 9935 9 5 12 2 37 0 0 0 10 0 0 0 
17 9929 11 5 13 2 40 0 0 0 10 0 0 0 
18 9926 11 4 14 0 42 3 0 0 10 0 0 0 
19 9914 16 8 17 0 42 3 0 0 10 0 0 0 
20 9906 20 6 17 2 46 3 0 0 10 0 0 0 
21 9897 24 5 15 1 54 4 0 0 10 0 0 0 
22 9892 23 6 14 2 59 4 0 0 10 0 0 0 
23 9884 26 5 15 2 63 5 0 0 10 0 0 0 
24 9877 26 6 14 2 70 5 0 0 10 0 0 0 
25 9862 33 5 18 2 74 6 0 0 10 0 0 0 
26 9856 34 4 20 2 78 6 0 0 10 0 0 0 
27 9846 33 8 22 1 85 5 0 0 10 0 0 0 
28 9837 32 9 21 2 94 5 0 0 10 0 0 0 
29 9824 36 8 22 4 100 6 0 0 10 0 0 0 
30 9811 35 10 24 2 110 8 0 0 10 0 0 0 
31 9806 35 7 23 1 119 9 0 0 10 0 0 0 
32 9795 32 9 26 2 128 8 0 0 10 0 0 0 
33 9787 31 9 26 4 135 8 0 0 10 0 0 0 
34 9775 30 14 25 4 143 9 0 0 10 0 0 0 
35 9754 40 18 23 4 153 8 0 0 10 0 0 0 
36 9740 39 19 29 3 164 6 0 0 10 0 0 0 
37 9719 46 23 32 4 171 5 0 0 10 0 0 0 
38 9700 48 24 35 6 181 6 0 0 10 0 0 0 
39 9677 51 22 40 6 194 10 0 0 10 0 0 0 
40 9655 50 22 46 7 208 12 0 0 10 0 0 0 
41 9631 55 26 52 1 219 16 0 0 10 0 0 0 
42 9610 57 27 59 2 229 16 0 0 10 0 0 0 
43 9583 64 25 62 3 247 16 0 0 10 0 0 0 
44 9551 74 27 67 3 261 17 0 0 10 0 0 0 
45 9526 74 29 67 4 284 16 0 0 10 0 0 0 
46 9492 86 29 75 2 298 18 0 0 10 0 0 0 
47 9460 86 32 72 3 332 15 0 0 10 0 0 0 
48 9419 94 35 86 3 348 15 0 0 10 0 0 0 
49 9352 113 46 96 4 375 14 0 0 10 0 0 0 
50 9307 123 42 109 3 401 15 0 0 10 0 0 0 
51 9260 129 44 116 6 430 15 0 0 10 0 0 0 
52 9201 146 41 131 6 463 12 0 0 10 0 0 0 
53 9140 151 52 130 7 508 12 0 0 10 0 0 0 
54 9095 152 46 142 9 544 12 0 0 10 0 0 0 
55 9041 162 45 150 6 578 18 0 0 10 0 0 0 
56 8978 167 54 147 8 627 19 0 0 10 0 0 0 
57 8917 170 72 151 7 665 18 0 0 10 0 0 0 
58 8860 181 64 171 8 697 19 0 0 10 0 0 0 
59 8801 183 67 183 6 739 21 0 0 10 0 0 0 
60 8744 198 57 194 9 775 23 0 0 10 0 0 0 
61 8667 198 70 201 12 830 22 0 0 10 0 0 0 
62 8579 214 73 210 8 886 30 0 0 10 0 0 0 
63 8509 214 75 222 9 947 24 0 0 10 0 0 0 
64 8416 222 94 230 8 1005 25 0 0 10 0 0 0 
65 8328 237 86 252 14 1059 24 0 0 10 0 0 0 
66 8222 254 98 264 14 1119 29 0 0 10 0 0 0 
67 8116 279 103 278 12 1178 34 0 0 10 0 0 0 
68 8011 297 104 294 14 1246 34 0 0 10 0 0 0 
69 7890 311 122 311 13 1317 36 0 0 10 0 0 0 
70 7777 320 117 339 13 1396 38 0 0 10 0 0 0 
71 7668 327 101 369 12 1486 37 0 0 10 0 0 0 
72 7529 344 120 389 14 1569 35 0 0 10 0 0 0 
73 7395 364 125 392 19 1668 37 0 0 10 0 0 0 
74 7276 368 125 401 17 1773 40 0 0 10 0 0 0 
75 7145 374 135 415 20 1868 43 0 0 10 0 0 0 
76 7032 381 129 428 19 1965 46 0 0 10 0 0 0 
77 6919 391 129 439 19 2058 45 10 0 0 10 0 0 
78 6777 400 135 442 20 2178 48 20 0 0 20 0 0 
79 6649 415 118 451 19 2300 48 30 0 0 30 0 0 
80 6512 413 128 453 12 2428 54 40 0 0 39 0 0 
81 6406 415 110 467 11 2538 53 50 0 0 49 0 0 
82 6292 418 107 467 11 2649 56 60 0 0 59 0 0 
83 6185 414 101 470 12 2766 52 70 0 0 69 0 0 
84 6074 415 101 468 12 2877 53 80 0 0 79 0 0 
85 5953 410 107 471 17 2987 55 90 0 0 88 0 0 
86 5842 422 95 475 17 3090 59 100 0 0 98 0 0 
87 5747 408 101 462 13 3205 64 110 0 0 107 0 0 
88 5654 413 102 445 10 3308 68 120 0 0 117 0 0 
89 5536 417 110 443 11 3420 63 130 0 0 127 0 0 
90 5441 395 104 463 12 3526 59 140 0 0 137 0 0 
91 5354 384 95 451 16 3638 62 150 0 0 137 0 0 
92 5257 385 100 444 14 3737 63 160 0 0 136 0 0 
93 5156 383 109 441 15 3836 60 170 0 0 136 0 0 
94 5071 360 96 446 12 3946 69 180 0 0 136 0 0 
95 4978 352 98 443 13 4053 63 190 0 0 136 0 0 
96 4899 352 97 418 15 4156 63 200 0 0 136 0 0 
97 4808 348 86 424 13 4254 67 210 0 0 136 0 0 
98 4721 337 92 421 14 4355 60 220 0 0 137 0 0 
99 4658 335 80 408 10 4450 59 230 0 0 137 0 0 
100 4593 325 73 397 13 4541 58 240 0 0 137 0 0 
101 4521 326 81 385 11 4616 60 250 0 0 135 0 0 
102 4456 308 77 376 10 4710 63 260 0 0 135 0 0 
103 4399 303 69 368 10 4789 62 270 0 0 133 0 0 
104 4345 291 61 366 9 4871 57 280 0 0 134 0 0 
105 4285 293 52 366 9 4940 55 290 0 0 134 0 0 
106 4235 282 54 351 8 5020 50 300 0 0 134 0 0 
107 4183 276 48 338 6 5100 49 310 0 0 134 0 0 
108 4149 253 44 320 8 5182 44 320 0 0 135 0 0 
109 4117 238 35 313 7 5244 46 330 0 0 136 0 0 
110 4078 217 32 293 5 5334 41 340 0 0 135 0 0 
111 4040 212 33 270 7 5404 34 350 0 0 135 0 0 
112 4010 199 33 253 6 5464 35 360 0 0 136 0 0 
113 3976 185 32 250 4 5521 32 370 0 0 135 0 0 
114 3945 184 32 230 2 5575 32 380 0 0 135 0 0 
115 3914 182 25 227 6 5615 31 390 0 0 135 0 0 
116 3888 169 30 217 5 5665 26 400 0 0 137 0 0 
117 3854 162 28 217 5 5708 26 410 0 0 137 0 0 
118 3825 153 28 210 8 5753 23 420 0 0 137 0 0 
119 3809 138 21 210 6 5793 23 430 0 0 137 0 0 
120 3793 120 16 196 3 5848 24 440 0 0 136 0 0 
121 3777 111 16 189 3 5882 22 450 0 0 136 0 0 
122 3762 106 13 182 4 5911 22 460 0 0 137 0 0 
123 3745 100 13 170 2 5951 19 470 0 0 136 0 0 
124 3737 89 11 162 3 5980 18 480 0 0 136 0 0 
125 3721 83 12 151 2 6013 18 490 0 0 137 0 0 
126 3699 78 19 140 1 6049 14 500 0 0 138 0 0 
127 3688 74 16 132 4 6076 10 510 0 0 138 0 0 
128 3675 73 17 126 5 6094 10 520 0 0 138 0 0 
129 3660 64 12 129 2 6121 12 530 0 0 137 0 0 
130 3650 53 13 123 0 6147 14 540 0 0 136 0 0 
131 3640 51 15 120 0 6161 13 550 0 0 137 0 0 
132 3633 46 12 115 0 6181 13 560 0 0 137 0 0 
133 3628 43 10 113 0 6194 12 570 0 0 137 0 0 
134 3622 41 10 110 0 6205 12 580 0 0 137 0 0 
135 3620 36 7 95 0 6230 12 590 0 0 138 0 0 
136 3617 31 7 85 1 6247 12 600 0 0 138 0 0 
137 3614 25 7 77 1 6264 12 610 0 0 138 0 0 
138 3610 24 5 68 3 6280 10 620 0 0 137 0 0 
139 3608 22 5 67 2 6285 11 630 0 0 132 0 0 
140 3607 20 3 64 2 6295 9 640 0 0 125 0 0 
141 3607 18 2 61 0 6305 7 650 0 0 118 0 0 
142 3607 16 1 60 0 6309 7 660 0 0 112 0 0 
143 3605 15 1 54 0 6320 5 670 0 0 104 0 0 
144 3603 12 2 51 0 6327 5 680 0 0 97 0 0 
145 3603 10 2 49 0 6331 5 690 0 0 88 0 0 
146 3601 9 2 48 0 6335 5 700 0 0 84 0 0 
147 3600 6 2 44 0 6343 5 710 0 0 77 0 0 
148 3600 5 2 38 0 6351 4 720 0 0 69 0 0 
149 3600 4 0 32 0 6360 4 730 0 0 62 0 0 
150 3598 3 2 31 0 6362 4 740 0 0 56 0 0 
151 3597 3 2 30 0 6364 4 750 0 0 51 0 0 
152 3597 3 2 25 0 6369 4 760 0 0 44 0 0 
153 3597 3 1 24 0 6372 3 770 0 0 43 0 0 
154 3597 3 1 19 0 6378 2 780 0 0 42 0 0 
155 3597 3 1 18 0 6379 2 790 0 0 41 0 0 
156 3597 2 0 16 0 6383 2 800 0 0 38 0 0 
157 3597 1 0 15 0 6385 2 810 0 0 36 0 0 
158 3597 0 0 13 0 6389 1 820 0 0 33 0 0 
159 3597 0 0 12 0 6390 1 830 0 0 33 0 0 
160 3597 0 0 10 0 6392 1 840 0 0 27 0 0 
161 3597 0 0 9 0 6393 1 850 0 0 25 0 0 
162 3597 0 0 9 0 6393 1 860 0 0 23 0 0 
163 3597 0 0 8 0 6394 1 870 0 0 20 0 0 
164 3597 0 0 7 0 6395 1 880 0 0 17 0 0 
165 3597 0 0 6 0 6397 0 890 0 0 14 0 0 
166 3597 0 0 6 0 6397 0 900 0 0 13 0 0 
167 3597 0 0 6 0 6397 0 910 0 0 9 0 0 
168 3597 0 0 6 0 6397 0 920 0 0 10 0 0 
169 3597 0 0 5 0 6398 0 930 0 0 8 0 0 
170 3597 0 0 4 0 6399 0 940 0 0 7 0 0 
171 3597 0 0 4 0 6399 0 950 0 0 7 0 0 
172 3597 0 0 4 0 6399 0 960 0 0 7 0 0 
173 3597 0 0 4 0 6399 0 970 0 0 6 0 0 
174 3597 0 0 4 0 6399 0 980 0 0 6 0 0 
175 3597 0 0 4 0 6399 0 990 0 0 5 0 0 
176 3597 0 0 4 0 6399 0 1000 0 0 5 0 0 
177 3597 0 0 4 0 6399 0 1010 0 0 5 0 0 
178 3597 0 0 4 0 6399 0 1020 0 0 4 0 0 
179 3596 0 1 4 0 6399 0 1030 0 0 4 0 0 
180 3596 0 1 3 0 6400 0 1040 0 0 3 0 0 
181 3596 0 0 3 1 6400 0 1050 0 0 5 0 0 
182 3596 0 0 2 1 6401 0 1060 0 0 3 0 0 
183 3596 0 0 2 1 6401 0 1070 0 0 3 0 0 
184 3596 0 0 2 1 6401 0 1080 0 0 3 0 0 
185 3596 0 0 1 0 6402 1 1090 0 0 2 0 0 
186 3596 0 0 1 0 6402 1 1100 0 0 2 0 0 
187 3596 0 0 1 0 6402 1 1110 0 0 2 0 0 
188 3596 0 0 1 0 6402 1 1120 0 0 2 0 0 
189 3596 0 0 1 0 6402 1 1130 0 0 2 0 0 
190 3596 0 0 0 0 6403 1 1140 0 0 2 0 0 
