###### TEST LOG ####################
# Time taken               : 27.61 s
# Test Parameters: 
# 0.95 0.98 0.00 0.00
# 1.00 1.00 0.00 1.00
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 0
# HQ Tests Done in total   : 5500
# All Tests Done in total  : 5500
# Results Given in total   : 5500
# Locations Moved in total : 3954539
# Total recovered HCW      : 51
# Total HCW                : 94
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9989 7 1 0 0 3 0 0 0 50 0 0 0 
2 9988 8 0 1 0 3 0 0 0 50 0 0 0 
3 9984 9 3 1 0 3 0 0 0 50 0 0 0 
4 9978 12 3 1 0 6 0 0 0 50 0 0 0 
5 9976 11 3 2 0 8 0 0 0 50 0 0 0 
6 9972 7 5 3 0 13 0 0 0 50 0 0 0 
7 9967 7 7 3 0 16 0 0 0 50 0 0 0 
8 9964 6 4 7 0 19 0 0 0 50 0 0 0 
9 9962 6 1 10 0 21 0 0 0 50 0 0 0 
10 9958 6 1 7 0 28 0 0 0 50 0 0 0 
11 9958 6 1 7 0 28 0 0 0 50 0 0 0 
12 9953 7 1 9 0 30 0 0 0 50 0 0 0 
13 9948 9 2 9 0 32 0 0 0 50 0 0 0 
14 9947 9 2 8 0 34 0 0 0 50 0 0 0 
15 9940 9 5 9 0 37 0 0 0 50 0 0 0 
16 9935 12 2 11 1 39 0 0 0 50 0 0 0 
17 9934 11 2 10 0 42 1 0 0 50 0 0 0 
18 9931 10 2 12 0 45 0 0 0 50 0 0 0 
19 9929 9 2 11 0 49 0 0 0 50 0 0 0 
20 9926 11 1 11 0 51 0 0 0 50 0 0 0 
21 9922 12 3 10 0 53 0 0 0 50 0 0 0 
22 9917 15 3 9 1 55 0 0 0 50 0 0 0 
23 9912 17 3 10 1 57 0 0 0 50 0 0 0 
24 9911 13 2 11 0 62 1 0 0 50 0 0 0 
25 9906 12 5 10 0 66 1 0 0 50 0 0 0 
26 9905 11 4 10 0 69 1 0 0 50 0 0 0 
27 9899 12 4 12 0 72 1 0 0 50 0 0 0 
28 9895 11 3 12 0 78 1 0 0 50 0 0 0 
29 9884 14 8 13 0 81 0 0 0 50 0 0 0 
30 9878 14 6 14 1 87 0 0 0 50 0 0 0 
31 9875 13 5 17 2 88 0 0 0 50 0 0 0 
32 9869 15 6 17 1 92 0 0 0 50 0 0 0 
33 9862 16 6 18 2 95 1 0 0 50 0 0 0 
34 9856 17 9 17 1 100 0 0 0 50 0 0 0 
35 9842 24 11 18 2 103 0 0 0 50 0 0 0 
36 9829 27 14 22 1 105 2 0 0 50 0 0 0 
37 9818 28 14 25 0 113 2 0 0 50 0 0 0 
38 9804 30 15 29 1 120 1 0 0 50 0 0 0 
39 9792 34 12 32 2 126 2 0 0 50 0 0 0 
40 9785 33 13 28 1 139 1 0 0 50 0 0 0 
41 9765 43 11 29 2 149 1 0 0 50 0 0 0 
42 9749 37 18 34 2 159 1 0 0 50 0 0 0 
43 9733 38 13 37 2 175 2 0 0 50 0 0 0 
44 9717 41 15 39 1 183 4 0 0 50 0 0 0 
45 9705 40 16 41 0 194 4 0 0 50 0 0 0 
46 9685 45 17 46 1 202 4 0 0 50 0 0 0 
47 9671 49 16 47 1 212 4 0 0 50 0 0 0 
48 9647 59 20 49 0 221 4 0 0 50 0 0 0 
49 9625 60 28 46 0 237 4 0 0 50 0 0 0 
50 9599 66 29 50 0 252 4 0 0 50 0 0 0 
51 9574 68 28 56 4 266 4 0 0 50 0 0 0 
52 9547 77 25 59 2 285 5 0 0 50 0 0 0 
53 9525 72 26 64 0 308 5 0 0 50 0 0 0 
54 9494 80 26 71 2 323 4 0 0 50 0 0 0 
55 9462 83 29 79 3 340 4 0 0 50 0 0 0 
56 9430 95 24 89 1 356 5 0 0 50 0 0 0 
57 9403 92 28 93 2 378 4 0 0 50 0 0 0 
58 9369 101 28 95 3 400 4 0 0 50 0 0 0 
59 9329 114 31 97 3 422 4 0 0 50 0 0 0 
60 9297 122 34 94 4 445 4 0 0 50 0 0 0 
61 9252 132 33 99 6 473 5 0 0 50 0 0 0 
62 9211 131 39 101 7 504 7 0 0 50 0 0 0 
63 9163 134 47 108 4 534 10 0 0 50 0 0 0 
64 9131 132 38 120 4 565 10 0 0 50 0 0 0 
65 9084 124 44 121 7 610 10 0 0 50 0 0 0 
66 9030 133 46 135 5 637 14 0 0 50 0 0 0 
67 8987 136 49 132 6 678 12 0 0 50 0 0 0 
68 8930 150 59 141 6 700 14 0 0 50 0 0 0 
69 8869 161 67 147 5 738 13 0 0 50 0 0 0 
70 8804 168 63 152 6 794 13 0 0 50 0 0 0 
71 8739 180 58 164 7 840 12 0 0 50 0 0 0 
72 8683 181 54 176 9 884 13 0 0 50 0 0 0 
73 8618 183 58 188 8 927 18 0 0 50 0 0 0 
74 8542 192 61 211 7 970 17 0 0 50 0 0 0 
75 8470 199 67 217 7 1020 20 0 0 50 0 0 0 
76 8400 207 62 223 5 1081 22 0 0 50 0 0 0 
77 8324 220 63 231 6 1135 21 0 0 50 0 0 0 
78 8249 224 68 237 5 1196 21 0 0 50 0 0 0 
79 8174 221 71 249 11 1253 21 0 0 50 0 0 0 
80 8095 230 72 247 12 1320 24 0 0 50 0 0 0 
81 8014 241 80 260 10 1367 28 0 0 50 0 0 0 
82 7927 256 82 264 11 1431 29 0 0 50 0 0 0 
83 7826 273 76 281 14 1500 30 0 0 50 0 0 0 
84 7732 288 91 270 13 1569 37 0 0 50 0 0 0 
85 7647 290 91 282 14 1641 35 0 0 50 0 0 0 
86 7558 296 95 288 17 1709 37 0 0 50 0 0 0 
87 7445 317 106 297 15 1779 41 0 0 50 0 0 0 
88 7336 319 124 296 19 1864 42 0 0 50 0 0 0 
89 7210 322 135 322 20 1947 44 0 0 50 0 0 0 
90 7096 323 124 349 21 2042 45 50 0 0 50 0 0 
91 6987 338 120 351 22 2134 48 100 0 0 100 0 0 
92 6897 345 97 366 24 2220 51 150 0 0 148 0 0 
93 6789 350 101 375 26 2309 50 200 0 0 197 0 0 
94 6698 337 100 390 19 2405 51 250 0 0 246 0 0 
95 6623 338 82 388 17 2499 53 300 0 0 295 0 0 
96 6534 333 75 399 20 2585 54 350 0 0 342 0 0 
97 6445 307 95 396 17 2692 48 400 0 0 390 0 0 
98 6397 279 72 394 11 2796 51 450 0 0 436 0 0 
99 6334 271 67 379 12 2889 48 500 0 0 486 0 0 
100 6287 254 64 365 12 2972 46 550 0 0 535 0 0 
101 6247 236 57 353 10 3052 45 600 0 0 583 0 0 
102 6203 223 50 331 15 3135 43 650 0 0 630 0 0 
103 6168 206 46 310 13 3210 47 700 0 0 644 0 0 
104 6143 195 31 301 6 3278 46 750 0 0 613 0 0 
105 6109 177 35 287 5 3345 42 800 0 0 586 0 0 
106 6087 174 28 276 7 3386 42 850 0 0 561 0 0 
107 6060 162 29 258 7 3444 40 900 0 0 536 0 0 
108 6039 150 30 244 6 3494 37 950 0 0 508 0 0 
109 6016 135 30 229 8 3550 32 1000 0 0 483 0 0 
110 5995 128 25 217 7 3598 30 1050 0 0 455 0 0 
