###### TEST LOG ####################
# Time taken               : 27.68 s
# Test Parameters: 
# 0.60 0.98 0.00 0.80
# 1.00 1.00 0.00 0.20
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 5309
# HQ Tests Done in total   : 1241
# All Tests Done in total  : 6550
# Results Given in total   : 6550
# Locations Moved in total : 3952411
# Total recovered HCW      : 46
# Total HCW                : 75
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9985 13 2 0 0 0 0 0 0 50 0 0 0 
2 9982 12 3 2 0 1 0 0 0 50 0 0 0 
3 9976 12 4 3 0 5 0 0 0 50 0 0 0 
4 9968 17 5 5 0 5 0 0 0 50 0 0 0 
5 9961 16 9 6 0 8 0 0 0 50 0 0 0 
6 9955 17 7 10 1 10 0 0 0 50 0 0 0 
7 9951 14 5 13 1 16 0 0 0 50 0 0 0 
8 9944 13 5 13 3 21 1 0 0 50 0 0 0 
9 9933 18 8 13 2 24 2 0 0 50 0 0 0 
10 9924 20 7 17 2 28 2 0 0 50 0 0 0 
11 9914 20 10 20 2 33 1 0 0 50 0 0 0 
12 9901 24 9 24 3 38 1 0 0 50 0 0 0 
13 9895 22 7 24 3 47 2 0 0 50 0 0 0 
14 9883 25 5 26 3 55 3 0 0 50 0 0 0 
15 9873 27 5 27 3 62 3 0 0 50 0 0 0 
16 9863 26 7 28 3 71 2 0 0 50 0 0 0 
17 9845 29 13 28 3 79 3 0 0 50 0 0 0 
18 9837 28 10 30 2 89 4 0 0 50 0 0 0 
19 9822 38 8 32 2 93 5 0 0 50 0 0 0 
20 9805 44 6 35 3 101 6 0 0 50 0 0 0 
21 9797 45 4 39 3 106 6 0 0 50 0 0 0 
22 9780 51 6 38 1 115 9 0 0 50 0 0 0 
23 9758 53 14 38 2 128 7 0 0 50 0 0 0 
24 9747 49 12 42 2 143 5 0 0 50 0 0 0 
25 9724 50 17 44 1 158 6 0 0 50 0 0 0 
26 9704 54 17 47 2 170 6 0 0 50 0 0 0 
27 9673 59 17 54 1 190 6 0 0 50 0 0 0 
28 9642 64 26 52 0 210 6 0 0 50 0 0 0 
29 9623 58 25 57 2 229 6 0 0 50 0 0 0 
30 9606 55 26 66 3 237 7 0 0 50 0 0 0 
31 9581 54 26 69 4 261 5 0 0 50 0 0 0 
32 9548 65 23 75 5 276 8 0 0 50 0 0 0 
33 9519 78 20 78 5 293 7 0 0 50 0 0 0 
34 9487 77 22 73 7 325 9 0 0 50 0 0 0 
35 9451 86 28 71 7 346 11 0 0 50 0 0 0 
36 9419 89 31 73 6 368 14 0 0 50 0 0 0 
37 9393 85 28 80 7 393 14 0 0 50 0 0 0 
38 9352 98 28 90 6 412 14 0 0 50 0 0 0 
39 9312 101 35 89 2 446 15 0 0 50 0 0 0 
40 9283 108 30 97 3 464 15 0 0 50 0 0 0 
41 9242 113 26 105 5 495 14 0 0 50 0 0 0 
42 9198 120 39 106 2 518 17 0 0 50 0 0 0 
43 9160 124 38 114 6 543 15 0 0 50 0 0 0 
44 9111 129 37 131 4 575 13 0 0 50 0 0 0 
45 9061 135 39 137 4 611 13 0 0 50 0 0 0 
46 9012 143 43 141 3 643 15 0 0 50 0 0 0 
47 8949 147 58 152 4 675 15 0 0 50 0 0 0 
48 8885 151 52 173 6 716 17 0 0 50 0 0 0 
49 8817 162 56 181 7 757 20 0 0 50 0 0 0 
50 8749 167 64 177 11 814 18 0 0 50 0 0 0 
51 8678 177 60 181 13 869 22 0 0 50 0 0 0 
52 8614 185 61 196 17 906 21 0 0 50 0 0 0 
53 8551 181 59 214 12 954 29 0 0 50 0 0 0 
