###### TEST LOG ####################
# Time taken               : 24.98 s
# Test Parameters: 
# 0.55 0.98 0.00 0.40
# 1.00 1.00 0.00 0.60
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 2100
# HQ Tests Done in total   : 3150
# All Tests Done in total  : 5250
# Results Given in total   : 5250
# Locations Moved in total : 3952426
# Total recovered HCW      : 60
# Total HCW                : 81
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9987 10 1 0 0 2 0 0 0 50 0 0 0 
2 9982 10 4 0 1 3 0 0 0 50 0 0 0 
3 9981 9 3 0 2 5 0 0 0 50 0 0 0 
4 9980 6 0 3 2 8 1 0 0 50 0 0 0 
5 9980 4 0 3 2 10 1 0 0 50 0 0 0 
6 9978 4 2 3 1 11 1 0 0 50 0 0 0 
7 9976 2 3 4 1 13 1 0 0 50 0 0 0 
8 9974 3 2 5 1 14 1 0 0 50 0 0 0 
9 9973 2 2 5 1 16 1 0 0 50 0 0 0 
10 9967 3 6 5 1 17 1 0 0 50 0 0 0 
11 9962 6 2 7 3 19 1 0 0 50 0 0 0 
12 9959 7 4 7 2 19 2 0 0 50 0 0 0 
13 9958 7 3 7 1 22 2 0 0 50 0 0 0 
14 9957 7 2 6 0 25 3 0 0 50 0 0 0 
15 9957 5 2 5 0 29 2 0 0 50 0 0 0 
16 9957 5 2 4 0 30 2 0 0 50 0 0 0 
17 9954 6 3 4 0 31 2 0 0 50 0 0 0 
18 9950 8 3 4 0 33 2 0 0 50 0 0 0 
19 9945 10 5 5 0 33 2 0 0 50 0 0 0 
20 9941 9 4 7 0 37 2 0 0 50 0 0 0 
21 9939 5 6 6 0 42 2 0 0 50 0 0 0 
22 9937 6 3 8 0 44 2 0 0 50 0 0 0 
23 9931 11 2 10 0 44 2 0 0 50 0 0 0 
24 9922 15 3 12 0 46 2 0 0 50 0 0 0 
