###### TEST LOG ####################
# Time taken               : 26.89 s
# Test Parameters: 
# 0.65 0.98 0.00 0.00
# 1.00 1.00 0.00 1.00
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 0
# HQ Tests Done in total   : 1260
# All Tests Done in total  : 1260
# Results Given in total   : 1260
# Locations Moved in total : 3962871
# Total recovered HCW      : 58
# Total HCW                : 85
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9988 11 1 0 0 0 0 0 0 10 0 0 0 
2 9984 8 4 1 0 3 0 0 0 10 0 0 0 
3 9980 8 3 2 0 7 0 0 0 10 0 0 0 
4 9979 8 2 3 0 8 0 0 0 10 0 0 0 
5 9975 9 1 5 0 10 0 0 0 10 0 0 0 
6 9974 8 0 4 1 13 0 0 0 10 0 0 0 
7 9970 10 2 3 0 15 0 0 0 10 0 0 0 
8 9969 9 2 3 0 17 0 0 0 10 0 0 0 
9 9968 8 3 3 0 18 0 0 0 10 0 0 0 
10 9965 8 4 3 0 20 0 0 0 10 0 0 0 
11 9965 6 1 5 0 23 0 0 0 10 0 0 0 
12 9963 7 1 6 0 23 0 0 0 10 0 0 0 
13 9958 6 3 8 0 25 0 0 0 10 0 0 0 
14 9954 6 3 10 0 27 0 0 0 10 0 0 0 
15 9951 7 2 12 0 28 0 0 0 10 0 0 0 
16 9944 8 4 14 0 30 0 0 0 10 0 0 0 
17 9937 10 5 16 0 32 0 0 0 10 0 0 0 
18 9932 12 4 18 0 34 0 0 0 10 0 0 0 
19 9925 16 6 17 0 36 0 0 0 10 0 0 0 
20 9921 15 6 18 0 40 0 0 0 10 0 0 0 
21 9912 21 8 18 0 41 0 0 0 10 0 0 0 
22 9900 21 7 21 1 50 0 0 0 10 0 0 0 
23 9891 17 10 23 1 58 0 0 0 10 0 0 0 
24 9874 25 10 29 1 61 0 0 0 10 0 0 0 
25 9861 28 11 28 1 70 1 0 0 10 0 0 0 
26 9847 35 10 33 0 73 2 0 0 10 0 0 0 
27 9831 38 15 32 1 81 2 0 0 10 0 0 0 
28 9818 35 12 38 1 96 0 0 0 10 0 0 0 
29 9794 47 16 34 0 109 0 0 0 10 0 0 0 
30 9779 47 14 35 1 124 0 0 0 10 0 0 0 
31 9762 48 17 34 1 138 0 0 0 10 0 0 0 
32 9748 46 19 36 3 148 0 0 0 10 0 0 0 
33 9729 54 12 44 2 158 1 0 0 10 0 0 0 
34 9702 57 21 41 1 176 2 0 0 10 0 0 0 
35 9688 53 21 43 0 192 3 0 0 10 0 0 0 
36 9667 55 20 45 1 208 4 0 0 10 0 0 0 
37 9646 58 21 57 1 213 4 0 0 10 0 0 0 
38 9625 59 19 66 1 226 4 0 0 10 0 0 0 
39 9609 59 15 70 3 240 4 0 0 10 0 0 0 
40 9589 56 21 69 2 258 5 0 0 10 0 0 0 
41 9543 67 29 74 1 279 7 0 0 10 0 0 0 
42 9517 70 21 86 2 295 9 0 0 10 0 0 0 
43 9483 77 23 85 3 320 9 0 0 10 0 0 0 
44 9440 86 33 87 4 341 9 0 0 10 0 0 0 
45 9397 103 39 89 6 357 9 0 0 10 0 0 0 
46 9362 102 39 94 8 385 10 0 0 10 0 0 0 
47 9321 107 35 103 9 414 11 0 0 10 0 0 0 
48 9274 113 34 110 5 449 15 0 0 10 0 0 0 
49 9223 128 34 118 6 477 14 0 0 10 0 0 0 
50 9153 152 52 122 3 502 16 0 0 10 0 0 0 
51 9107 149 53 126 10 540 15 0 0 10 0 0 0 
52 9039 157 59 136 8 587 14 0 0 10 0 0 0 
53 8969 174 62 152 9 621 13 0 0 10 0 0 0 
54 8894 185 69 157 10 667 18 0 0 10 0 0 0 
55 8832 197 57 174 18 706 16 0 0 10 0 0 0 
56 8753 205 67 176 15 764 20 0 0 10 0 0 0 
57 8679 218 67 190 13 810 23 0 0 10 0 0 0 
58 8604 231 79 195 16 854 21 0 0 10 0 0 0 
59 8518 234 88 217 15 905 23 0 0 10 0 0 0 
60 8417 245 92 225 15 980 26 0 0 10 0 0 0 
61 8327 259 84 245 13 1042 30 0 0 10 0 0 0 
62 8223 270 104 252 10 1109 32 0 0 10 0 0 0 
63 8135 273 95 272 10 1180 35 0 0 10 0 0 0 
64 8042 285 98 279 10 1253 33 0 0 10 0 0 0 
65 7935 305 93 295 14 1324 34 0 0 10 0 0 0 
66 7853 301 97 299 13 1405 32 0 0 10 0 0 0 
67 7756 303 104 294 14 1491 38 0 0 10 0 0 0 
68 7655 309 122 297 10 1567 40 0 0 10 0 0 0 
69 7566 309 116 321 12 1635 41 0 0 10 0 0 0 
