###### TEST LOG ####################
# Time taken               : 26.87 s
# Test Parameters: 
# 0.60 0.98 0.00 1.00
# 1.00 1.00 0.00 0.00
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 6600
# HQ Tests Done in total   : 0
# All Tests Done in total  : 6600
# Results Given in total   : 6600
# Locations Moved in total : 3951718
# Total recovered HCW      : 52
# Total HCW                : 81
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9986 12 1 0 0 1 0 0 0 50 0 0 0 
2 9981 13 3 0 1 2 0 0 0 50 0 0 0 
3 9976 14 6 0 0 3 1 0 0 50 0 0 0 
4 9970 12 9 1 0 7 1 0 0 50 0 0 0 
5 9969 11 6 5 0 8 1 0 0 50 0 0 0 
6 9965 11 5 5 1 12 1 0 0 50 0 0 0 
7 9959 11 7 6 1 14 2 0 0 50 0 0 0 
8 9958 10 3 9 2 16 2 0 0 50 0 0 0 
9 9952 10 6 9 2 19 2 0 0 50 0 0 0 
10 9941 17 7 12 1 20 2 0 0 50 0 0 0 
11 9930 21 7 12 2 25 3 0 0 50 0 0 0 
12 9926 19 6 14 0 32 3 0 0 50 0 0 0 
13 9922 19 6 16 0 34 3 0 0 50 0 0 0 
14 9914 22 6 16 0 39 3 0 0 50 0 0 0 
15 9905 21 10 19 0 42 3 0 0 50 0 0 0 
16 9897 22 7 22 2 47 3 0 0 50 0 0 0 
17 9885 27 6 26 1 51 4 0 0 50 0 0 0 
18 9871 32 10 26 1 57 3 0 0 50 0 0 0 
19 9864 30 9 29 1 65 2 0 0 50 0 0 0 
20 9846 32 18 27 1 74 2 0 0 50 0 0 0 
21 9825 36 21 32 1 83 2 0 0 50 0 0 0 
22 9810 38 15 38 2 94 3 0 0 50 0 0 0 
23 9793 40 18 38 3 106 2 0 0 50 0 0 0 
24 9775 41 19 43 3 117 2 0 0 50 0 0 0 
25 9754 49 17 48 2 128 2 0 0 50 0 0 0 
26 9732 59 13 53 3 139 1 0 0 50 0 0 0 
27 9710 54 19 52 4 159 2 0 0 50 0 0 0 
28 9687 59 19 58 4 171 2 0 0 50 0 0 0 
29 9664 60 21 60 2 188 5 0 0 50 0 0 0 
30 9640 63 22 64 3 203 5 0 0 50 0 0 0 
31 9615 72 18 71 3 216 5 0 0 50 0 0 0 
32 9584 73 23 74 3 236 7 0 0 50 0 0 0 
33 9561 68 28 73 4 260 6 0 0 50 0 0 0 
34 9529 59 30 82 5 288 7 0 0 50 0 0 0 
35 9495 67 32 88 4 307 7 0 0 50 0 0 0 
36 9464 64 43 89 3 330 7 0 0 50 0 0 0 
37 9434 68 38 101 2 347 10 0 0 50 0 0 0 
38 9400 79 43 102 1 364 11 0 0 50 0 0 0 
39 9362 88 40 108 2 389 11 0 0 50 0 0 0 
40 9316 105 40 111 2 413 13 0 0 50 0 0 0 
41 9267 112 55 108 2 445 11 0 0 50 0 0 0 
42 9223 112 56 116 4 479 10 0 0 50 0 0 0 
43 9182 118 50 127 6 506 11 0 0 50 0 0 0 
44 9146 122 41 139 9 530 13 0 0 50 0 0 0 
45 9086 128 44 149 9 566 18 0 0 50 0 0 0 
46 9028 134 52 152 8 608 18 0 0 50 0 0 0 
47 8968 142 51 164 10 646 19 0 0 50 0 0 0 
48 8899 157 54 165 10 690 25 0 0 50 0 0 0 
49 8829 164 67 175 8 731 26 0 0 50 0 0 0 
50 8763 179 67 182 6 774 29 0 0 50 0 0 0 
51 8678 195 73 190 5 833 26 0 0 50 0 0 0 
52 8602 202 81 194 7 889 25 0 0 50 0 0 0 
53 8526 218 75 202 8 944 27 0 0 50 0 0 0 
54 8446 225 74 225 8 994 28 0 0 50 0 0 0 
55 8377 230 70 223 15 1059 26 0 0 50 0 0 0 
56 8294 241 72 232 16 1117 28 0 0 50 0 0 0 
57 8199 250 83 244 12 1179 33 0 0 50 0 0 0 
58 8108 252 81 260 12 1246 41 0 0 50 0 0 0 
59 8016 255 97 273 9 1306 44 0 0 50 0 0 0 
60 7901 285 108 279 15 1372 40 0 0 50 0 0 0 
61 7805 290 112 291 12 1444 46 0 0 50 0 0 0 
62 7707 298 115 303 9 1518 50 0 0 50 0 0 0 
63 7620 296 112 309 13 1603 47 0 0 50 0 0 0 
64 7529 297 106 321 15 1687 45 0 0 50 0 0 0 
65 7431 303 97 334 17 1768 50 0 0 50 0 0 0 
66 7330 299 102 334 20 1861 54 0 0 50 0 0 0 
67 7242 311 90 340 17 1944 56 0 0 50 0 0 0 
68 7137 318 101 341 16 2030 57 0 50 0 36 0 0 
69 7034 316 104 357 14 2117 58 0 100 0 64 0 0 
70 6944 320 106 353 15 2204 58 0 150 0 90 0 0 
71 6851 327 101 361 11 2291 58 0 200 0 122 0 0 
72 6760 324 105 354 13 2389 55 0 250 0 154 0 0 
73 6670 345 98 366 15 2457 49 0 300 0 177 0 0 
74 6583 327 113 357 12 2555 53 0 350 0 204 0 0 
75 6511 307 90 365 18 2655 54 0 400 0 229 0 0 
76 6438 297 72 378 11 2749 55 0 450 0 256 0 0 
77 6362 302 72 373 8 2827 56 0 500 0 290 0 0 
78 6296 292 61 365 10 2922 54 0 550 0 315 0 0 
79 6239 284 61 356 14 2993 53 0 600 0 350 0 0 
80 6180 270 65 346 13 3073 53 0 650 0 374 0 0 
81 6114 269 66 329 8 3156 58 0 700 0 406 0 0 
82 6066 250 46 341 8 3231 58 0 750 0 404 0 0 
83 6024 231 48 331 7 3306 53 0 800 0 404 0 0 
84 5971 214 50 320 3 3390 52 0 850 0 405 0 0 
85 5919 215 51 312 4 3446 53 0 900 0 398 0 0 
86 5870 207 51 309 7 3505 51 0 950 0 397 0 0 
87 5830 203 47 297 6 3568 49 0 1000 0 406 0 0 
88 5788 188 49 285 5 3640 45 0 1050 0 407 0 0 
89 5750 180 47 269 7 3705 42 0 1100 0 412 0 0 
90 5720 174 31 256 8 3768 43 0 1150 0 410 0 0 
91 5690 160 34 249 8 3822 37 0 1200 0 408 0 0 
92 5668 148 28 243 5 3872 36 0 1250 0 401 0 0 
93 5642 151 26 228 5 3914 34 0 1300 0 389 0 0 
94 5614 147 29 207 6 3964 33 0 1350 0 370 0 0 
95 5590 134 33 199 3 4012 29 0 1400 0 358 0 0 
96 5568 129 27 204 3 4042 27 0 1450 0 349 0 0 
97 5535 130 31 195 4 4080 25 0 1500 0 336 0 0 
98 5514 124 28 184 3 4126 21 0 1550 0 328 0 0 
99 5491 111 31 181 3 4161 22 0 1600 0 313 0 0 
100 5476 107 21 177 2 4197 20 0 1650 0 299 0 0 
101 5453 110 25 168 1 4225 18 0 1700 0 287 0 0 
102 5439 105 15 168 4 4252 17 0 1750 0 276 0 0 
103 5425 94 16 159 4 4289 13 0 1800 0 263 0 0 
104 5411 88 12 153 2 4323 11 0 1850 0 254 0 0 
105 5401 77 9 136 4 4364 9 0 1900 0 235 0 0 
106 5389 75 13 124 5 4385 9 0 1950 0 225 0 0 
107 5372 80 13 117 3 4403 12 0 2000 0 222 0 0 
108 5364 73 12 113 1 4426 11 0 2050 0 223 0 0 
109 5356 66 10 108 2 4448 10 0 2100 0 209 0 0 
