###### TEST LOG ####################
# Time taken               : 25.45 s
# Test Parameters: 
# 0.75 0.98 0.00 1.00
# 1.00 1.00 0.00 0.00
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 6250
# HQ Tests Done in total   : 0
# All Tests Done in total  : 6250
# Results Given in total   : 6250
# Locations Moved in total : 3952596
# Total recovered HCW      : 47
# Total HCW                : 89
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9988 9 1 0 1 1 0 0 0 50 0 0 0 
2 9988 7 1 0 0 4 0 0 0 50 0 0 0 
3 9987 6 1 0 0 6 0 0 0 50 0 0 0 
4 9986 4 1 1 0 8 0 0 0 50 0 0 0 
5 9983 3 2 2 0 10 0 0 0 50 0 0 0 
6 9979 4 3 4 0 10 0 0 0 50 0 0 0 
7 9976 4 4 4 0 12 0 0 0 50 0 0 0 
8 9972 6 4 4 0 14 0 0 0 50 0 0 0 
9 9968 8 1 8 0 15 0 0 0 50 0 0 0 
10 9968 6 0 8 0 18 0 0 0 50 0 0 0 
11 9965 8 1 4 0 22 0 0 0 50 0 0 0 
12 9963 9 1 4 0 23 0 0 0 50 0 0 0 
13 9959 13 1 4 0 23 0 0 0 50 0 0 0 
14 9956 11 2 4 0 27 0 0 0 50 0 0 0 
15 9955 8 1 5 0 31 0 0 0 50 0 0 0 
16 9953 9 2 3 0 33 0 0 0 50 0 0 0 
17 9951 8 3 3 0 35 0 0 0 50 0 0 0 
18 9949 9 2 5 0 35 0 0 0 50 0 0 0 
19 9943 10 4 7 0 36 0 0 0 50 0 0 0 
20 9941 8 3 7 0 41 0 0 0 50 0 0 0 
21 9939 9 3 5 0 44 0 0 0 50 0 0 0 
22 9935 9 3 8 0 45 0 0 0 50 0 0 0 
