###### TEST LOG ####################
# Time taken               : 24.22 s
# Test Parameters: 
# 0.55 0.98 0.00 0.80
# 1.00 1.00 0.00 0.20
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 3899
# HQ Tests Done in total   : 901
# All Tests Done in total  : 4800
# Results Given in total   : 4800
# Locations Moved in total : 3955028
# Total recovered HCW      : 70
# Total HCW                : 84
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9988 10 1 0 0 1 0 0 0 50 0 0 0 
2 9987 9 1 0 1 2 0 0 0 50 0 0 0 
3 9987 6 0 1 0 5 1 0 0 50 0 0 0 
4 9987 5 0 1 0 6 1 0 0 50 0 0 0 
5 9987 4 0 1 0 7 1 0 0 50 0 0 0 
6 9986 3 1 1 0 8 1 0 0 50 0 0 0 
7 9986 1 1 0 0 11 1 0 0 50 0 0 0 
8 9986 1 1 0 0 11 1 0 0 50 0 0 0 
9 9985 1 1 1 0 11 1 0 0 50 0 0 0 
10 9985 1 1 1 0 12 0 0 0 50 0 0 0 
11 9985 1 1 1 0 12 0 0 0 50 0 0 0 
12 9985 0 1 1 0 13 0 0 0 50 0 0 0 
13 9985 0 1 1 0 13 0 0 0 50 0 0 0 
14 9985 0 1 1 0 13 0 0 0 50 0 0 0 
15 9985 0 1 1 0 13 0 0 0 50 0 0 0 
16 9983 1 2 1 0 13 0 0 0 50 0 0 0 
17 9983 1 1 1 0 14 0 0 0 50 0 0 0 
18 9979 2 3 2 0 14 0 0 0 50 0 0 0 
19 9976 3 5 1 0 15 0 0 0 50 0 0 0 
20 9975 3 5 1 1 15 0 0 0 50 0 0 0 
21 9975 3 3 3 0 15 1 0 0 50 0 0 0 
22 9975 3 3 3 0 15 1 0 0 50 0 0 0 
23 9974 2 2 5 0 17 0 0 0 50 0 0 0 
24 9971 4 2 4 0 19 0 0 0 50 0 0 0 
25 9965 6 6 4 0 19 0 0 0 50 0 0 0 
26 9963 5 5 5 0 22 0 0 0 50 0 0 0 
27 9959 4 5 5 0 27 0 0 0 50 0 0 0 
28 9952 7 6 7 0 28 0 0 0 50 0 0 0 
29 9950 8 7 7 0 28 0 0 0 50 0 0 0 
30 9946 9 5 9 0 31 0 0 0 50 0 0 0 
31 9944 9 4 10 0 33 0 0 0 50 0 0 0 
32 9943 9 3 11 0 34 0 0 0 50 0 0 0 
33 9938 10 3 13 0 36 0 0 0 50 0 0 0 
34 9929 12 8 11 0 40 0 0 0 50 0 0 0 
35 9920 14 10 12 0 44 0 0 0 50 0 0 0 
36 9913 16 10 14 0 47 0 0 0 50 0 0 0 
37 9906 19 8 16 0 50 1 0 0 50 0 0 0 
38 9899 20 8 15 1 56 1 0 0 50 0 0 0 
39 9890 22 8 17 1 60 2 0 0 50 0 0 0 
40 9879 26 9 18 1 65 2 0 0 50 0 0 0 
41 9872 26 7 19 1 73 2 0 0 50 0 0 0 
42 9866 26 6 20 2 78 2 0 0 50 0 0 0 
43 9856 27 8 20 2 86 1 0 0 50 0 0 0 
44 9848 27 9 21 3 91 1 0 0 50 0 0 0 
45 9838 28 9 22 3 99 1 0 0 50 0 0 0 
46 9825 34 10 22 3 104 2 0 0 50 0 0 0 
47 9814 38 9 22 2 113 2 0 0 50 0 0 0 
48 9803 35 11 24 2 123 2 0 0 50 0 0 0 
49 9789 38 12 25 0 134 2 0 0 50 0 0 0 
50 9780 37 13 24 0 144 2 0 0 50 0 0 0 
51 9764 42 14 25 1 152 2 0 0 50 0 0 0 
52 9750 38 13 28 1 167 3 0 0 50 0 0 0 
53 9732 43 14 30 1 177 3 0 0 50 0 0 0 
54 9723 39 12 31 3 189 3 0 0 50 0 0 0 
55 9711 41 11 35 2 196 4 0 0 50 0 0 0 
56 9692 44 17 36 2 205 4 0 0 50 0 0 0 
57 9677 48 15 37 2 217 4 0 0 50 0 0 0 
58 9667 43 18 40 2 226 4 0 0 50 0 0 0 
59 9649 46 20 39 3 239 4 0 0 50 0 0 0 
60 9635 45 20 42 2 252 4 0 0 50 0 0 0 
61 9608 51 24 47 3 263 4 0 0 50 0 0 0 
62 9582 64 26 47 1 274 6 0 0 50 0 0 0 
63 9559 63 25 57 4 287 5 0 0 50 0 0 0 
64 9529 75 16 66 2 306 6 0 0 50 0 0 0 
65 9498 81 21 64 5 324 7 0 0 50 0 0 0 
66 9473 81 24 64 3 347 8 0 0 50 0 0 0 
67 9441 88 22 71 2 367 9 0 0 50 0 0 0 
68 9414 92 25 75 0 384 10 0 0 50 0 0 0 
69 9382 90 26 71 0 423 8 0 0 50 0 0 0 
70 9344 98 31 72 1 445 9 0 0 50 0 0 0 
71 9318 99 28 78 1 465 11 0 0 50 0 0 0 
72 9287 97 28 83 2 492 11 0 0 50 0 0 0 
73 9255 96 27 83 7 521 11 0 0 50 0 0 0 
74 9216 88 36 93 5 550 12 0 0 50 0 0 0 
75 9181 91 38 97 5 574 14 0 0 50 0 0 0 
76 9138 101 44 95 7 599 16 0 0 50 0 0 0 
77 9090 107 50 101 8 626 18 0 0 50 0 0 0 
78 9036 117 49 107 11 663 17 0 0 50 0 0 0 
79 8984 122 49 119 9 702 15 0 0 50 0 0 0 
80 8940 124 53 125 6 734 18 0 0 50 0 0 0 
81 8892 133 58 127 7 763 20 0 0 50 0 0 0 
82 8851 130 46 134 6 810 23 0 0 50 0 0 0 
83 8787 139 50 141 8 850 25 0 0 50 0 0 0 
84 8740 150 46 142 6 888 28 0 0 50 0 0 0 
85 8695 150 50 137 7 935 26 0 0 50 0 0 0 
86 8638 153 60 137 8 976 28 0 0 50 0 0 0 
87 8583 165 57 148 9 1011 27 0 0 50 0 0 0 
88 8507 180 59 154 12 1060 28 0 0 50 0 0 0 
89 8441 190 57 161 18 1102 31 0 0 50 0 0 0 
90 8392 182 51 177 10 1156 32 0 0 50 0 0 0 
91 8311 190 55 183 12 1219 30 0 0 50 0 0 0 
92 8247 205 62 173 11 1270 32 0 0 50 0 0 0 
93 8185 210 66 182 5 1321 31 0 0 50 0 0 0 
94 8108 213 67 187 10 1383 32 0 0 50 0 0 0 
95 8027 215 73 190 10 1455 30 0 0 50 0 0 0 
96 7944 225 76 206 10 1511 28 0 0 50 0 0 0 
97 7874 241 76 212 6 1564 27 0 0 50 0 0 0 
98 7807 244 75 218 8 1623 25 0 0 50 0 0 0 
99 7734 242 71 234 11 1683 25 0 0 50 0 0 0 
100 7669 243 75 236 14 1733 30 0 0 50 0 0 0 
101 7578 262 84 230 15 1800 31 0 0 50 0 0 0 
102 7490 277 84 238 14 1863 34 0 0 50 0 0 0 
103 7416 277 77 244 12 1936 38 0 0 50 0 0 0 
104 7339 274 88 250 12 2001 36 9 41 0 27 0 0 
105 7260 264 91 257 19 2074 35 18 82 0 58 0 0 
106 7194 264 88 274 21 2125 34 27 123 0 93 0 0 
107 7105 266 95 284 19 2191 40 36 164 0 118 0 0 
108 7024 260 99 282 18 2269 48 45 205 0 149 0 0 
109 6957 255 94 296 20 2328 50 54 246 0 182 0 0 
110 6893 248 84 310 19 2401 45 63 287 0 216 0 0 
111 6823 250 75 313 15 2473 51 72 328 0 241 0 0 
112 6760 248 75 306 11 2550 50 81 369 0 274 0 0 
113 6699 241 79 293 10 2629 49 90 410 0 306 0 0 
114 6647 239 82 280 8 2691 53 99 451 0 325 0 0 
115 6587 233 76 292 8 2752 52 108 492 0 359 0 0 
116 6541 216 59 302 12 2821 49 117 533 0 391 0 0 
117 6496 210 54 293 11 2886 50 126 574 0 419 0 0 
118 6449 197 61 285 11 2948 49 135 615 0 419 0 0 
119 6414 181 48 281 12 3014 50 144 656 0 423 0 0 
120 6366 176 52 268 14 3074 50 153 697 0 424 0 0 
121 6330 166 43 261 11 3137 52 162 738 0 425 0 0 
122 6297 160 40 248 7 3193 55 171 779 0 427 0 0 
123 6273 149 33 245 7 3238 55 180 820 0 415 0 0 
124 6247 143 24 231 7 3296 52 189 861 0 404 0 0 
125 6209 146 27 224 5 3336 53 198 902 0 390 0 0 
126 6197 138 19 207 5 3384 50 208 942 0 373 0 0 
127 6172 123 22 198 4 3435 46 217 983 0 356 0 0 
128 6152 111 20 190 5 3479 43 226 1024 0 351 0 0 
129 6132 105 20 175 1 3527 40 236 1064 0 329 0 0 
130 6121 101 14 159 3 3567 35 245 1105 0 314 0 0 
131 6109 97 13 155 3 3589 34 255 1145 0 297 0 0 
132 6093 91 15 148 4 3620 29 265 1185 0 283 0 0 
133 6075 92 13 143 3 3649 25 274 1226 0 265 0 0 
134 6056 83 21 134 1 3678 27 283 1267 0 243 0 0 
135 6036 84 18 135 2 3699 26 293 1307 0 231 0 0 
136 6018 77 16 132 2 3731 24 303 1347 0 225 0 0 
137 6007 72 18 124 2 3754 23 313 1387 0 218 0 0 
138 5994 70 15 121 1 3777 22 323 1427 0 211 0 0 
139 5987 63 14 112 3 3800 21 333 1467 0 205 0 0 
140 5979 59 12 106 2 3824 18 343 1507 0 200 0 0 
141 5973 58 8 101 1 3841 18 352 1548 0 195 0 0 
142 5964 58 11 92 1 3856 18 361 1589 0 184 0 0 
143 5949 62 9 83 1 3879 17 370 1630 0 178 0 0 
144 5942 61 9 76 0 3896 16 380 1670 0 172 0 0 
145 5930 61 10 75 1 3908 15 390 1710 0 170 0 0 
146 5924 58 9 71 2 3922 14 399 1751 0 167 0 0 
147 5921 54 3 68 3 3939 12 409 1791 0 159 0 0 
148 5915 52 3 63 1 3953 13 419 1831 0 149 0 0 
149 5905 53 7 58 1 3963 13 429 1871 0 138 0 0 
150 5895 48 7 57 1 3981 11 439 1911 0 129 0 0 
151 5891 45 5 56 1 3991 11 449 1951 0 122 0 0 
152 5887 40 5 53 1 4005 9 458 1992 0 112 0 0 
153 5882 35 2 54 2 4016 9 467 2033 0 111 0 0 
154 5878 32 3 48 2 4031 6 476 2074 0 103 0 0 
155 5872 28 6 46 0 4040 8 485 2115 0 94 0 0 
156 5868 23 6 45 0 4051 7 495 2155 0 91 0 0 
157 5862 24 5 42 1 4060 6 504 2196 0 88 0 0 
158 5861 19 3 41 1 4069 6 514 2236 0 85 0 0 
159 5857 19 3 38 1 4076 6 523 2277 0 81 0 0 
160 5855 18 4 36 0 4080 7 533 2317 0 80 0 0 
161 5854 16 3 38 0 4084 5 543 2357 0 81 0 0 
162 5852 12 4 35 0 4092 5 553 2397 0 82 0 0 
163 5851 12 2 32 1 4097 5 562 2438 0 77 0 0 
164 5850 12 2 30 0 4100 6 572 2478 0 63 0 0 
165 5849 13 1 26 0 4106 5 581 2519 0 62 0 0 
166 5848 12 1 25 0 4109 5 590 2560 0 61 0 0 
167 5847 9 0 26 0 4114 4 599 2601 0 53 0 0 
168 5847 8 0 24 0 4118 3 608 2642 0 54 0 0 
169 5845 8 2 24 0 4119 2 617 2683 0 53 0 0 
170 5845 8 2 24 0 4119 2 626 2724 0 51 0 0 
171 5844 7 3 23 0 4121 2 635 2765 0 49 0 0 
172 5843 7 4 20 0 4124 2 644 2806 0 45 0 0 
173 5843 6 2 19 0 4129 1 654 2846 0 42 0 0 
174 5841 5 3 18 0 4132 1 664 2886 0 38 0 0 
175 5840 5 2 19 1 4132 1 674 2926 0 35 0 0 
176 5839 5 2 16 1 4136 1 684 2966 0 32 0 0 
177 5839 4 0 17 1 4138 1 693 3007 0 36 0 0 
178 5839 4 0 15 1 4140 1 702 3048 0 37 0 0 
179 5839 4 0 15 0 4140 2 712 3088 0 31 0 0 
180 5839 4 0 12 0 4143 2 722 3128 0 32 0 0 
181 5839 4 0 11 0 4144 2 731 3169 0 30 0 0 
182 5839 4 0 10 0 4145 2 740 3210 0 30 0 0 
183 5839 3 0 9 0 4147 2 750 3250 0 30 0 0 
184 5839 3 0 9 0 4147 2 759 3291 0 30 0 0 
185 5839 3 0 8 0 4148 2 769 3331 0 31 0 0 
186 5837 3 1 7 0 4150 2 778 3372 0 31 0 0 
187 5837 2 1 7 0 4151 2 788 3412 0 30 0 0 
188 5837 2 1 6 0 4152 2 797 3453 0 28 0 0 
189 5837 2 1 6 0 4152 2 807 3493 0 29 0 0 
190 5837 2 0 7 0 4152 2 817 3533 0 31 0 0 
191 5837 0 0 6 0 4156 1 826 3574 0 27 0 0 
192 5837 0 0 5 0 4157 1 835 3615 0 26 0 0 
193 5836 0 1 5 0 4157 1 844 3656 0 27 0 0 
194 5836 0 1 5 0 4158 0 853 3697 0 24 0 0 
195 5835 1 0 6 0 4158 0 863 3737 0 29 0 0 
196 5835 1 0 5 0 4159 0 872 3778 0 26 0 0 
197 5835 1 0 4 0 4160 0 882 3818 0 25 0 0 
198 5835 1 0 3 0 4161 0 891 3859 0 24 0 0 
199 5835 1 0 3 0 4161 0 901 3899 0 22 0 0 
