###### TEST LOG ####################
# Time taken               : 26.50 s
# Test Parameters: 
# 0.60 0.98 0.00 0.60
# 1.00 1.00 0.00 0.40
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 684
# HQ Tests Done in total   : 456
# All Tests Done in total  : 1140
# Results Given in total   : 1140
# Locations Moved in total : 3967403
# Total recovered HCW      : 63
# Total HCW                : 82
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9987 11 1 0 1 0 0 0 0 10 0 0 0 
2 9982 12 2 1 0 2 1 0 0 10 0 0 0 
3 9976 14 1 3 1 4 1 0 0 10 0 0 0 
4 9974 12 2 3 1 7 1 0 0 10 0 0 0 
5 9971 10 3 3 0 11 2 0 0 10 0 0 0 
6 9967 9 3 5 0 13 3 0 0 10 0 0 0 
7 9963 8 4 6 0 16 3 0 0 10 0 0 0 
8 9960 9 3 5 0 20 3 0 0 10 0 0 0 
9 9956 8 1 10 0 22 3 0 0 10 0 0 0 
10 9954 6 2 9 0 26 3 0 0 10 0 0 0 
11 9951 7 3 7 0 30 2 0 0 10 0 0 0 
12 9949 5 3 8 0 33 2 0 0 10 0 0 0 
13 9947 6 2 9 0 35 1 0 0 10 0 0 0 
14 9943 6 2 12 0 36 1 0 0 10 0 0 0 
15 9940 6 3 11 0 39 1 0 0 10 0 0 0 
16 9939 5 2 10 1 42 1 0 0 10 0 0 0 
17 9937 4 2 11 0 44 2 0 0 10 0 0 0 
18 9934 7 2 11 0 44 2 0 0 10 0 0 0 
19 9929 10 2 12 0 45 2 0 0 10 0 0 0 
20 9924 12 4 8 0 50 2 0 0 10 0 0 0 
21 9916 14 6 9 0 53 2 0 0 10 0 0 0 
22 9912 13 8 9 0 55 3 0 0 10 0 0 0 
23 9904 16 8 12 1 56 3 0 0 10 0 0 0 
24 9896 19 6 17 0 58 4 0 0 10 0 0 0 
25 9890 16 8 19 0 63 4 0 0 10 0 0 0 
26 9879 13 11 20 0 73 4 0 0 10 0 0 0 
27 9866 15 14 23 2 76 4 0 0 10 0 0 0 
28 9858 15 17 24 1 80 5 0 0 10 0 0 0 
29 9846 19 16 27 3 84 5 0 0 10 0 0 0 
30 9835 23 15 25 5 91 6 0 0 10 0 0 0 
31 9822 28 14 29 4 96 7 0 0 10 0 0 0 
32 9806 31 22 29 4 100 8 0 0 10 0 0 0 
33 9791 34 19 33 5 112 6 0 0 10 0 0 0 
34 9781 33 14 39 5 121 7 0 0 10 0 0 0 
35 9766 36 14 43 4 131 6 0 0 10 0 0 0 
36 9752 41 9 45 1 145 7 0 0 10 0 0 0 
37 9739 39 10 46 1 158 7 0 0 10 0 0 0 
38 9728 36 11 47 2 170 6 0 0 10 0 0 0 
39 9705 40 16 50 2 182 5 0 0 10 0 0 0 
40 9690 46 17 49 2 191 5 0 0 10 0 0 0 
41 9678 39 18 49 6 207 3 0 0 10 0 0 0 
42 9661 43 14 52 4 220 6 0 0 10 0 0 0 
43 9642 49 12 60 2 226 9 0 0 10 0 0 0 
44 9618 53 17 60 3 241 8 0 0 10 0 0 0 
45 9586 60 29 62 1 253 9 0 0 10 0 0 0 
46 9561 65 25 65 3 271 10 0 0 10 0 0 0 
47 9539 63 30 64 3 290 11 0 0 10 0 0 0 
48 9521 57 28 73 4 309 8 0 0 10 0 0 0 
49 9489 65 31 76 3 325 11 0 0 10 0 0 0 
50 9460 69 31 84 3 342 11 0 0 10 0 0 0 
51 9424 78 32 87 4 363 12 0 0 10 0 0 0 
52 9389 88 37 89 6 380 11 0 0 10 0 0 0 
53 9367 83 22 94 7 417 10 0 0 10 0 0 0 
54 9330 93 28 95 5 436 13 0 0 10 0 0 0 
55 9300 102 31 93 6 456 12 0 0 10 0 0 0 
56 9270 107 30 96 4 481 12 0 0 10 0 0 0 
57 9231 113 38 96 7 501 14 0 0 10 0 0 0 
58 9178 118 45 104 7 533 15 0 0 10 0 0 0 
59 9133 112 40 122 6 571 16 0 0 10 0 0 0 
60 9073 121 48 132 6 604 16 0 0 10 0 0 0 
61 9037 115 46 135 8 646 13 0 0 10 0 0 0 
62 8998 115 41 141 8 681 16 0 0 10 0 0 0 
63 8937 133 53 142 4 709 22 0 0 10 0 0 0 
64 8889 140 47 154 10 742 18 0 0 10 0 0 0 
65 8834 144 41 164 7 793 17 0 0 10 0 0 0 
66 8773 168 44 161 6 827 21 0 0 10 0 0 0 
67 8722 176 44 166 10 860 22 0 0 10 0 0 0 
68 8681 164 43 164 11 917 20 0 0 10 0 0 0 
69 8625 158 53 159 10 968 27 0 0 10 0 0 0 
70 8566 169 53 169 11 1006 26 0 0 10 0 0 0 
