###### TEST LOG ####################
# Time taken               : 32.07 s
# Test Parameters: 
# 0.90 0.98 0.00 0.30
# 1.00 1.00 0.00 0.70
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 1860
# HQ Tests Done in total   : 4340
# All Tests Done in total  : 6200
# Results Given in total   : 6200
# Locations Moved in total : 3952306
# Total recovered HCW      : 47
# Total HCW                : 73
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9988 10 2 0 0 0 0 0 0 50 0 0 0 
2 9986 8 3 1 0 2 0 0 0 50 0 0 0 
3 9982 7 4 2 1 4 0 0 0 50 0 0 0 
4 9977 11 1 5 0 6 0 0 0 50 0 0 0 
5 9977 11 1 5 0 6 0 0 0 50 0 0 0 
6 9970 15 4 5 0 6 0 0 0 50 0 0 0 
7 9960 18 3 7 0 11 1 0 0 50 0 0 0 
8 9955 18 6 7 0 13 1 0 0 50 0 0 0 
9 9950 19 6 8 0 16 1 0 0 50 0 0 0 
10 9940 19 11 8 0 21 1 0 0 50 0 0 0 
11 9933 19 10 11 0 26 1 0 0 50 0 0 0 
12 9923 23 11 15 0 27 1 0 0 50 0 0 0 
13 9918 20 7 23 1 30 1 0 0 50 0 0 0 
14 9905 25 5 22 2 39 2 0 0 50 0 0 0 
15 9898 23 4 22 2 49 2 0 0 50 0 0 0 
16 9891 22 7 18 1 58 3 0 0 50 0 0 0 
17 9883 25 8 20 1 60 3 0 0 50 0 0 0 
18 9869 28 11 25 1 64 2 0 0 50 0 0 0 
19 9861 29 7 28 4 69 2 0 0 50 0 0 0 
20 9853 27 8 29 2 78 3 0 0 50 0 0 0 
21 9841 31 9 25 4 87 3 0 0 50 0 0 0 
22 9831 32 10 27 3 92 5 0 0 50 0 0 0 
23 9821 32 10 31 4 96 6 0 0 50 0 0 0 
24 9802 38 12 30 4 109 5 0 0 50 0 0 0 
25 9786 43 11 32 3 119 6 0 0 50 0 0 0 
26 9773 45 11 35 3 127 6 0 0 50 0 0 0 
27 9760 41 16 31 3 142 7 0 0 50 0 0 0 
28 9747 42 17 31 3 153 7 0 0 50 0 0 0 
29 9731 45 16 33 3 166 6 0 0 50 0 0 0 
30 9711 53 18 36 3 173 6 0 0 50 0 0 0 
31 9693 60 18 37 0 183 9 0 0 50 0 0 0 
32 9666 67 23 41 2 193 8 0 0 50 0 0 0 
33 9643 69 24 47 1 207 9 0 0 50 0 0 0 
34 9621 72 22 51 3 222 9 0 0 50 0 0 0 
35 9593 80 19 57 2 239 10 0 0 50 0 0 0 
36 9565 78 32 56 2 258 9 0 0 50 0 0 0 
37 9525 84 34 66 3 279 9 0 0 50 0 0 0 
38 9497 82 31 74 6 302 8 0 0 50 0 0 0 
39 9469 87 23 79 6 327 9 0 0 50 0 0 0 
40 9426 100 24 79 5 359 7 0 0 50 0 0 0 
41 9393 102 25 89 5 380 6 0 0 50 0 0 0 
42 9359 106 29 88 5 408 5 0 0 50 0 0 0 
43 9327 105 28 94 6 433 7 0 0 50 0 0 0 
44 9290 108 36 90 4 463 9 0 0 50 0 0 0 
45 9255 115 39 98 5 479 9 0 0 50 0 0 0 
46 9226 120 40 97 5 503 9 0 0 50 0 0 0 
47 9178 125 41 100 7 539 10 0 0 50 0 0 0 
48 9142 121 41 100 4 579 13 0 0 50 0 0 0 
49 9098 126 41 108 6 608 13 0 0 50 0 0 0 
50 9058 132 48 109 2 635 16 0 0 50 0 0 0 
