###### TEST LOG ####################
# Time taken               : 26.58 s
# Test Parameters: 
# 0.60 0.98 0.00 0.10
# 1.00 1.00 0.00 0.90
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 555
# HQ Tests Done in total   : 4995
# All Tests Done in total  : 5550
# Results Given in total   : 5550
# Locations Moved in total : 3951731
# Total recovered HCW      : 57
# Total HCW                : 96
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9988 10 1 1 0 0 0 0 0 50 0 0 0 
2 9985 11 2 2 0 0 0 0 0 50 0 0 0 
3 9982 11 2 2 1 2 0 0 0 50 0 0 0 
4 9977 12 4 2 0 4 1 0 0 50 0 0 0 
5 9973 11 5 3 0 7 1 0 0 50 0 0 0 
6 9968 12 6 3 0 10 1 0 0 50 0 0 0 
7 9965 12 2 8 0 12 1 0 0 50 0 0 0 
8 9961 11 3 8 0 17 0 0 0 50 0 0 0 
9 9954 12 6 10 0 18 0 0 0 50 0 0 0 
10 9948 15 6 12 0 19 0 0 0 50 0 0 0 
11 9944 16 6 12 0 22 0 0 0 50 0 0 0 
12 9942 14 6 12 0 26 0 0 0 50 0 0 0 
13 9931 15 8 17 0 29 0 0 0 50 0 0 0 
14 9918 19 10 16 1 35 1 0 0 50 0 0 0 
15 9912 21 6 19 2 38 2 0 0 50 0 0 0 
16 9900 26 5 21 1 44 3 0 0 50 0 0 0 
17 9893 27 8 20 0 48 4 0 0 50 0 0 0 
18 9884 25 9 22 0 55 5 0 0 50 0 0 0 
19 9867 31 15 23 1 58 5 0 0 50 0 0 0 
20 9860 29 13 25 1 67 5 0 0 50 0 0 0 
21 9848 29 13 25 2 77 6 0 0 50 0 0 0 
22 9837 30 13 29 2 83 6 0 0 50 0 0 0 
23 9828 32 14 26 0 92 8 0 0 50 0 0 0 
24 9820 31 12 29 1 100 7 0 0 50 0 0 0 
25 9805 34 15 31 1 107 7 0 0 50 0 0 0 
26 9789 37 16 34 2 116 6 0 0 50 0 0 0 
27 9779 31 16 40 1 127 6 0 0 50 0 0 0 
28 9768 30 13 44 1 137 7 0 0 50 0 0 0 
29 9752 32 9 46 3 151 7 0 0 50 0 0 0 
30 9739 37 9 47 3 158 7 0 0 50 0 0 0 
31 9726 39 8 51 3 167 6 0 0 50 0 0 0 
32 9709 41 10 52 3 180 5 0 0 50 0 0 0 
33 9694 37 14 52 3 194 6 0 0 50 0 0 0 
34 9673 43 17 49 5 208 5 0 0 50 0 0 0 
35 9657 43 20 48 0 221 11 0 0 50 0 0 0 
36 9641 49 14 53 2 230 11 0 0 50 0 0 0 
37 9623 55 13 47 3 247 12 0 0 50 0 0 0 
38 9607 55 13 50 1 261 13 0 0 50 0 0 0 
39 9587 49 17 51 2 281 13 0 0 50 0 0 0 
40 9562 54 22 52 3 294 13 0 0 50 0 0 0 
