###### TEST LOG ####################
# Time taken               : 28.11 s
# Test Parameters: 
# 0.75 0.98 0.00 0.40
# 1.00 1.00 0.00 0.60
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 424
# HQ Tests Done in total   : 636
# All Tests Done in total  : 1060
# Results Given in total   : 1060
# Locations Moved in total : 3964992
# Total recovered HCW      : 61
# Total HCW                : 80
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9988 10 1 1 0 0 0 0 0 10 0 0 0 
2 9985 11 1 1 0 2 0 0 0 10 0 0 0 
3 9982 14 1 1 0 2 0 0 0 10 0 0 0 
4 9981 12 1 1 0 5 0 0 0 10 0 0 0 
5 9978 13 1 2 0 6 0 0 0 10 0 0 0 
6 9977 14 0 2 1 6 0 0 0 10 0 0 0 
7 9974 14 2 2 0 7 1 0 0 10 0 0 0 
8 9972 15 1 3 0 8 1 0 0 10 0 0 0 
9 9970 14 1 4 0 10 1 0 0 10 0 0 0 
10 9965 15 3 4 1 11 1 0 0 10 0 0 0 
11 9961 14 3 4 1 15 2 0 0 10 0 0 0 
12 9956 13 3 7 1 18 2 0 0 10 0 0 0 
13 9951 10 6 7 0 23 3 0 0 10 0 0 0 
14 9949 9 6 7 0 26 3 0 0 10 0 0 0 
15 9941 13 4 10 0 28 4 0 0 10 0 0 0 
16 9936 15 3 8 1 33 4 0 0 10 0 0 0 
17 9936 12 2 7 0 38 5 0 0 10 0 0 0 
18 9932 12 1 9 0 41 5 0 0 10 0 0 0 
19 9930 9 2 7 0 48 4 0 0 10 0 0 0 
20 9927 10 4 4 0 51 4 0 0 10 0 0 0 
21 9923 11 4 7 0 52 3 0 0 10 0 0 0 
22 9921 10 4 7 0 55 3 0 0 10 0 0 0 
23 9913 12 6 7 2 58 2 0 0 10 0 0 0 
24 9906 13 7 8 1 62 3 0 0 10 0 0 0 
25 9900 15 6 10 1 65 3 0 0 10 0 0 0 
26 9896 16 7 10 0 67 4 0 0 10 0 0 0 
27 9893 15 4 11 1 71 5 0 0 10 0 0 0 
28 9886 13 8 11 0 77 5 0 0 10 0 0 0 
29 9881 13 5 14 1 82 4 0 0 10 0 0 0 
30 9879 14 6 14 1 82 4 0 0 10 0 0 0 
31 9873 14 7 16 2 85 3 0 0 10 0 0 0 
32 9869 12 6 19 2 89 3 0 0 10 0 0 0 
33 9863 16 5 18 3 92 3 0 0 10 0 0 0 
34 9852 18 8 19 3 96 4 0 0 10 0 0 0 
35 9844 19 6 21 2 104 4 0 0 10 0 0 0 
36 9838 19 5 21 2 111 4 0 0 10 0 0 0 
37 9830 19 6 19 2 120 4 0 0 10 0 0 0 
38 9821 19 12 18 1 124 5 0 0 10 0 0 0 
39 9811 26 7 18 0 134 4 0 0 10 0 0 0 
40 9803 26 9 18 0 140 4 0 0 10 0 0 0 
41 9797 28 6 21 0 144 4 0 0 10 0 0 0 
42 9783 33 7 23 2 149 3 0 0 10 0 0 0 
