###### TEST LOG ####################
# Time taken               : 24.41 s
# Test Parameters: 
# 0.80 0.98 0.00 0.90
# 1.00 1.00 0.00 0.10
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 5197
# HQ Tests Done in total   : 503
# All Tests Done in total  : 5700
# Results Given in total   : 5700
# Locations Moved in total : 3952479
# Total recovered HCW      : 51
# Total HCW                : 71
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9988 7 2 0 0 3 0 0 0 50 0 0 0 
2 9988 6 1 1 0 4 0 0 0 50 0 0 0 
3 9986 7 1 1 0 5 0 0 0 50 0 0 0 
4 9984 9 0 2 0 5 0 0 0 50 0 0 0 
5 9982 8 1 1 0 8 0 0 0 50 0 0 0 
6 9980 8 2 1 0 9 0 0 0 50 0 0 0 
7 9976 9 2 2 0 11 0 0 0 50 0 0 0 
8 9974 7 2 3 1 13 0 0 0 50 0 0 0 
9 9971 8 1 4 1 15 0 0 0 50 0 0 0 
10 9971 7 0 5 0 16 1 0 0 50 0 0 0 
11 9970 7 1 5 0 16 1 0 0 50 0 0 0 
12 9968 9 1 4 0 17 1 0 0 50 0 0 0 
13 9967 8 1 4 0 19 1 0 0 50 0 0 0 
14 9965 8 0 7 0 19 1 0 0 50 0 0 0 
15 9962 8 1 5 0 23 1 0 0 50 0 0 0 
16 9961 9 1 5 0 23 1 0 0 50 0 0 0 
17 9959 9 1 5 0 25 1 0 0 50 0 0 0 
18 9956 11 1 4 1 26 1 0 0 50 0 0 0 
19 9954 10 1 3 0 32 0 0 0 50 0 0 0 
20 9951 11 2 3 0 33 0 0 0 50 0 0 0 
21 9948 11 4 3 0 34 0 0 0 50 0 0 0 
22 9943 10 7 3 0 37 0 0 0 50 0 0 0 
23 9940 9 6 5 0 40 0 0 0 50 0 0 0 
24 9936 12 4 8 0 40 0 0 0 50 0 0 0 
25 9931 12 5 9 0 43 0 0 0 50 0 0 0 
26 9928 12 5 9 0 46 0 0 0 50 0 0 0 
27 9922 14 6 11 0 47 0 0 0 50 0 0 0 
28 9918 16 5 13 0 48 0 0 0 50 0 0 0 
29 9916 17 4 13 0 50 0 0 0 50 0 0 0 
30 9910 17 6 12 0 55 0 0 0 50 0 0 0 
31 9905 21 6 12 0 56 0 0 0 50 0 0 0 
