###### TEST LOG ####################
# Time taken               : 25.93 s
# Test Parameters: 
# 0.95 0.98 0.00 0.20
# 1.00 1.00 0.00 0.80
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 1270
# HQ Tests Done in total   : 5080
# All Tests Done in total  : 6350
# Results Given in total   : 6350
# Locations Moved in total : 3954110
# Total recovered HCW      : 61
# Total HCW                : 77
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9989 10 0 0 0 1 0 0 0 50 0 0 0 
2 9986 10 1 0 0 3 0 0 0 50 0 0 0 
3 9983 10 0 2 0 5 0 0 0 50 0 0 0 
4 9980 11 1 3 0 5 0 0 0 50 0 0 0 
5 9978 7 3 2 0 10 0 0 0 50 0 0 0 
6 9976 8 2 3 0 11 0 0 0 50 0 0 0 
7 9973 9 3 4 0 11 0 0 0 50 0 0 0 
8 9971 11 1 6 0 11 0 0 0 50 0 0 0 
9 9968 11 1 7 0 13 0 0 0 50 0 0 0 
10 9965 11 1 8 0 15 0 0 0 50 0 0 0 
11 9961 12 4 7 0 16 0 0 0 50 0 0 0 
12 9956 14 0 10 1 19 0 0 0 50 0 0 0 
13 9951 13 1 12 0 22 1 0 0 50 0 0 0 
14 9946 14 4 12 0 23 1 0 0 50 0 0 0 
15 9939 14 7 12 0 27 1 0 0 50 0 0 0 
16 9933 11 10 14 0 31 1 0 0 50 0 0 0 
17 9925 11 11 16 0 36 1 0 0 50 0 0 0 
18 9913 14 14 19 0 38 2 0 0 50 0 0 0 
19 9900 18 13 23 0 44 2 0 0 50 0 0 0 
20 9898 14 12 20 0 55 1 0 0 50 0 0 0 
21 9892 16 10 23 1 57 1 0 0 50 0 0 0 
22 9882 21 13 20 0 62 2 0 0 50 0 0 0 
23 9870 25 12 24 0 67 2 0 0 50 0 0 0 
24 9859 26 15 23 0 75 2 0 0 50 0 0 0 
25 9847 27 15 26 1 81 3 0 0 50 0 0 0 
26 9830 31 17 26 0 93 3 0 0 50 0 0 0 
27 9811 37 21 29 2 96 4 0 0 50 0 0 0 
28 9801 39 14 33 1 106 6 0 0 50 0 0 0 
29 9790 39 13 34 2 116 6 0 0 50 0 0 0 
30 9776 44 15 36 3 120 6 0 0 50 0 0 0 
31 9757 47 18 37 2 132 7 0 0 50 0 0 0 
32 9734 48 25 38 2 148 5 0 0 50 0 0 0 
33 9714 50 31 39 1 160 5 0 0 50 0 0 0 
34 9696 54 24 50 1 168 7 0 0 50 0 0 0 
35 9670 59 19 60 4 181 7 0 0 50 0 0 0 
36 9638 71 22 61 3 198 7 0 0 50 0 0 0 
37 9615 69 22 63 4 219 8 0 0 50 0 0 0 
38 9579 66 28 72 1 244 10 0 0 50 0 0 0 
39 9557 68 34 70 1 260 10 0 0 50 0 0 0 
40 9523 73 38 76 3 278 9 0 0 50 0 0 0 
41 9479 78 46 83 5 300 9 0 0 50 0 0 0 
42 9434 94 48 90 4 320 10 0 0 50 0 0 0 
43 9399 95 46 98 5 344 13 0 0 50 0 0 0 
44 9359 108 41 108 3 366 15 0 0 50 0 0 0 
45 9309 116 44 108 5 402 16 0 0 50 0 0 0 
46 9266 125 50 110 2 430 17 0 0 50 0 0 0 
