###### TEST LOG ####################
# Time taken               : 25.18 s
# Test Parameters: 
# 0.50 0.98 0.00 0.00
# 1.00 1.00 0.00 1.00
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 0
# HQ Tests Done in total   : 1180
# All Tests Done in total  : 1180
# Results Given in total   : 1180
# Locations Moved in total : 3963400
# Total recovered HCW      : 55
# Total HCW                : 69
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9988 10 0 1 1 0 0 0 0 10 0 0 0 
2 9986 9 1 2 1 1 0 0 0 10 0 0 0 
3 9979 15 1 3 0 2 0 0 0 10 0 0 0 
4 9978 13 1 3 0 5 0 0 0 10 0 0 0 
5 9975 15 1 3 0 6 0 0 0 10 0 0 0 
6 9970 14 3 4 0 9 0 0 0 10 0 0 0 
7 9968 15 4 4 0 9 0 0 0 10 0 0 0 
8 9965 15 4 5 0 11 0 0 0 10 0 0 0 
9 9961 16 4 6 0 13 0 0 0 10 0 0 0 
10 9957 14 4 4 2 19 0 0 0 10 0 0 0 
11 9950 13 5 8 1 22 1 0 0 10 0 0 0 
12 9945 13 5 8 1 27 1 0 0 10 0 0 0 
13 9943 12 5 8 0 29 3 0 0 10 0 0 0 
14 9935 13 6 10 1 32 3 0 0 10 0 0 0 
15 9932 14 3 12 0 36 3 0 0 10 0 0 0 
16 9926 13 6 12 1 39 3 0 0 10 0 0 0 
17 9921 17 6 12 1 41 2 0 0 10 0 0 0 
18 9917 17 7 13 1 43 2 0 0 10 0 0 0 
19 9902 21 14 11 0 49 3 0 0 10 0 0 0 
20 9893 23 11 16 1 53 3 0 0 10 0 0 0 
21 9886 23 12 17 1 58 3 0 0 10 0 0 0 
22 9878 23 13 19 1 63 3 0 0 10 0 0 0 
23 9870 25 15 19 1 68 2 0 0 10 0 0 0 
24 9864 26 13 20 1 72 4 0 0 10 0 0 0 
25 9851 27 14 25 0 78 5 0 0 10 0 0 0 
26 9843 23 15 28 0 86 5 0 0 10 0 0 0 
27 9836 23 10 34 1 94 2 0 0 10 0 0 0 
28 9823 16 13 36 1 107 4 0 0 10 0 0 0 
29 9814 18 13 37 2 112 4 0 0 10 0 0 0 
30 9802 23 11 39 3 118 4 0 0 10 0 0 0 
31 9791 26 10 38 1 128 6 0 0 10 0 0 0 
32 9783 30 7 41 1 132 6 0 0 10 0 0 0 
33 9768 32 12 39 1 141 7 0 0 10 0 0 0 
34 9756 35 12 39 1 150 7 0 0 10 0 0 0 
35 9746 32 14 35 1 165 7 0 0 10 0 0 0 
36 9728 38 9 42 1 175 7 0 0 10 0 0 0 
37 9706 41 15 41 2 188 7 0 0 10 0 0 0 
38 9690 46 17 38 3 199 7 0 0 10 0 0 0 
39 9678 50 12 39 4 208 9 0 0 10 0 0 0 
40 9657 58 14 42 2 217 10 0 0 10 0 0 0 
41 9642 55 15 46 2 230 10 0 0 10 0 0 0 
42 9625 56 16 45 3 245 10 0 0 10 0 0 0 
43 9605 54 16 47 5 259 14 0 0 10 0 0 0 
44 9581 56 17 51 5 276 14 0 0 10 0 0 0 
45 9551 66 24 54 3 288 14 0 0 10 0 0 0 
46 9525 62 28 55 3 316 11 0 0 10 0 0 0 
47 9504 63 27 61 6 328 11 0 0 10 0 0 0 
48 9482 68 18 62 6 354 10 0 0 10 0 0 0 
49 9453 72 25 65 5 370 10 0 0 10 0 0 0 
50 9416 71 31 70 8 393 11 0 0 10 0 0 0 
51 9396 72 28 69 7 417 11 0 0 10 0 0 0 
52 9362 75 35 74 6 437 11 0 0 10 0 0 0 
53 9322 86 35 89 6 452 10 0 0 10 0 0 0 
54 9269 96 49 96 4 475 11 0 0 10 0 0 0 
55 9215 101 53 113 3 503 12 0 0 10 0 0 0 
56 9173 103 52 114 3 541 14 0 0 10 0 0 0 
