###### TEST LOG ####################
# Time taken               : 26.72 s
# Test Parameters: 
# 0.50 0.98 0.00 0.10
# 1.00 1.00 0.00 0.90
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 123
# HQ Tests Done in total   : 1107
# All Tests Done in total  : 1230
# Results Given in total   : 1230
# Locations Moved in total : 3964998
# Total recovered HCW      : 65
# Total HCW                : 84
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9989 10 0 0 0 1 0 0 0 10 0 0 0 
2 9983 14 1 0 0 2 0 0 0 10 0 0 0 
3 9982 15 1 0 0 2 0 0 0 10 0 0 0 
4 9979 15 2 1 0 3 0 0 0 10 0 0 0 
5 9972 18 3 1 0 5 1 0 0 10 0 0 0 
6 9967 18 4 2 0 8 1 0 0 10 0 0 0 
7 9967 17 3 3 0 9 1 0 0 10 0 0 0 
8 9964 16 4 3 0 11 2 0 0 10 0 0 0 
9 9960 17 3 4 0 13 3 0 0 10 0 0 0 
10 9957 16 2 5 2 15 3 0 0 10 0 0 0 
11 9952 16 4 5 2 17 4 0 0 10 0 0 0 
12 9947 15 6 5 2 21 4 0 0 10 0 0 0 
13 9940 16 7 7 0 24 6 0 0 10 0 0 0 
14 9936 13 7 8 0 30 6 0 0 10 0 0 0 
15 9930 11 7 10 0 35 7 0 0 10 0 0 0 
16 9926 11 5 13 2 37 6 0 0 10 0 0 0 
17 9921 13 4 14 1 40 7 0 0 10 0 0 0 
18 9915 12 6 13 3 44 7 0 0 10 0 0 0 
19 9905 13 8 16 2 48 8 0 0 10 0 0 0 
20 9891 12 13 18 1 56 9 0 0 10 0 0 0 
21 9885 12 12 19 1 63 8 0 0 10 0 0 0 
22 9874 16 13 21 1 67 8 0 0 10 0 0 0 
23 9864 20 13 23 0 71 9 0 0 10 0 0 0 
24 9850 23 11 25 1 82 8 0 0 10 0 0 0 
25 9830 27 16 27 1 92 7 0 0 10 0 0 0 
26 9821 29 12 31 1 100 6 0 0 10 0 0 0 
27 9806 30 18 28 1 110 7 0 0 10 0 0 0 
28 9791 33 21 30 1 119 5 0 0 10 0 0 0 
29 9771 41 19 34 0 129 6 0 0 10 0 0 0 
30 9754 47 18 40 0 137 4 0 0 10 0 0 0 
31 9738 44 17 42 2 153 4 0 0 10 0 0 0 
32 9724 40 18 46 4 164 4 0 0 10 0 0 0 
33 9704 45 15 50 2 177 7 0 0 10 0 0 0 
34 9697 44 11 51 2 187 8 0 0 10 0 0 0 
35 9677 49 14 53 1 197 9 0 0 10 0 0 0 
36 9656 58 13 55 1 208 9 0 0 10 0 0 0 
37 9644 50 13 55 2 228 8 0 0 10 0 0 0 
38 9625 56 13 53 2 245 6 0 0 10 0 0 0 
39 9598 59 18 54 2 264 5 0 0 10 0 0 0 
40 9566 68 20 57 3 281 5 0 0 10 0 0 0 
41 9529 82 25 63 2 294 5 0 0 10 0 0 0 
42 9495 91 28 64 4 312 6 0 0 10 0 0 0 
43 9473 89 26 74 5 327 6 0 0 10 0 0 0 
44 9442 83 29 75 7 358 6 0 0 10 0 0 0 
45 9414 86 29 75 7 384 5 0 0 10 0 0 0 
46 9381 98 28 76 6 403 8 0 0 10 0 0 0 
47 9341 98 37 88 3 421 12 0 0 10 0 0 0 
48 9310 106 32 90 5 448 9 0 0 10 0 0 0 
49 9270 108 42 97 2 471 10 0 0 10 0 0 0 
50 9220 115 45 100 4 505 11 0 0 10 0 0 0 
51 9172 122 46 113 8 527 12 0 0 10 0 0 0 
52 9129 126 48 123 5 553 16 0 0 10 0 0 0 
53 9066 139 51 140 6 584 14 0 0 10 0 0 0 
54 9008 143 53 144 7 633 12 0 0 10 0 0 0 
55 8962 145 45 155 8 671 14 0 0 10 0 0 0 
56 8908 152 55 156 7 703 19 0 0 10 0 0 0 
57 8830 174 62 172 6 739 17 0 0 10 0 0 0 
58 8774 181 56 184 4 783 18 0 0 10 0 0 0 
59 8707 181 64 189 5 836 18 0 0 10 0 0 0 
60 8649 182 66 208 9 867 19 0 0 10 0 0 0 
61 8581 183 69 209 12 927 19 0 0 10 0 0 0 
62 8520 191 61 214 8 981 25 0 0 10 0 0 0 
63 8438 212 64 220 13 1027 26 0 0 10 0 0 0 
64 8369 216 60 230 12 1083 30 0 0 10 0 0 0 
65 8305 227 59 234 11 1132 32 0 0 10 0 0 0 
66 8226 227 69 237 9 1199 33 0 0 10 0 0 0 
67 8148 240 71 243 11 1250 37 0 0 10 0 0 0 
68 8057 244 81 249 15 1320 34 0 0 10 0 0 0 
69 7967 239 96 253 14 1397 34 0 0 10 0 0 0 
70 7856 264 102 259 16 1469 34 0 0 10 0 0 0 
71 7770 263 102 273 16 1544 32 0 0 10 0 0 0 
72 7691 268 84 284 14 1622 37 0 0 10 0 0 0 
73 7602 276 93 283 18 1689 39 0 0 10 0 0 0 
