###### TEST LOG ####################
# Time taken               : 31.01 s
# Test Parameters: 
# 0.90 0.98 0.00 0.50
# 1.00 1.00 0.00 0.50
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 2775
# HQ Tests Done in total   : 2775
# All Tests Done in total  : 5550
# Results Given in total   : 5550
# Locations Moved in total : 3954659
# Total recovered HCW      : 59
# Total HCW                : 83
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9985 13 1 0 0 1 0 0 0 50 0 0 0 
2 9985 12 0 0 1 2 0 0 0 50 0 0 0 
3 9982 11 2 1 1 3 0 0 0 50 0 0 0 
4 9976 12 4 2 1 5 0 0 0 50 0 0 0 
5 9974 12 2 3 2 6 1 0 0 50 0 0 0 
6 9968 12 4 3 2 10 1 0 0 50 0 0 0 
7 9961 15 8 3 1 10 2 0 0 50 0 0 0 
8 9957 16 5 6 0 14 2 0 0 50 0 0 0 
9 9952 17 3 7 1 17 3 0 0 50 0 0 0 
10 9940 19 7 6 2 23 3 0 0 50 0 0 0 
11 9927 25 9 6 2 27 4 0 0 50 0 0 0 
12 9923 26 9 5 2 32 3 0 0 50 0 0 0 
13 9916 26 8 7 3 37 3 0 0 50 0 0 0 
14 9908 29 7 11 2 39 4 0 0 50 0 0 0 
15 9897 35 8 11 2 44 3 0 0 50 0 0 0 
16 9889 32 7 13 2 54 3 0 0 50 0 0 0 
17 9883 32 8 13 2 59 3 0 0 50 0 0 0 
18 9877 29 6 17 1 66 4 0 0 50 0 0 0 
19 9872 29 7 18 0 70 4 0 0 50 0 0 0 
20 9865 26 5 20 1 80 3 0 0 50 0 0 0 
21 9858 26 5 18 1 88 4 0 0 50 0 0 0 
22 9850 25 6 16 1 99 3 0 0 50 0 0 0 
23 9840 25 8 14 1 109 3 0 0 50 0 0 0 
24 9836 23 4 19 1 115 2 0 0 50 0 0 0 
25 9829 22 7 20 1 119 2 0 0 50 0 0 0 
26 9819 26 8 21 0 123 3 0 0 50 0 0 0 
27 9810 25 8 23 0 131 3 0 0 50 0 0 0 
28 9800 26 8 24 1 138 3 0 0 50 0 0 0 
29 9783 29 12 28 0 145 3 0 0 50 0 0 0 
30 9765 36 15 29 0 152 3 0 0 50 0 0 0 
31 9755 35 18 30 0 159 3 0 0 50 0 0 0 
32 9738 34 15 35 1 173 4 0 0 50 0 0 0 
33 9722 34 14 37 2 188 3 0 0 50 0 0 0 
34 9710 34 15 38 2 199 2 0 0 50 0 0 0 
35 9696 32 19 39 3 209 2 0 0 50 0 0 0 
36 9688 30 11 45 2 221 3 0 0 50 0 0 0 
37 9677 30 15 41 3 232 2 0 0 50 0 0 0 
38 9656 39 14 45 4 239 3 0 0 50 0 0 0 
39 9638 41 20 42 3 255 1 0 0 50 0 0 0 
40 9614 50 23 42 2 266 3 0 0 50 0 0 0 
41 9595 52 18 47 4 281 3 0 0 50 0 0 0 
42 9579 52 13 53 6 292 5 0 0 50 0 0 0 
43 9556 49 20 53 6 311 5 0 0 50 0 0 0 
44 9534 54 19 58 6 322 7 0 0 50 0 0 0 
45 9516 55 15 65 6 335 8 0 0 50 0 0 0 
46 9489 56 23 68 4 350 10 0 0 50 0 0 0 
47 9476 50 18 68 6 371 11 0 0 50 0 0 0 
48 9456 54 18 68 2 389 13 0 0 50 0 0 0 
49 9436 57 19 69 2 406 11 0 0 50 0 0 0 
50 9407 65 19 71 5 423 10 0 0 50 0 0 0 
51 9379 70 21 71 3 444 12 0 0 50 0 0 0 
52 9357 74 20 67 2 466 14 0 0 50 0 0 0 
53 9336 71 26 63 2 488 14 0 0 50 0 0 0 
54 9308 79 29 61 2 509 12 0 0 50 0 0 0 
55 9286 79 28 62 3 529 13 0 0 50 0 0 0 
56 9256 83 27 70 2 547 15 0 0 50 0 0 0 
57 9228 87 26 75 1 570 13 0 0 50 0 0 0 
58 9206 77 22 83 4 593 15 0 0 50 0 0 0 
59 9164 81 28 90 4 618 15 0 0 50 0 0 0 
60 9130 90 31 97 3 635 14 0 0 50 0 0 0 
61 9095 95 32 101 3 663 11 0 0 50 0 0 0 
62 9062 95 41 96 5 690 11 0 0 50 0 0 0 
63 9016 108 47 96 4 719 10 0 0 50 0 0 0 
64 8976 108 34 116 6 751 9 0 0 50 0 0 0 
65 8934 110 42 115 7 783 9 0 0 50 0 0 0 
66 8882 126 43 124 8 806 11 0 0 50 0 0 0 
67 8828 137 50 127 6 840 12 0 0 50 0 0 0 
68 8773 139 52 135 7 880 14 0 0 50 0 0 0 
69 8723 143 51 137 7 924 15 0 0 50 0 0 0 
70 8667 151 50 152 8 956 16 0 0 50 0 0 0 
71 8619 154 45 151 6 1006 19 0 0 50 0 0 0 
72 8562 159 56 160 7 1035 21 0 0 50 0 0 0 
73 8491 176 60 171 8 1074 20 0 0 50 0 0 0 
74 8434 173 57 179 6 1133 18 0 0 50 0 0 0 
75 8381 168 55 181 10 1187 18 0 0 50 0 0 0 
76 8306 183 61 192 9 1227 22 0 0 50 0 0 0 
77 8236 184 65 194 9 1286 26 0 0 50 0 0 0 
78 8161 191 73 200 8 1337 30 0 0 50 0 0 0 
79 8089 205 79 200 7 1391 29 0 0 50 0 0 0 
80 8016 210 75 223 7 1441 28 0 0 50 0 0 0 
81 7925 222 78 242 8 1496 29 0 0 50 0 0 0 
82 7847 224 88 240 11 1559 31 0 0 50 0 0 0 
83 7773 228 74 252 15 1627 31 0 0 50 0 0 0 
84 7696 225 86 254 12 1694 33 0 0 50 0 0 0 
85 7601 237 90 270 14 1757 31 0 0 50 0 0 0 
86 7499 242 93 277 21 1835 33 0 0 50 0 0 0 
87 7425 250 83 288 18 1899 37 0 0 50 0 0 0 
88 7334 247 97 291 10 1976 45 0 0 50 0 0 0 
89 7249 247 95 305 10 2048 46 25 25 0 48 0 0 
90 7169 249 95 317 11 2115 44 50 50 0 92 0 0 
91 7095 256 96 312 14 2179 48 75 75 0 137 0 0 
92 7016 265 94 314 17 2247 47 100 100 0 184 0 0 
93 6938 259 87 320 19 2332 45 125 125 0 229 0 0 
94 6885 249 75 318 16 2408 49 150 150 0 273 0 0 
95 6823 251 70 294 13 2497 52 175 175 0 318 0 0 
96 6771 247 64 284 10 2574 50 200 200 0 360 0 0 
97 6733 227 59 267 7 2655 52 225 225 0 403 0 0 
98 6685 225 56 262 6 2716 50 250 250 0 440 0 0 
99 6647 221 53 262 8 2762 47 275 275 0 460 0 0 
100 6606 221 43 260 7 2821 42 300 300 0 486 0 0 
101 6566 210 42 260 8 2876 38 325 325 0 511 0 0 
102 6516 202 57 249 6 2931 39 350 350 0 529 0 0 
103 6497 178 36 256 6 2995 32 375 375 0 508 0 0 
104 6464 169 41 251 6 3039 30 400 400 0 487 0 0 
105 6433 162 41 237 6 3089 32 425 425 0 465 0 0 
106 6413 151 32 235 6 3131 32 450 450 0 450 0 0 
107 6392 138 25 221 7 3187 30 475 475 0 435 0 0 
108 6371 134 22 209 7 3229 28 500 500 0 405 0 0 
109 6348 129 24 195 8 3269 27 525 525 0 379 0 0 
110 6329 118 26 188 2 3308 29 550 550 0 353 0 0 
111 6309 110 26 175 6 3349 25 575 575 0 328 0 0 
112 6290 99 18 174 5 3387 27 600 600 0 315 0 0 
113 6271 97 18 155 7 3427 25 625 625 0 314 0 0 
114 6247 94 25 143 6 3464 21 650 650 0 298 0 0 
115 6228 96 24 138 4 3491 19 675 675 0 284 0 0 
116 6208 99 18 135 4 3516 20 700 700 0 280 0 0 
117 6198 94 13 130 3 3542 20 725 725 0 270 0 0 
118 6185 86 18 120 1 3571 19 750 750 0 261 0 0 
119 6173 83 19 111 0 3597 17 775 775 0 240 0 0 
120 6164 79 9 114 3 3617 14 800 800 0 227 0 0 
121 6151 75 12 98 1 3648 15 825 825 0 213 0 0 
122 6133 77 10 96 2 3668 14 850 850 0 211 0 0 
123 6121 68 12 92 3 3691 13 875 875 0 202 0 0 
124 6113 63 14 84 3 3714 9 900 900 0 186 0 0 
125 6107 58 14 84 2 3725 10 925 925 0 175 0 0 
126 6101 59 9 82 1 3738 10 950 950 0 158 0 0 
127 6093 56 10 78 0 3753 10 975 975 0 156 0 0 
128 6085 49 13 77 1 3765 10 1000 1000 0 151 0 0 
129 6081 46 11 72 3 3777 10 1025 1025 0 146 0 0 
130 6072 40 9 71 3 3796 9 1050 1050 0 139 0 0 
131 6068 37 10 70 1 3805 9 1075 1075 0 129 0 0 
132 6058 37 9 75 1 3811 9 1100 1100 0 126 0 0 
133 6052 28 11 66 1 3833 9 1125 1125 0 124 0 0 
134 6042 31 9 64 1 3844 9 1150 1150 0 115 0 0 
135 6035 28 9 63 0 3856 9 1175 1175 0 111 0 0 
136 6027 29 8 61 0 3866 9 1200 1200 0 107 0 0 
137 6019 31 8 62 0 3872 8 1225 1225 0 109 0 0 
138 6017 30 6 59 0 3880 8 1250 1250 0 109 0 0 
139 6014 29 5 54 0 3891 7 1275 1275 0 107 0 0 
140 6011 25 5 53 1 3898 7 1300 1300 0 103 0 0 
141 6008 26 6 46 1 3908 5 1325 1325 0 89 0 0 
142 6004 23 3 44 0 3922 4 1350 1350 0 92 0 0 
143 6002 22 4 38 0 3930 4 1375 1375 0 89 0 0 
144 6001 18 5 35 0 3937 4 1400 1400 0 84 0 0 
145 5999 16 2 35 1 3944 3 1425 1425 0 81 0 0 
