###### TEST LOG ####################
# Time taken               : 24.45 s
# Test Parameters: 
# 0.80 0.98 0.00 0.70
# 1.00 1.00 0.00 0.30
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 798
# HQ Tests Done in total   : 342
# All Tests Done in total  : 1140
# Results Given in total   : 1140
# Locations Moved in total : 3965467
# Total recovered HCW      : 58
# Total HCW                : 70
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9989 10 0 0 0 1 0 0 0 10 0 0 0 
2 9984 10 3 0 1 2 0 0 0 10 0 0 0 
3 9979 11 3 1 1 3 2 0 0 10 0 0 0 
4 9977 12 2 2 2 4 1 0 0 10 0 0 0 
5 9975 11 1 2 1 8 2 0 0 10 0 0 0 
6 9974 12 0 3 1 8 2 0 0 10 0 0 0 
7 9971 12 0 3 1 11 2 0 0 10 0 0 0 
8 9970 10 1 3 0 14 2 0 0 10 0 0 0 
9 9967 10 1 3 0 17 2 0 0 10 0 0 0 
10 9962 13 0 4 0 19 2 0 0 10 0 0 0 
11 9959 15 1 3 0 21 1 0 0 10 0 0 0 
12 9956 14 3 3 0 23 1 0 0 10 0 0 0 
13 9953 14 5 2 1 24 1 0 0 10 0 0 0 
14 9949 13 6 3 2 26 1 0 0 10 0 0 0 
15 9947 10 5 4 1 31 2 0 0 10 0 0 0 
16 9944 9 2 8 1 34 2 0 0 10 0 0 0 
17 9939 10 5 8 1 35 2 0 0 10 0 0 0 
18 9935 11 6 9 0 36 3 0 0 10 0 0 0 
19 9933 13 4 8 1 38 3 0 0 10 0 0 0 
20 9931 11 3 8 1 43 3 0 0 10 0 0 0 
21 9924 15 4 9 2 43 3 0 0 10 0 0 0 
22 9917 16 5 10 1 48 3 0 0 10 0 0 0 
23 9910 19 4 13 0 51 3 0 0 10 0 0 0 
24 9901 19 10 13 0 55 2 0 0 10 0 0 0 
25 9899 18 8 13 1 59 2 0 0 10 0 0 0 
26 9894 17 6 14 2 65 2 0 0 10 0 0 0 
27 9889 20 6 13 1 69 2 0 0 10 0 0 0 
28 9880 23 6 14 1 74 2 0 0 10 0 0 0 
29 9875 25 5 16 0 77 2 0 0 10 0 0 0 
30 9867 25 7 15 0 84 2 0 0 10 0 0 0 
31 9860 23 10 13 1 91 2 0 0 10 0 0 0 
32 9852 26 12 12 1 95 2 0 0 10 0 0 0 
33 9847 27 9 14 1 100 2 0 0 10 0 0 0 
34 9838 30 11 15 0 103 3 0 0 10 0 0 0 
35 9830 31 8 18 1 109 3 0 0 10 0 0 0 
36 9817 31 13 18 1 117 3 0 0 10 0 0 0 
37 9803 33 11 24 4 123 2 0 0 10 0 0 0 
38 9790 36 13 25 3 130 3 0 0 10 0 0 0 
39 9781 35 16 25 3 137 3 0 0 10 0 0 0 
40 9770 38 14 26 3 146 3 0 0 10 0 0 0 
41 9750 41 17 29 3 156 4 0 0 10 0 0 0 
42 9727 47 18 37 3 162 6 0 0 10 0 0 0 
43 9702 48 23 41 3 176 7 0 0 10 0 0 0 
44 9690 51 18 48 2 184 7 0 0 10 0 0 0 
45 9672 51 14 54 3 199 7 0 0 10 0 0 0 
46 9652 56 14 59 2 211 6 0 0 10 0 0 0 
47 9626 61 20 59 3 227 4 0 0 10 0 0 0 
48 9610 58 20 57 2 249 4 0 0 10 0 0 0 
49 9589 63 20 59 1 263 5 0 0 10 0 0 0 
50 9556 71 20 60 2 287 4 0 0 10 0 0 0 
51 9529 71 23 58 3 311 5 0 0 10 0 0 0 
52 9501 76 24 67 5 323 4 0 0 10 0 0 0 
53 9474 79 25 73 4 341 4 0 0 10 0 0 0 
54 9453 77 27 74 4 360 5 0 0 10 0 0 0 
55 9410 96 25 83 7 373 6 0 0 10 0 0 0 
56 9370 103 38 83 7 393 6 0 0 10 0 0 0 
57 9338 109 32 89 8 416 8 0 0 10 0 0 0 
58 9300 116 27 93 6 450 8 0 0 10 0 0 0 
59 9262 115 40 97 5 473 8 0 0 10 0 0 0 
60 9220 118 47 99 5 504 7 0 0 10 0 0 0 
61 9180 126 50 102 5 528 9 0 0 10 0 0 0 
62 9135 132 52 103 6 563 9 0 0 10 0 0 0 
63 9087 141 53 112 4 591 12 0 0 10 0 0 0 
64 9034 146 63 123 3 617 14 0 0 10 0 0 0 
65 8967 155 70 136 3 652 17 0 0 10 0 0 0 
66 8909 160 67 143 8 697 16 0 0 10 0 0 0 
67 8852 158 59 166 11 740 14 0 0 10 0 0 0 
68 8798 156 63 180 6 780 17 0 0 10 0 0 0 
69 8714 174 82 186 8 817 19 0 0 10 0 0 0 
70 8629 196 83 196 9 869 18 0 0 10 0 0 0 
71 8554 209 66 216 12 923 20 0 0 10 0 0 0 
72 8467 218 81 217 13 981 23 0 0 10 0 0 0 
73 8387 222 85 220 12 1047 27 0 0 10 0 0 0 
