###### TEST LOG ####################
# Time taken               : 24.53 s
# Test Parameters: 
# 0.80 0.98 0.00 0.80
# 1.00 1.00 0.00 0.20
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 4418
# HQ Tests Done in total   : 1032
# All Tests Done in total  : 5450
# Results Given in total   : 5450
# Locations Moved in total : 3950771
# Total recovered HCW      : 75
# Total HCW                : 89
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9989 9 1 0 0 1 0 0 0 50 0 0 0 
2 9987 9 2 0 0 2 0 0 0 50 0 0 0 
3 9986 9 1 1 0 3 0 0 0 50 0 0 0 
4 9984 11 1 1 0 3 0 0 0 50 0 0 0 
5 9982 11 1 2 0 4 0 0 0 50 0 0 0 
6 9980 10 2 2 0 6 0 0 0 50 0 0 0 
7 9977 9 4 2 0 8 0 0 0 50 0 0 0 
8 9975 8 2 3 0 12 0 0 0 50 0 0 0 
9 9969 9 1 5 2 14 0 0 0 50 0 0 0 
10 9969 4 0 6 2 19 0 0 0 50 0 0 0 
11 9968 4 1 5 2 20 0 0 0 50 0 0 0 
12 9967 4 0 4 1 24 0 0 0 50 0 0 0 
13 9965 5 1 4 1 24 0 0 0 50 0 0 0 
14 9965 4 0 4 1 26 0 0 0 50 0 0 0 
15 9962 5 2 4 0 26 1 0 0 50 0 0 0 
16 9958 7 1 5 0 28 1 0 0 50 0 0 0 
17 9952 12 2 5 0 29 0 0 0 50 0 0 0 
18 9947 12 3 8 0 30 0 0 0 50 0 0 0 
19 9944 13 3 8 1 31 0 0 0 50 0 0 0 
20 9940 14 3 9 1 33 0 0 0 50 0 0 0 
21 9935 13 2 8 1 40 1 0 0 50 0 0 0 
22 9933 11 4 8 0 43 1 0 0 50 0 0 0 
23 9929 14 3 7 0 47 0 0 0 50 0 0 0 
24 9927 14 2 8 0 49 0 0 0 50 0 0 0 
25 9926 14 1 8 0 51 0 0 0 50 0 0 0 
26 9923 16 2 7 0 52 0 0 0 50 0 0 0 
27 9918 14 4 9 0 55 0 0 0 50 0 0 0 
28 9911 15 5 10 0 59 0 0 0 50 0 0 0 
29 9902 16 9 9 0 64 0 0 0 50 0 0 0 
30 9897 18 9 11 1 64 0 0 0 50 0 0 0 
31 9891 21 5 13 2 68 0 0 0 50 0 0 0 
32 9887 16 7 14 2 74 0 0 0 50 0 0 0 
33 9875 23 6 15 2 78 1 0 0 50 0 0 0 
34 9865 22 12 16 1 82 2 0 0 50 0 0 0 
35 9852 20 12 23 2 90 1 0 0 50 0 0 0 
36 9845 23 10 25 2 94 1 0 0 50 0 0 0 
37 9838 24 8 24 5 100 1 0 0 50 0 0 0 
38 9824 23 14 26 5 107 1 0 0 50 0 0 0 
39 9815 25 9 31 5 112 3 0 0 50 0 0 0 
40 9803 27 11 32 2 119 6 0 0 50 0 0 0 
41 9797 25 10 33 1 127 7 0 0 50 0 0 0 
42 9790 25 13 31 1 132 8 0 0 50 0 0 0 
43 9781 23 12 36 1 138 9 0 0 50 0 0 0 
44 9764 33 16 36 1 142 8 0 0 50 0 0 0 
45 9751 32 14 42 4 149 8 0 0 50 0 0 0 
46 9736 33 15 45 3 159 9 0 0 50 0 0 0 
47 9717 34 18 49 2 171 9 0 0 50 0 0 0 
48 9699 36 15 51 4 185 10 0 0 50 0 0 0 
49 9674 41 23 55 2 195 10 0 0 50 0 0 0 
50 9645 51 21 63 3 207 10 0 0 50 0 0 0 
51 9625 50 25 63 3 225 9 0 0 50 0 0 0 
52 9600 57 23 71 4 239 6 0 0 50 0 0 0 
53 9578 62 22 74 4 253 7 0 0 50 0 0 0 
54 9547 64 28 76 3 274 8 0 0 50 0 0 0 
55 9520 64 29 78 4 296 9 0 0 50 0 0 0 
56 9485 70 32 81 5 316 11 0 0 50 0 0 0 
57 9457 73 40 84 3 330 13 0 0 50 0 0 0 
58 9421 83 31 101 4 344 16 0 0 50 0 0 0 
59 9396 84 26 105 4 368 17 0 0 50 0 0 0 
60 9358 93 29 110 3 389 18 0 0 50 0 0 0 
61 9322 97 32 113 5 414 17 0 0 50 0 0 0 
62 9281 105 36 111 5 446 16 0 0 50 0 0 0 
63 9241 112 39 109 5 477 17 0 0 50 0 0 0 
64 9196 124 49 101 6 511 13 0 0 50 0 0 0 
65 9153 129 51 101 6 546 14 0 0 50 0 0 0 
66 9111 132 34 125 6 576 16 0 0 50 0 0 0 
67 9062 143 42 127 3 607 16 0 0 50 0 0 0 
68 9011 140 49 130 4 648 18 0 0 50 0 0 0 
69 8950 157 50 142 5 677 19 0 0 50 0 0 0 
70 8896 161 51 153 7 710 22 0 0 50 0 0 0 
71 8828 168 62 160 7 754 21 0 0 50 0 0 0 
72 8752 184 64 182 7 792 19 0 0 50 0 0 0 
73 8692 183 66 184 8 847 20 0 0 50 0 0 0 
74 8624 205 62 193 9 887 20 0 0 50 0 0 0 
75 8575 196 66 193 8 944 18 0 0 50 0 0 0 
76 8507 200 68 202 10 993 20 0 0 50 0 0 0 
77 8447 205 59 218 11 1039 21 0 0 50 0 0 0 
78 8364 220 70 233 12 1077 24 0 0 50 0 0 0 
79 8280 220 79 233 10 1151 27 0 0 50 0 0 0 
80 8187 248 78 246 12 1202 27 0 0 50 0 0 0 
81 8085 269 89 254 13 1258 32 0 0 50 0 0 0 
82 8000 256 88 262 18 1346 30 0 0 50 0 0 0 
83 7913 263 90 260 13 1422 39 0 0 50 0 0 0 
84 7822 278 71 282 18 1490 39 0 0 50 0 0 0 
85 7733 277 90 295 13 1551 41 0 0 50 0 0 0 
86 7647 278 100 301 14 1621 39 0 0 50 0 0 0 
87 7543 292 108 310 12 1693 42 0 0 50 0 0 0 
88 7454 294 105 318 13 1772 44 0 0 50 0 0 0 
89 7342 298 117 329 15 1850 49 0 0 50 0 0 0 
90 7226 322 104 355 12 1930 51 0 0 50 0 0 0 
91 7124 320 111 361 12 2023 49 9 41 0 39 0 0 
92 7031 321 99 381 15 2102 51 18 82 0 79 0 0 
93 6927 328 106 386 13 2186 54 27 123 0 117 0 0 
94 6825 324 102 391 17 2289 52 36 164 0 160 0 0 
95 6727 317 116 386 17 2379 58 45 205 0 202 0 0 
96 6627 317 102 392 25 2480 57 54 246 0 247 0 0 
97 6536 321 97 391 17 2571 67 63 287 0 284 0 0 
98 6464 313 83 400 16 2660 64 72 328 0 329 0 0 
99 6389 313 79 401 11 2739 68 81 369 0 361 0 0 
100 6314 308 75 395 12 2830 66 90 410 0 402 0 0 
101 6266 289 67 384 8 2923 63 99 451 0 444 0 0 
102 6200 290 67 366 9 3010 58 108 492 0 482 0 0 
103 6138 284 57 361 13 3090 57 117 533 0 522 0 0 
104 6089 268 49 348 9 3176 61 126 574 0 564 0 0 
105 6038 261 45 332 8 3264 52 135 615 0 564 0 0 
106 5989 256 49 319 7 3332 48 144 656 0 568 0 0 
107 5948 227 41 307 14 3416 47 153 697 0 557 0 0 
108 5897 220 39 299 18 3480 47 162 738 0 550 0 0 
109 5869 199 41 289 17 3537 48 172 778 0 534 0 0 
110 5841 186 39 268 10 3606 50 181 819 0 506 0 0 
111 5810 172 36 252 6 3681 43 191 859 0 487 0 0 
112 5799 151 26 239 7 3735 43 201 899 0 463 0 0 
113 5775 140 28 231 7 3778 41 210 940 0 445 0 0 
114 5756 132 27 212 4 3829 40 220 980 0 418 0 0 
115 5733 114 23 205 2 3886 37 230 1020 0 393 0 0 
116 5719 109 23 197 2 3914 36 240 1060 0 377 0 0 
117 5703 103 24 191 0 3943 36 250 1100 0 352 0 0 
118 5683 106 25 181 1 3971 33 260 1140 0 331 0 0 
119 5666 103 22 174 2 4004 29 270 1180 0 311 0 0 
120 5642 104 21 171 1 4033 28 279 1221 0 288 0 0 
121 5629 95 17 157 1 4072 29 288 1262 0 283 0 0 
122 5619 84 13 154 2 4099 29 297 1303 0 270 0 0 
123 5612 75 9 141 2 4136 25 306 1344 0 257 0 0 
124 5606 66 8 127 1 4169 23 315 1385 0 248 0 0 
125 5600 60 9 122 0 4186 23 325 1425 0 237 0 0 
126 5593 57 6 114 1 4208 21 334 1466 0 227 0 0 
127 5586 55 7 108 1 4224 19 343 1507 0 220 0 0 
128 5585 47 5 101 1 4243 18 353 1547 0 210 0 0 
129 5578 44 8 88 2 4262 18 363 1587 0 195 0 0 
130 5573 43 4 86 3 4275 16 372 1628 0 185 0 0 
131 5564 42 4 82 2 4290 16 381 1669 0 177 0 0 
132 5561 41 4 78 1 4298 17 391 1709 0 158 0 0 
133 5551 38 7 72 0 4314 18 401 1749 0 149 0 0 
134 5551 33 5 68 1 4325 17 411 1789 0 137 0 0 
135 5548 33 4 62 1 4337 15 420 1830 0 121 0 0 
136 5543 33 4 58 1 4347 14 430 1870 0 108 0 0 
137 5539 36 3 56 1 4353 12 439 1911 0 103 0 0 
138 5537 29 4 54 0 4364 12 449 1951 0 96 0 0 
139 5533 28 6 49 0 4373 11 459 1991 0 88 0 0 
140 5529 29 6 47 1 4377 11 468 2032 0 82 0 0 
141 5524 25 7 42 1 4393 8 477 2073 0 78 0 0 
142 5523 23 3 40 1 4403 7 487 2113 0 78 0 0 
143 5522 22 2 34 1 4413 6 497 2153 0 81 0 0 
144 5521 20 0 31 2 4421 5 507 2193 0 75 0 0 
145 5520 16 1 26 1 4430 6 517 2233 0 66 0 0 
146 5517 15 2 21 1 4438 6 527 2273 0 65 0 0 
147 5515 14 2 20 1 4442 6 537 2313 0 57 0 0 
148 5512 15 3 19 0 4445 6 547 2353 0 53 0 0 
149 5510 14 3 19 0 4448 6 557 2393 0 49 0 0 
150 5508 13 2 16 1 4456 4 566 2434 0 45 0 0 
151 5504 14 3 15 0 4460 4 575 2475 0 38 0 0 
152 5503 11 2 16 0 4466 2 585 2515 0 38 0 0 
153 5503 10 2 15 0 4468 2 594 2556 0 38 0 0 
154 5502 10 2 14 0 4470 2 604 2596 0 37 0 0 
155 5501 9 3 14 0 4471 2 614 2636 0 35 0 0 
156 5499 9 1 14 0 4475 2 623 2677 0 33 0 0 
157 5499 7 1 14 0 4477 2 632 2718 0 29 0 0 
158 5497 8 1 13 0 4479 2 642 2758 0 26 0 0 
159 5497 8 1 11 0 4481 2 651 2799 0 27 0 0 
160 5495 8 2 11 0 4482 2 661 2839 0 27 0 0 
161 5493 7 4 10 0 4484 2 671 2879 0 26 0 0 
162 5489 7 3 12 0 4487 2 681 2919 0 29 0 0 
163 5488 5 2 14 0 4489 2 690 2960 0 32 0 0 
164 5488 5 2 14 0 4489 2 699 3001 0 30 0 0 
165 5488 3 0 14 0 4493 2 708 3042 0 32 0 0 
166 5488 3 0 13 0 4494 2 717 3083 0 27 0 0 
167 5488 3 0 11 0 4496 2 726 3124 0 25 0 0 
168 5488 2 0 11 0 4497 2 736 3164 0 24 0 0 
169 5488 0 0 11 0 4499 2 745 3205 0 22 0 0 
170 5488 0 0 9 0 4502 1 755 3245 0 19 0 0 
171 5488 0 0 9 0 4502 1 765 3285 0 18 0 0 
172 5488 0 0 8 0 4503 1 775 3325 0 22 0 0 
173 5488 0 0 8 0 4503 1 784 3366 0 20 0 0 
174 5488 0 0 7 0 4504 1 793 3407 0 19 0 0 
175 5488 0 0 6 0 4505 1 803 3447 0 19 0 0 
176 5488 0 0 4 0 4507 1 812 3488 0 16 0 0 
177 5488 0 0 3 0 4508 1 822 3528 0 14 0 0 
178 5488 0 0 3 0 4508 1 831 3569 0 13 0 0 
179 5488 0 0 3 0 4508 1 841 3609 0 13 0 0 
180 5488 0 0 3 0 4508 1 851 3649 0 16 0 0 
181 5488 0 0 3 0 4508 1 861 3689 0 18 0 0 
182 5488 0 0 3 0 4508 1 871 3729 0 19 0 0 
183 5488 0 0 3 0 4508 1 881 3769 0 19 0 0 
184 5488 0 0 3 0 4508 1 890 3810 0 18 0 0 
185 5488 0 0 3 0 4508 1 900 3850 0 19 0 0 
186 5486 0 2 3 0 4508 1 909 3891 0 16 0 0 
187 5486 0 1 3 1 4508 1 918 3932 0 17 0 0 
188 5486 0 1 3 1 4508 1 927 3973 0 17 0 0 
189 5486 0 0 2 1 4510 1 937 4013 0 17 0 0 
190 5485 1 0 2 1 4510 1 947 4053 0 17 0 0 
191 5485 1 0 1 1 4511 1 957 4093 0 15 0 0 
192 5485 1 0 1 1 4511 1 966 4134 0 15 0 0 
193 5485 1 0 1 0 4511 2 975 4175 0 13 0 0 
194 5485 1 0 1 0 4511 2 985 4215 0 13 0 0 
195 5485 1 0 1 0 4512 1 994 4256 0 14 0 0 
196 5485 1 0 1 0 4512 1 1003 4297 0 13 0 0 
197 5485 1 0 1 0 4512 1 1013 4337 0 15 0 0 
198 5485 1 0 1 0 4512 1 1023 4377 0 15 0 0 
199 5485 1 0 0 0 4513 1 1032 4418 0 13 0 0 
