###### TEST LOG ####################
# Time taken               : 26.46 s
# Test Parameters: 
# 0.60 0.98 0.00 0.50
# 1.00 1.00 0.00 0.50
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 615
# HQ Tests Done in total   : 615
# All Tests Done in total  : 1230
# Results Given in total   : 1230
# Locations Moved in total : 3964566
# Total recovered HCW      : 73
# Total HCW                : 84
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9988 8 2 0 0 2 0 0 0 10 0 0 0 
2 9987 8 2 0 0 3 0 0 0 10 0 0 0 
3 9983 11 3 0 0 3 0 0 0 10 0 0 0 
4 9981 10 4 1 0 4 0 0 0 10 0 0 0 
5 9977 11 3 3 0 6 0 0 0 10 0 0 0 
6 9972 13 2 6 0 7 0 0 0 10 0 0 0 
7 9970 11 2 5 2 10 0 0 0 10 0 0 0 
8 9963 10 5 5 1 16 0 0 0 10 0 0 0 
9 9955 13 7 7 1 17 0 0 0 10 0 0 0 
10 9944 18 7 10 1 20 0 0 0 10 0 0 0 
11 9938 19 6 12 1 24 0 0 0 10 0 0 0 
12 9935 16 4 15 1 29 0 0 0 10 0 0 0 
13 9931 18 3 14 0 33 1 0 0 10 0 0 0 
14 9927 17 3 16 1 35 1 0 0 10 0 0 0 
15 9911 22 8 15 2 41 1 0 0 10 0 0 0 
16 9897 31 6 18 2 45 1 0 0 10 0 0 0 
17 9888 34 5 21 3 48 1 0 0 10 0 0 0 
18 9880 33 4 24 3 54 2 0 0 10 0 0 0 
