###### TEST LOG ####################
# Time taken               : 27.19 s
# Test Parameters: 
# 0.75 0.98 0.00 0.90
# 1.00 1.00 0.00 0.10
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 5289
# HQ Tests Done in total   : 511
# All Tests Done in total  : 5800
# Results Given in total   : 5800
# Locations Moved in total : 3951146
# Total recovered HCW      : 55
# Total HCW                : 79
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9987 8 1 1 0 3 0 0 0 50 0 0 0 
2 9986 8 1 1 1 3 0 0 0 50 0 0 0 
3 9985 8 1 1 0 4 1 0 0 50 0 0 0 
4 9983 9 0 0 1 6 1 0 0 50 0 0 0 
5 9980 7 1 1 1 10 0 0 0 50 0 0 0 
6 9978 7 1 0 0 13 1 0 0 50 0 0 0 
7 9976 7 2 0 0 14 1 0 0 50 0 0 0 
8 9974 7 2 1 0 15 1 0 0 50 0 0 0 
9 9973 8 1 2 0 15 1 0 0 50 0 0 0 
10 9970 9 2 3 0 16 0 0 0 50 0 0 0 
11 9967 8 5 3 0 17 0 0 0 50 0 0 0 
12 9965 5 7 3 0 20 0 0 0 50 0 0 0 
13 9963 3 5 6 0 23 0 0 0 50 0 0 0 
14 9960 5 5 6 0 24 0 0 0 50 0 0 0 
15 9954 5 10 7 0 24 0 0 0 50 0 0 0 
16 9950 4 7 10 0 29 0 0 0 50 0 0 0 
17 9949 4 6 10 0 31 0 0 0 50 0 0 0 
18 9947 2 3 14 0 34 0 0 0 50 0 0 0 
19 9942 4 4 16 0 34 0 0 0 50 0 0 0 
20 9936 7 7 14 0 36 0 0 0 50 0 0 0 
21 9930 9 9 13 0 39 0 0 0 50 0 0 0 
22 9924 11 6 17 0 42 0 0 0 50 0 0 0 
23 9914 17 5 18 1 45 0 0 0 50 0 0 0 
24 9911 17 3 16 1 52 0 0 0 50 0 0 0 
25 9908 15 5 16 1 55 0 0 0 50 0 0 0 
26 9904 19 3 15 1 57 1 0 0 50 0 0 0 
27 9897 20 4 16 1 60 2 0 0 50 0 0 0 
28 9892 23 6 14 1 62 2 0 0 50 0 0 0 
29 9880 29 6 18 1 63 3 0 0 50 0 0 0 
30 9869 26 8 21 1 72 3 0 0 50 0 0 0 
31 9853 29 11 28 1 75 3 0 0 50 0 0 0 
32 9840 29 12 28 2 86 3 0 0 50 0 0 0 
33 9829 31 13 29 4 91 3 0 0 50 0 0 0 
34 9817 31 13 33 4 100 2 0 0 50 0 0 0 
35 9801 34 14 35 3 109 4 0 0 50 0 0 0 
36 9784 39 18 32 1 121 5 0 0 50 0 0 0 
37 9771 40 15 35 1 130 8 0 0 50 0 0 0 
38 9743 47 18 38 2 144 8 0 0 50 0 0 0 
39 9728 46 18 44 2 153 9 0 0 50 0 0 0 
40 9714 45 18 42 3 170 8 0 0 50 0 0 0 
41 9704 44 15 45 3 181 8 0 0 50 0 0 0 
42 9688 46 19 42 3 196 6 0 0 50 0 0 0 
43 9665 50 23 44 1 211 6 0 0 50 0 0 0 
44 9642 55 20 48 4 226 5 0 0 50 0 0 0 
45 9619 58 26 49 1 243 4 0 0 50 0 0 0 
46 9587 65 23 58 3 261 3 0 0 50 0 0 0 
47 9563 66 27 61 3 278 2 0 0 50 0 0 0 
48 9541 70 25 60 2 298 4 0 0 50 0 0 0 
49 9509 65 33 64 3 322 4 0 0 50 0 0 0 
50 9490 65 22 76 3 338 6 0 0 50 0 0 0 
51 9460 70 24 79 4 357 6 0 0 50 0 0 0 
52 9421 81 23 83 5 379 8 0 0 50 0 0 0 
53 9386 87 31 80 6 402 8 0 0 50 0 0 0 
54 9352 89 31 85 8 426 9 0 0 50 0 0 0 
55 9313 95 35 86 8 450 13 0 0 50 0 0 0 
56 9279 99 34 90 7 475 16 0 0 50 0 0 0 
