###### TEST LOG ####################
# Time taken               : 26.40 s
# Test Parameters: 
# 0.55 0.98 0.00 0.00
# 1.00 1.00 0.00 1.00
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 0
# HQ Tests Done in total   : 6250
# All Tests Done in total  : 6250
# Results Given in total   : 6250
# Locations Moved in total : 3949401
# Total recovered HCW      : 42
# Total HCW                : 69
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9989 9 1 0 0 1 0 0 0 50 0 0 0 
2 9985 11 2 0 0 2 0 0 0 50 0 0 0 
3 9981 12 1 2 1 3 0 0 0 50 0 0 0 
4 9981 8 0 3 1 7 0 0 0 50 0 0 0 
5 9978 8 2 3 1 8 0 0 0 50 0 0 0 
6 9975 6 3 4 1 11 0 0 0 50 0 0 0 
7 9973 8 1 5 1 11 1 0 0 50 0 0 0 
8 9965 13 2 6 1 12 1 0 0 50 0 0 0 
9 9958 14 4 5 1 17 1 0 0 50 0 0 0 
10 9953 17 4 6 0 18 2 0 0 50 0 0 0 
11 9948 18 3 7 0 22 2 0 0 50 0 0 0 
12 9941 22 4 8 0 23 2 0 0 50 0 0 0 
13 9938 22 1 12 0 25 2 0 0 50 0 0 0 
14 9931 23 3 12 0 29 2 0 0 50 0 0 0 
15 9925 19 7 9 0 39 1 0 0 50 0 0 0 
16 9922 19 4 12 0 42 1 0 0 50 0 0 0 
17 9918 16 6 12 0 47 1 0 0 50 0 0 0 
18 9913 17 4 14 0 51 1 0 0 50 0 0 0 
19 9909 17 3 14 0 56 1 0 0 50 0 0 0 
20 9901 20 6 14 0 58 1 0 0 50 0 0 0 
21 9892 21 8 15 0 63 1 0 0 50 0 0 0 
22 9883 22 10 15 0 69 1 0 0 50 0 0 0 
23 9872 21 11 18 2 75 1 0 0 50 0 0 0 
24 9862 20 14 19 1 82 2 0 0 50 0 0 0 
25 9853 23 12 24 2 84 2 0 0 50 0 0 0 
26 9842 26 13 25 3 89 2 0 0 50 0 0 0 
27 9831 24 12 28 2 99 4 0 0 50 0 0 0 
28 9819 23 14 32 3 105 4 0 0 50 0 0 0 
29 9805 25 17 31 2 115 5 0 0 50 0 0 0 
30 9791 31 13 35 3 122 5 0 0 50 0 0 0 
31 9777 31 14 36 1 135 6 0 0 50 0 0 0 
32 9768 33 14 35 1 143 6 0 0 50 0 0 0 
33 9751 36 14 40 1 152 6 0 0 50 0 0 0 
34 9734 39 15 43 1 162 6 0 0 50 0 0 0 
35 9718 39 13 48 2 174 6 0 0 50 0 0 0 
36 9705 41 15 49 0 182 8 0 0 50 0 0 0 
37 9689 45 15 50 0 194 7 0 0 50 0 0 0 
38 9672 47 15 50 2 207 7 0 0 50 0 0 0 
39 9644 56 21 54 2 216 7 0 0 50 0 0 0 
40 9620 60 22 56 2 234 6 0 0 50 0 0 0 
41 9591 66 31 57 2 246 7 0 0 50 0 0 0 
42 9564 73 34 59 2 261 7 0 0 50 0 0 0 
43 9542 68 29 71 2 280 8 0 0 50 0 0 0 
44 9513 73 29 78 2 297 8 0 0 50 0 0 0 
45 9477 79 25 89 3 318 9 0 0 50 0 0 0 
46 9435 86 32 91 3 343 10 0 0 50 0 0 0 
47 9400 86 40 90 1 373 10 0 0 50 0 0 0 
48 9350 107 42 94 6 393 8 0 0 50 0 0 0 
49 9303 119 44 96 9 420 9 0 0 50 0 0 0 
50 9251 134 47 102 9 444 13 0 0 50 0 0 0 
51 9196 133 56 109 5 484 17 0 0 50 0 0 0 
52 9144 148 56 116 4 516 16 0 0 50 0 0 0 
53 9078 165 61 120 5 553 18 0 0 50 0 0 0 
54 9016 180 63 130 9 583 19 0 0 50 0 0 0 
55 8959 186 60 145 7 624 19 0 0 50 0 0 0 
56 8888 184 76 152 4 677 19 0 0 50 0 0 0 
57 8818 190 79 163 7 722 21 0 0 50 0 0 0 
58 8750 194 78 174 9 770 25 0 0 50 0 0 0 
59 8666 208 67 196 8 830 25 0 0 50 0 0 0 
60 8575 222 72 205 9 890 27 0 0 50 0 0 0 
61 8493 226 77 216 15 950 23 0 0 50 0 0 0 
62 8409 234 94 224 13 1001 25 0 0 50 0 0 0 
63 8309 252 99 242 15 1058 25 0 0 50 0 0 0 
64 8200 268 105 253 14 1129 31 0 0 50 0 0 0 
65 8114 278 98 278 15 1185 32 0 0 50 0 0 0 
66 8021 286 100 267 19 1270 37 0 0 50 0 0 0 
67 7914 304 108 274 18 1344 38 0 0 50 0 0 0 
68 7803 321 103 291 21 1421 40 0 0 50 0 0 0 
69 7683 336 110 307 23 1504 37 0 0 50 0 0 0 
70 7595 337 113 312 20 1582 41 0 0 50 0 0 0 
71 7490 329 120 337 16 1665 43 0 0 50 0 0 0 
72 7383 328 117 357 19 1755 41 0 0 50 0 0 0 
73 7266 327 124 372 12 1854 45 0 0 50 0 0 0 
74 7150 331 120 386 10 1957 46 0 0 50 0 0 0 
75 7042 325 123 391 16 2061 42 50 0 0 50 0 0 
76 6928 324 128 389 23 2162 46 100 0 0 100 0 0 
77 6842 316 111 405 21 2252 53 150 0 0 148 0 0 
78 6733 331 115 407 23 2334 57 200 0 0 196 0 0 
79 6633 336 112 415 19 2418 67 250 0 0 244 0 0 
80 6535 329 107 419 18 2523 69 300 0 0 293 0 0 
81 6444 332 93 438 13 2611 69 350 0 0 340 0 0 
82 6364 331 78 427 16 2719 65 400 0 0 389 0 0 
83 6286 330 85 415 17 2805 62 450 0 0 437 0 0 
84 6212 322 92 401 12 2900 61 500 0 0 485 0 0 
85 6156 306 79 399 11 2988 61 550 0 0 533 0 0 
86 6102 291 72 389 11 3073 62 600 0 0 579 0 0 
87 6051 272 63 380 10 3168 56 650 0 0 626 0 0 
88 6002 263 55 365 11 3258 46 700 0 0 676 0 0 
89 5953 251 51 341 9 3346 49 750 0 0 643 0 0 
90 5912 234 54 332 9 3415 44 800 0 0 629 0 0 
91 5867 218 50 321 7 3493 44 850 0 0 608 0 0 
92 5834 203 42 316 5 3560 40 900 0 0 587 0 0 
93 5795 198 50 297 4 3622 34 950 0 0 557 0 0 
94 5773 183 43 279 6 3683 33 1000 0 0 538 0 0 
95 5741 166 38 262 7 3755 31 1050 0 0 516 0 0 
96 5715 155 33 257 5 3805 30 1100 0 0 495 0 0 
97 5695 142 30 247 3 3852 31 1150 0 0 462 0 0 
98 5673 137 29 242 2 3889 28 1200 0 0 434 0 0 
99 5652 118 30 239 1 3930 30 1250 0 0 404 0 0 
100 5631 109 26 229 2 3975 28 1300 0 0 381 0 0 
101 5608 100 20 230 4 4008 30 1350 0 0 362 0 0 
102 5588 101 21 220 1 4041 28 1400 0 0 341 0 0 
103 5579 98 12 209 0 4074 28 1450 0 0 338 0 0 
104 5572 91 9 185 0 4118 25 1500 0 0 317 0 0 
105 5564 80 9 178 1 4148 20 1550 0 0 303 0 0 
106 5554 78 8 167 0 4175 18 1600 0 0 288 0 0 
107 5542 71 11 153 2 4207 14 1650 0 0 282 0 0 
108 5536 64 9 137 3 4237 14 1700 0 0 262 0 0 
109 5531 58 10 123 1 4263 14 1750 0 0 240 0 0 
110 5520 59 10 116 1 4282 12 1800 0 0 226 0 0 
111 5505 57 14 112 1 4298 13 1850 0 0 226 0 0 
112 5496 55 7 111 3 4316 12 1900 0 0 221 0 0 
113 5492 44 6 104 3 4339 12 1950 0 0 208 0 0 
114 5485 42 4 92 3 4363 11 2000 0 0 196 0 0 
115 5482 39 4 83 2 4379 11 2050 0 0 172 0 0 
116 5478 35 4 75 0 4396 12 2100 0 0 156 0 0 
117 5475 34 4 69 0 4407 11 2150 0 0 147 0 0 
118 5472 34 1 67 0 4414 12 2200 0 0 144 0 0 
119 5470 32 2 57 0 4427 12 2250 0 0 131 0 0 
120 5465 29 5 52 0 4437 12 2300 0 0 118 0 0 
121 5462 26 4 50 0 4448 10 2350 0 0 112 0 0 
122 5456 26 7 47 0 4455 9 2400 0 0 112 0 0 
123 5454 23 4 40 0 4471 8 2450 0 0 109 0 0 
124 5453 17 2 40 0 4481 7 2500 0 0 99 0 0 
125 5450 17 2 37 1 4487 6 2550 0 0 88 0 0 
126 5447 16 0 35 2 4495 5 2600 0 0 83 0 0 
127 5444 18 1 33 2 4499 3 2650 0 0 76 0 0 
128 5442 18 1 31 3 4502 3 2700 0 0 68 0 0 
129 5441 18 1 30 1 4505 4 2750 0 0 61 0 0 
130 5439 16 1 29 0 4510 5 2800 0 0 53 0 0 
131 5437 14 2 27 0 4515 5 2850 0 0 46 0 0 
132 5434 15 2 27 0 4518 4 2900 0 0 40 0 0 
133 5432 15 1 26 0 4522 4 2950 0 0 45 0 0 
134 5430 15 0 25 0 4527 3 3000 0 0 44 0 0 
135 5430 13 0 21 0 4533 3 3050 0 0 39 0 0 
136 5429 12 1 19 0 4537 2 3100 0 0 34 0 0 
137 5426 13 2 17 0 4540 2 3150 0 0 29 0 0 
138 5424 10 1 18 0 4545 2 3200 0 0 29 0 0 
139 5423 8 1 17 0 4549 2 3250 0 0 27 0 0 
140 5422 9 0 16 0 4551 2 3300 0 0 24 0 0 
141 5421 8 0 14 0 4555 2 3350 0 0 24 0 0 
142 5417 10 1 14 0 4556 2 3400 0 0 23 0 0 
143 5411 11 5 12 0 4559 2 3450 0 0 22 0 0 
144 5410 11 4 13 1 4559 2 3500 0 0 23 0 0 
145 5407 12 4 9 1 4566 1 3550 0 0 20 0 0 
146 5406 8 3 10 0 4572 1 3600 0 0 20 0 0 
147 5403 9 4 11 0 4572 1 3650 0 0 16 0 0 
148 5401 8 2 11 0 4577 1 3700 0 0 18 0 0 
149 5398 6 5 10 0 4580 1 3750 0 0 18 0 0 
150 5398 6 4 9 0 4582 1 3800 0 0 17 0 0 
151 5395 5 3 11 2 4583 1 3850 0 0 21 0 0 
152 5394 5 1 13 2 4585 0 3900 0 0 20 0 0 
153 5394 4 0 13 1 4588 0 3950 0 0 21 0 0 
154 5394 4 0 11 0 4591 0 4000 0 0 18 0 0 
155 5393 4 0 10 0 4593 0 4050 0 0 18 0 0 
156 5392 3 0 8 0 4597 0 4100 0 0 17 0 0 
157 5391 2 0 7 0 4600 0 4150 0 0 17 0 0 
158 5391 2 0 5 0 4602 0 4200 0 0 16 0 0 
159 5391 1 0 4 0 4604 0 4250 0 0 15 0 0 
160 5391 1 0 4 0 4604 0 4300 0 0 13 0 0 
161 5391 1 0 2 0 4606 0 4350 0 0 11 0 0 
162 5391 1 0 2 0 4606 0 4400 0 0 10 0 0 
163 5389 2 1 2 0 4606 0 4450 0 0 10 0 0 
164 5389 1 0 3 0 4607 0 4500 0 0 11 0 0 
165 5388 1 1 2 0 4608 0 4550 0 0 7 0 0 
166 5388 1 0 3 0 4608 0 4600 0 0 6 0 0 
167 5388 1 0 3 0 4608 0 4650 0 0 4 0 0 
168 5388 1 0 2 0 4609 0 4700 0 0 4 0 0 
169 5388 1 0 2 0 4609 0 4750 0 0 3 0 0 
170 5388 0 0 2 0 4610 0 4800 0 0 4 0 0 
171 5388 0 0 2 0 4610 0 4850 0 0 4 0 0 
172 5388 0 0 2 0 4610 0 4900 0 0 4 0 0 
173 5388 0 0 2 0 4610 0 4950 0 0 4 0 0 
174 5388 0 0 2 0 4610 0 5000 0 0 4 0 0 
175 5388 0 0 2 0 4610 0 5050 0 0 4 0 0 
176 5388 0 0 2 0 4610 0 5100 0 0 3 0 0 
177 5388 0 0 2 0 4610 0 5150 0 0 3 0 0 
178 5388 0 0 2 0 4610 0 5200 0 0 2 0 0 
179 5387 1 0 2 0 4610 0 5250 0 0 2 0 0 
180 5387 0 0 1 0 4612 0 5300 0 0 1 0 0 
181 5387 0 0 1 0 4612 0 5350 0 0 1 0 0 
182 5387 0 0 1 0 4612 0 5400 0 0 1 0 0 
183 5387 0 0 1 0 4612 0 5450 0 0 1 0 0 
184 5387 0 0 1 0 4612 0 5500 0 0 0 0 0 
185 5387 0 0 1 0 4612 0 5550 0 0 1 0 0 
186 5387 0 0 1 0 4612 0 5600 0 0 1 0 0 
187 5387 0 0 1 0 4612 0 5650 0 0 1 0 0 
188 5387 0 0 1 0 4612 0 5700 0 0 1 0 0 
189 5387 0 0 1 0 4612 0 5750 0 0 1 0 0 
190 5387 0 0 1 0 4612 0 5800 0 0 1 0 0 
191 5387 0 0 1 0 4612 0 5850 0 0 1 0 0 
192 5387 0 0 1 0 4612 0 5900 0 0 1 0 0 
193 5387 0 0 1 0 4612 0 5950 0 0 1 0 0 
194 5387 0 0 1 0 4612 0 6000 0 0 1 0 0 
195 5387 0 0 1 0 4612 0 6050 0 0 1 0 0 
196 5387 0 0 1 0 4612 0 6100 0 0 1 0 0 
197 5387 0 0 1 0 4612 0 6150 0 0 1 0 0 
198 5387 0 0 1 0 4612 0 6200 0 0 1 0 0 
199 5387 0 0 1 0 4612 0 6250 0 0 0 0 0 
