###### TEST LOG ####################
# Time taken               : 26.56 s
# Test Parameters: 
# 0.55 0.98 0.00 1.00
# 1.00 1.00 0.00 0.00
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 6600
# HQ Tests Done in total   : 0
# All Tests Done in total  : 6600
# Results Given in total   : 6600
# Locations Moved in total : 3951221
# Total recovered HCW      : 53
# Total HCW                : 69
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9989 11 0 0 0 0 0 0 0 50 0 0 0 
2 9984 12 1 1 0 2 0 0 0 50 0 0 0 
3 9979 14 3 1 0 3 0 0 0 50 0 0 0 
4 9977 13 2 3 0 5 0 0 0 50 0 0 0 
5 9975 10 2 5 0 8 0 0 0 50 0 0 0 
6 9972 11 2 7 0 8 0 0 0 50 0 0 0 
7 9970 12 0 7 1 10 0 0 0 50 0 0 0 
8 9968 10 0 7 1 14 0 0 0 50 0 0 0 
9 9964 9 2 7 0 17 1 0 0 50 0 0 0 
10 9960 10 2 7 0 20 1 0 0 50 0 0 0 
11 9953 13 4 7 0 22 1 0 0 50 0 0 0 
12 9951 13 1 9 1 25 0 0 0 50 0 0 0 
13 9946 13 4 10 0 26 1 0 0 50 0 0 0 
14 9944 12 4 10 0 29 1 0 0 50 0 0 0 
15 9940 12 6 10 0 31 1 0 0 50 0 0 0 
16 9928 18 8 11 1 33 1 0 0 50 0 0 0 
17 9917 22 13 10 1 36 1 0 0 50 0 0 0 
18 9908 24 11 14 0 41 2 0 0 50 0 0 0 
19 9900 25 11 16 1 44 3 0 0 50 0 0 0 
20 9891 26 10 22 0 47 4 0 0 50 0 0 0 
21 9873 29 15 26 0 54 3 0 0 50 0 0 0 
22 9860 32 14 28 0 63 3 0 0 50 0 0 0 
23 9839 41 14 32 1 71 2 0 0 50 0 0 0 
24 9823 42 16 32 3 82 2 0 0 50 0 0 0 
25 9809 43 20 33 2 90 3 0 0 50 0 0 0 
26 9788 49 21 41 2 94 5 0 0 50 0 0 0 
27 9771 48 23 45 2 105 6 0 0 50 0 0 0 
28 9752 50 23 52 2 117 4 0 0 50 0 0 0 
29 9738 48 18 58 1 132 5 0 0 50 0 0 0 
30 9711 55 21 63 3 142 5 0 0 50 0 0 0 
31 9698 56 20 61 4 156 5 0 0 50 0 0 0 
32 9672 54 29 63 2 173 7 0 0 50 0 0 0 
33 9642 61 29 68 2 188 10 0 0 50 0 0 0 
34 9616 59 30 76 1 205 13 0 0 50 0 0 0 
35 9582 70 27 87 4 218 12 0 0 50 0 0 0 
36 9550 79 23 96 3 238 11 0 0 50 0 0 0 
37 9506 84 33 97 4 264 12 0 0 50 0 0 0 
38 9457 105 41 96 1 285 15 0 0 50 0 0 0 
39 9421 104 44 103 1 313 14 0 0 50 0 0 0 
40 9380 105 50 99 2 352 12 0 0 50 0 0 0 
41 9329 105 57 113 2 382 12 0 0 50 0 0 0 
42 9263 118 65 127 5 410 12 0 0 50 0 0 0 
43 9219 127 53 135 8 443 15 0 0 50 0 0 0 
44 9162 142 58 141 10 472 15 0 0 50 0 0 0 
45 9099 143 62 154 11 513 18 0 0 50 0 0 0 
46 9031 153 75 164 11 551 15 0 0 50 0 0 0 
47 8978 170 68 181 7 575 21 0 0 50 0 0 0 
48 8904 174 69 201 9 623 20 0 0 50 0 0 0 
49 8811 193 85 222 7 659 23 0 0 50 0 0 0 
50 8737 201 95 221 7 717 22 0 0 50 0 0 0 
51 8668 209 91 234 8 762 28 0 0 50 0 0 0 
52 8595 209 90 252 10 814 30 0 0 50 0 0 0 
53 8513 225 75 260 18 878 31 0 0 50 0 0 0 
54 8434 227 81 264 17 944 33 0 0 50 0 0 0 
55 8323 241 96 282 19 1004 35 0 0 50 0 0 0 
56 8233 262 94 290 18 1066 37 0 0 50 0 0 0 
57 8137 279 93 294 13 1144 40 0 0 50 0 0 0 
58 8052 269 97 293 6 1233 50 0 0 50 0 0 0 
59 7955 276 99 313 3 1304 50 0 0 50 0 0 0 
60 7867 280 98 321 7 1382 45 0 0 50 0 0 0 
61 7771 291 111 324 7 1452 44 0 0 50 0 0 0 
62 7653 315 115 334 12 1527 44 0 0 50 0 0 0 
63 7548 319 103 348 11 1627 44 0 0 50 0 0 0 
64 7453 336 97 353 10 1707 44 0 0 50 0 0 0 
65 7346 351 97 365 8 1785 48 0 0 50 0 0 0 
66 7225 358 112 371 9 1874 51 0 0 50 0 0 0 
67 7108 359 127 375 11 1969 51 0 0 50 0 0 0 
68 6979 375 120 389 10 2073 54 0 50 0 29 0 0 
69 6880 367 110 397 11 2181 54 0 100 0 54 0 0 
70 6774 381 104 396 9 2279 57 0 150 0 81 0 0 
71 6656 367 114 394 11 2400 58 0 200 0 106 0 0 
72 6570 363 91 415 17 2486 58 0 250 0 137 0 0 
