###### TEST LOG ####################
# Time taken               : 24.94 s
# Test Parameters: 
# 0.75 0.98 0.00 0.10
# 1.00 1.00 0.00 0.90
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 111
# HQ Tests Done in total   : 999
# All Tests Done in total  : 1110
# Results Given in total   : 1110
# Locations Moved in total : 3963224
# Total recovered HCW      : 62
# Total HCW                : 71
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9988 10 1 0 1 0 0 0 0 10 0 0 0 
2 9985 12 2 0 0 1 0 0 0 10 0 0 0 
3 9983 10 2 1 0 4 0 0 0 10 0 0 0 
4 9980 9 2 1 0 8 0 0 0 10 0 0 0 
5 9973 12 1 5 0 9 0 0 0 10 0 0 0 
6 9969 12 3 4 0 12 0 0 0 10 0 0 0 
7 9967 9 2 6 0 16 0 0 0 10 0 0 0 
8 9963 9 3 6 1 18 0 0 0 10 0 0 0 
9 9962 9 1 6 1 21 0 0 0 10 0 0 0 
10 9961 8 1 7 1 22 0 0 0 10 0 0 0 
11 9956 10 4 7 0 22 1 0 0 10 0 0 0 
12 9954 10 3 8 0 24 1 0 0 10 0 0 0 
13 9952 11 0 10 1 26 0 0 0 10 0 0 0 
14 9948 14 1 9 1 27 0 0 0 10 0 0 0 
15 9947 15 1 9 0 27 1 0 0 10 0 0 0 
16 9938 18 3 9 1 30 1 0 0 10 0 0 0 
17 9930 24 4 9 2 30 1 0 0 10 0 0 0 
18 9925 19 7 10 1 36 2 0 0 10 0 0 0 
19 9918 17 6 15 0 41 3 0 0 10 0 0 0 
20 9916 11 5 16 0 50 2 0 0 10 0 0 0 
21 9905 16 5 19 0 53 2 0 0 10 0 0 0 
22 9897 16 8 21 0 56 2 0 0 10 0 0 0 
23 9889 20 7 21 1 61 1 0 0 10 0 0 0 
24 9880 24 6 23 0 66 1 0 0 10 0 0 0 
25 9869 25 8 22 0 74 2 0 0 10 0 0 0 
26 9860 25 6 23 0 85 1 0 0 10 0 0 0 
27 9852 24 11 23 0 89 1 0 0 10 0 0 0 
28 9839 30 11 22 1 96 1 0 0 10 0 0 0 
29 9830 31 15 21 1 101 1 0 0 10 0 0 0 
30 9822 25 12 27 0 112 2 0 0 10 0 0 0 
31 9810 29 10 29 0 120 2 0 0 10 0 0 0 
32 9800 26 14 29 0 129 2 0 0 10 0 0 0 
33 9788 30 18 28 0 134 2 0 0 10 0 0 0 
34 9775 30 16 37 1 139 2 0 0 10 0 0 0 
35 9762 32 17 38 0 148 3 0 0 10 0 0 0 
36 9752 28 10 45 2 160 3 0 0 10 0 0 0 
37 9737 33 10 48 2 167 3 0 0 10 0 0 0 
38 9719 38 9 50 1 180 3 0 0 10 0 0 0 
39 9696 45 15 47 1 193 3 0 0 10 0 0 0 
