###### TEST LOG ####################
# Time taken               : 27.26 s
# Test Parameters: 
# 0.60 0.98 0.00 0.20
# 1.00 1.00 0.00 0.80
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 1270
# HQ Tests Done in total   : 5080
# All Tests Done in total  : 6350
# Results Given in total   : 6350
# Locations Moved in total : 3944643
# Total recovered HCW      : 55
# Total HCW                : 87
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9989 10 0 0 0 1 0 0 0 50 0 0 0 
2 9988 7 0 1 0 4 0 0 0 50 0 0 0 
3 9985 7 2 1 0 5 0 0 0 50 0 0 0 
4 9983 6 3 1 0 7 0 0 0 50 0 0 0 
5 9983 6 1 3 0 7 0 0 0 50 0 0 0 
6 9982 5 2 3 0 8 0 0 0 50 0 0 0 
7 9979 5 2 5 0 9 0 0 0 50 0 0 0 
8 9978 3 3 5 0 11 0 0 0 50 0 0 0 
9 9978 3 1 6 0 11 1 0 0 50 0 0 0 
10 9976 4 2 5 0 12 1 0 0 50 0 0 0 
11 9973 5 2 7 0 12 1 0 0 50 0 0 0 
12 9971 6 1 8 0 13 1 0 0 50 0 0 0 
13 9969 5 3 6 0 16 1 0 0 50 0 0 0 
14 9967 6 3 6 0 18 0 0 0 50 0 0 0 
15 9966 6 2 7 0 19 0 0 0 50 0 0 0 
16 9965 6 1 8 0 20 0 0 0 50 0 0 0 
17 9961 8 2 9 0 20 0 0 0 50 0 0 0 
18 9954 9 6 8 0 23 0 0 0 50 0 0 0 
19 9953 8 4 11 0 24 0 0 0 50 0 0 0 
20 9949 10 4 13 0 24 0 0 0 50 0 0 0 
21 9936 17 9 14 0 24 0 0 0 50 0 0 0 
22 9931 19 9 14 0 27 0 0 0 50 0 0 0 
23 9925 19 9 18 1 28 0 0 0 50 0 0 0 
24 9919 19 7 24 0 30 1 0 0 50 0 0 0 
25 9909 20 5 28 2 34 2 0 0 50 0 0 0 
26 9899 17 11 28 1 41 3 0 0 50 0 0 0 
27 9885 20 12 31 0 47 5 0 0 50 0 0 0 
28 9869 24 13 36 3 50 5 0 0 50 0 0 0 
29 9861 20 15 38 2 59 5 0 0 50 0 0 0 
30 9850 24 11 40 3 66 6 0 0 50 0 0 0 
31 9837 30 12 45 3 68 5 0 0 50 0 0 0 
32 9805 41 23 48 4 75 4 0 0 50 0 0 0 
33 9781 49 24 52 5 84 5 0 0 50 0 0 0 
34 9755 55 24 57 2 99 8 0 0 50 0 0 0 
35 9729 59 26 62 2 116 6 0 0 50 0 0 0 
36 9702 65 27 67 1 132 6 0 0 50 0 0 0 
37 9681 74 23 62 2 152 6 0 0 50 0 0 0 
38 9661 74 24 63 2 170 6 0 0 50 0 0 0 
39 9631 69 27 69 1 196 7 0 0 50 0 0 0 
40 9601 77 26 77 3 207 9 0 0 50 0 0 0 
41 9557 86 34 80 5 230 8 0 0 50 0 0 0 
42 9525 84 49 78 2 252 10 0 0 50 0 0 0 
43 9478 90 52 94 2 274 10 0 0 50 0 0 0 
44 9444 94 43 110 4 295 10 0 0 50 0 0 0 
45 9406 94 39 124 3 325 9 0 0 50 0 0 0 
46 9353 112 45 127 2 350 11 0 0 50 0 0 0 
