###### TEST LOG ####################
# Time taken               : 24.47 s
# Test Parameters: 
# 0.75 0.98 0.00 0.70
# 1.00 1.00 0.00 0.30
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 903
# HQ Tests Done in total   : 387
# All Tests Done in total  : 1290
# Results Given in total   : 1290
# Locations Moved in total : 3964924
# Total recovered HCW      : 73
# Total HCW                : 77
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9986 11 1 0 0 2 0 0 0 10 0 0 0 
2 9984 11 2 0 0 3 0 0 0 10 0 0 0 
3 9981 13 2 0 0 4 0 0 0 10 0 0 0 
4 9979 14 1 1 1 4 0 0 0 10 0 0 0 
5 9971 18 1 2 1 7 0 0 0 10 0 0 0 
6 9963 20 5 1 0 10 1 0 0 10 0 0 0 
7 9962 18 3 2 1 13 1 0 0 10 0 0 0 
8 9962 15 2 3 1 16 1 0 0 10 0 0 0 
9 9958 15 5 3 0 17 2 0 0 10 0 0 0 
10 9957 14 1 4 3 19 2 0 0 10 0 0 0 
11 9951 18 2 4 1 21 3 0 0 10 0 0 0 
12 9947 17 3 4 0 25 4 0 0 10 0 0 0 
13 9942 17 6 5 0 26 4 0 0 10 0 0 0 
14 9933 18 8 7 0 30 4 0 0 10 0 0 0 
15 9927 16 8 9 1 35 4 0 0 10 0 0 0 
16 9920 18 7 10 0 39 6 0 0 10 0 0 0 
17 9916 17 6 13 0 42 6 0 0 10 0 0 0 
18 9907 18 8 12 0 49 6 0 0 10 0 0 0 
19 9898 23 4 14 1 54 6 0 0 10 0 0 0 
20 9893 21 4 14 2 60 6 0 0 10 0 0 0 
21 9887 20 6 13 2 66 6 0 0 10 0 0 0 
22 9879 21 6 15 3 70 6 0 0 10 0 0 0 
23 9875 19 4 17 2 77 6 0 0 10 0 0 0 
24 9867 20 7 16 0 82 8 0 0 10 0 0 0 
25 9853 25 8 21 1 84 8 0 0 10 0 0 0 
26 9837 32 9 26 1 89 6 0 0 10 0 0 0 
27 9825 33 9 27 2 100 4 0 0 10 0 0 0 
28 9815 34 10 27 4 106 4 0 0 10 0 0 0 
29 9805 34 12 27 1 116 5 0 0 10 0 0 0 
30 9791 38 12 30 1 123 5 0 0 10 0 0 0 
31 9779 36 11 38 0 131 5 0 0 10 0 0 0 
32 9758 39 18 40 0 140 5 0 0 10 0 0 0 
33 9737 49 17 43 1 148 5 0 0 10 0 0 0 
34 9717 50 22 45 2 159 5 0 0 10 0 0 0 
35 9690 60 24 46 2 171 7 0 0 10 0 0 0 
36 9659 70 24 54 2 182 9 0 0 10 0 0 0 
37 9625 74 32 61 5 193 10 0 0 10 0 0 0 
38 9593 79 39 63 6 211 9 0 0 10 0 0 0 
39 9563 83 32 76 7 228 11 0 0 10 0 0 0 
40 9518 93 35 84 6 254 10 0 0 10 0 0 0 
41 9471 113 28 97 6 275 10 0 0 10 0 0 0 
42 9432 122 31 98 4 296 17 0 0 10 0 0 0 
43 9381 126 45 98 3 330 17 0 0 10 0 0 0 
44 9327 126 50 114 4 363 16 0 0 10 0 0 0 
45 9287 128 42 124 3 402 14 0 0 10 0 0 0 
46 9239 141 41 128 6 430 15 0 0 10 0 0 0 
47 9185 149 44 129 4 471 18 0 0 10 0 0 0 
48 9129 154 43 146 6 506 16 0 0 10 0 0 0 
49 9068 162 45 159 7 540 19 0 0 10 0 0 0 
50 9018 158 54 167 1 578 24 0 0 10 0 0 0 
51 8956 157 58 182 3 619 25 0 0 10 0 0 0 
52 8880 174 66 182 8 666 24 0 0 10 0 0 0 
53 8807 172 82 187 5 722 25 0 0 10 0 0 0 
54 8729 192 86 195 7 769 22 0 0 10 0 0 0 
55 8640 214 93 211 9 808 25 0 0 10 0 0 0 
56 8569 220 86 220 13 867 25 0 0 10 0 0 0 
57 8499 224 90 231 12 921 23 0 0 10 0 0 0 
58 8421 218 86 246 13 986 30 0 0 10 0 0 0 
59 8342 218 91 252 13 1055 29 0 0 10 0 0 0 
60 8261 244 88 258 10 1108 31 0 0 10 0 0 0 
61 8174 255 90 272 15 1166 28 0 0 10 0 0 0 
62 8078 262 91 290 14 1233 32 0 0 10 0 0 0 
63 7985 274 92 294 16 1305 34 0 0 10 0 0 0 
64 7879 269 93 313 20 1389 37 0 0 10 0 0 0 
65 7778 274 100 318 15 1471 44 0 0 10 0 0 0 
66 7676 285 103 317 10 1561 48 0 0 10 0 0 0 
67 7564 302 113 316 10 1648 47 0 0 10 0 0 0 
