###### TEST LOG ####################
# Time taken               : 29.42 s
# Test Parameters: 
# 0.95 0.98 0.00 0.00
# 1.00 1.00 0.00 1.00
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 0
# HQ Tests Done in total   : 890
# All Tests Done in total  : 890
# Results Given in total   : 890
# Locations Moved in total : 3963292
# Total recovered HCW      : 79
# Total HCW                : 100
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9989 9 0 0 0 2 0 0 0 10 0 0 0 
2 9989 8 0 0 0 3 0 0 0 10 0 0 0 
3 9987 6 0 0 1 6 0 0 0 10 0 0 0 
4 9987 5 0 0 1 7 0 0 0 10 0 0 0 
5 9984 5 1 1 0 8 1 0 0 10 0 0 0 
6 9984 4 1 1 0 9 1 0 0 10 0 0 0 
7 9984 3 1 1 0 10 1 0 0 10 0 0 0 
8 9984 3 0 1 0 11 1 0 0 10 0 0 0 
9 9984 3 0 1 0 11 1 0 0 10 0 0 0 
10 9984 3 0 0 0 13 0 0 0 10 0 0 0 
11 9984 2 0 0 0 14 0 0 0 10 0 0 0 
12 9983 3 0 0 0 14 0 0 0 10 0 0 0 
13 9982 4 0 0 0 14 0 0 0 10 0 0 0 
14 9982 4 0 0 0 14 0 0 0 10 0 0 0 
15 9981 4 0 0 0 15 0 0 0 10 0 0 0 
16 9980 5 0 0 0 15 0 0 0 10 0 0 0 
17 9980 5 0 0 0 15 0 0 0 10 0 0 0 
18 9980 3 0 0 0 17 0 0 0 10 0 0 0 
19 9979 4 0 0 0 17 0 0 0 10 0 0 0 
20 9977 5 0 0 1 17 0 0 0 10 0 0 0 
21 9976 4 1 0 0 18 1 0 0 10 0 0 0 
22 9976 3 1 0 0 19 1 0 0 10 0 0 0 
23 9974 4 2 0 0 20 0 0 0 10 0 0 0 
24 9973 5 2 0 0 20 0 0 0 10 0 0 0 
25 9973 4 1 1 0 21 0 0 0 10 0 0 0 
26 9972 5 1 1 0 21 0 0 0 10 0 0 0 
27 9972 5 1 0 0 22 0 0 0 10 0 0 0 
28 9970 3 2 1 0 24 0 0 0 10 0 0 0 
29 9968 3 2 2 0 25 0 0 0 10 0 0 0 
30 9968 3 1 2 0 25 1 0 0 10 0 0 0 
31 9967 3 2 1 0 26 1 0 0 10 0 0 0 
32 9967 3 2 1 0 26 1 0 0 10 0 0 0 
33 9967 3 1 2 0 26 1 0 0 10 0 0 0 
34 9967 2 0 2 1 27 1 0 0 10 0 0 0 
35 9967 2 0 2 0 27 2 0 0 10 0 0 0 
36 9965 2 2 2 0 27 2 0 0 10 0 0 0 
37 9964 2 0 4 1 28 1 0 0 10 0 0 0 
38 9961 3 2 4 1 28 1 0 0 10 0 0 0 
39 9957 3 4 4 1 30 1 0 0 10 0 0 0 
40 9956 4 4 4 1 31 0 0 0 10 0 0 0 
41 9955 5 3 5 0 31 1 0 0 10 0 0 0 
42 9952 5 2 6 0 34 1 0 0 10 0 0 0 
43 9951 3 1 7 1 36 1 0 0 10 0 0 0 
44 9944 3 6 6 1 40 0 0 0 10 0 0 0 
45 9942 1 4 9 1 43 0 0 0 10 0 0 0 
46 9939 1 3 13 1 43 0 0 0 10 0 0 0 
47 9937 2 2 14 1 44 0 0 0 10 0 0 0 
