###### TEST LOG ####################
# Time taken               : 25.29 s
# Test Parameters: 
# 0.50 0.98 0.00 0.30
# 1.00 1.00 0.00 0.70
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 1845
# HQ Tests Done in total   : 4305
# All Tests Done in total  : 6150
# Results Given in total   : 6150
# Locations Moved in total : 3952992
# Total recovered HCW      : 48
# Total HCW                : 70
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9989 9 1 0 0 1 0 0 0 50 0 0 0 
2 9988 8 1 0 1 2 0 0 0 50 0 0 0 
3 9984 9 2 0 1 4 0 0 0 50 0 0 0 
4 9979 10 4 1 1 5 0 0 0 50 0 0 0 
5 9975 12 4 2 0 7 0 0 0 50 0 0 0 
6 9972 12 3 5 0 8 0 0 0 50 0 0 0 
7 9968 12 5 6 0 9 0 0 0 50 0 0 0 
8 9966 11 2 8 1 12 0 0 0 50 0 0 0 
9 9962 11 4 4 0 18 1 0 0 50 0 0 0 
10 9955 12 5 6 0 21 1 0 0 50 0 0 0 
11 9952 12 4 7 0 24 1 0 0 50 0 0 0 
12 9947 15 3 9 1 24 1 0 0 50 0 0 0 
13 9946 13 3 9 0 27 2 0 0 50 0 0 0 
14 9937 15 6 11 0 30 1 0 0 50 0 0 0 
15 9930 13 5 13 0 38 1 0 0 50 0 0 0 
16 9923 16 6 14 0 40 1 0 0 50 0 0 0 
17 9916 20 6 10 0 47 1 0 0 50 0 0 0 
18 9912 21 6 11 0 50 0 0 0 50 0 0 0 
19 9902 21 9 11 0 57 0 0 0 50 0 0 0 
20 9895 23 6 13 1 62 0 0 0 50 0 0 0 
21 9889 21 6 15 0 67 2 0 0 50 0 0 0 
22 9882 21 6 15 0 74 2 0 0 50 0 0 0 
23 9876 19 8 14 1 80 2 0 0 50 0 0 0 
24 9873 16 5 18 1 87 0 0 0 50 0 0 0 
25 9864 18 7 17 2 92 0 0 0 50 0 0 0 
26 9859 19 5 19 1 95 2 0 0 50 0 0 0 
27 9855 20 5 20 1 98 1 0 0 50 0 0 0 
28 9836 27 10 22 1 102 2 0 0 50 0 0 0 
29 9821 28 14 23 1 110 3 0 0 50 0 0 0 
30 9804 31 14 24 2 122 3 0 0 50 0 0 0 
31 9792 27 16 30 2 130 3 0 0 50 0 0 0 
32 9778 30 14 37 2 136 3 0 0 50 0 0 0 
33 9765 28 16 42 2 145 2 0 0 50 0 0 0 
34 9732 37 27 42 5 156 1 0 0 50 0 0 0 
35 9701 48 28 48 5 167 3 0 0 50 0 0 0 
36 9684 48 25 51 5 183 4 0 0 50 0 0 0 
37 9661 50 20 63 6 196 4 0 0 50 0 0 0 
38 9641 52 21 62 4 214 6 0 0 50 0 0 0 
39 9620 55 18 63 2 233 9 0 0 50 0 0 0 
40 9585 54 30 70 2 252 7 0 0 50 0 0 0 
41 9565 51 27 78 3 269 7 0 0 50 0 0 0 
42 9545 50 21 81 3 292 8 0 0 50 0 0 0 
43 9522 50 21 88 0 307 12 0 0 50 0 0 0 
44 9493 54 26 93 2 322 10 0 0 50 0 0 0 
45 9456 69 30 101 1 332 11 0 0 50 0 0 0 
46 9411 74 39 100 4 361 11 0 0 50 0 0 0 
47 9384 78 29 107 3 385 14 0 0 50 0 0 0 
48 9348 87 35 106 1 409 14 0 0 50 0 0 0 
49 9309 96 35 107 2 437 14 0 0 50 0 0 0 
50 9265 104 46 100 2 468 15 0 0 50 0 0 0 
51 9224 110 46 108 5 494 13 0 0 50 0 0 0 
52 9171 118 47 118 6 527 13 0 0 50 0 0 0 
53 9111 131 56 123 7 558 14 0 0 50 0 0 0 
54 9059 139 50 138 8 588 18 0 0 50 0 0 0 
55 9011 133 46 152 6 630 22 0 0 50 0 0 0 
56 8961 137 49 154 3 672 24 0 0 50 0 0 0 
57 8903 152 49 154 6 715 21 0 0 50 0 0 0 
58 8849 158 47 156 9 760 21 0 0 50 0 0 0 
59 8775 173 56 156 11 809 20 0 0 50 0 0 0 
60 8711 166 54 166 12 863 28 0 0 50 0 0 0 
61 8635 184 68 166 11 908 28 0 0 50 0 0 0 
62 8575 194 57 189 7 946 32 0 0 50 0 0 0 
63 8486 206 68 199 5 1006 30 0 0 50 0 0 0 
64 8415 203 77 201 6 1071 27 0 0 50 0 0 0 
65 8325 216 79 216 10 1128 26 0 0 50 0 0 0 
66 8224 243 88 230 11 1177 27 0 0 50 0 0 0 
67 8114 272 93 253 9 1228 31 0 0 50 0 0 0 
68 8027 269 84 267 6 1315 32 0 0 50 0 0 0 
69 7934 280 92 283 9 1372 30 0 0 50 0 0 0 
70 7852 297 86 282 7 1449 27 0 0 50 0 0 0 
71 7751 301 86 304 7 1521 30 0 0 50 0 0 0 
72 7634 333 99 298 8 1596 32 0 0 50 0 0 0 
73 7554 322 92 301 16 1685 30 0 0 50 0 0 0 
74 7465 320 96 315 19 1753 32 0 0 50 0 0 0 
75 7387 315 86 319 16 1844 33 0 0 50 0 0 0 
76 7288 314 97 326 16 1922 37 0 0 50 0 0 0 
77 7206 316 92 323 21 2001 41 35 15 0 43 0 0 
78 7105 321 100 320 17 2094 43 70 30 0 89 0 0 
79 6998 333 112 335 20 2159 43 105 45 0 125 0 0 
80 6906 340 100 332 23 2253 46 140 60 0 167 0 0 
81 6804 328 103 340 19 2358 48 175 75 0 209 0 0 
82 6732 323 88 359 17 2433 48 210 90 0 244 0 0 
83 6652 322 91 356 8 2524 47 245 105 0 282 0 0 
84 6581 313 81 355 11 2610 49 280 120 0 320 0 0 
85 6505 297 87 347 11 2705 48 315 135 0 361 0 0 
86 6443 291 72 336 10 2795 53 350 150 0 404 0 0 
87 6383 284 66 334 8 2874 51 385 165 0 446 0 0 
88 6327 266 61 336 6 2959 45 420 180 0 490 0 0 
89 6292 248 52 322 11 3035 40 455 195 0 535 0 0 
90 6252 238 50 313 6 3096 45 490 210 0 567 0 0 
91 6208 222 47 314 4 3157 48 525 225 0 543 0 0 
92 6174 211 43 303 6 3217 46 560 240 0 530 0 0 
93 6144 191 41 286 7 3286 45 595 255 0 519 0 0 
94 6107 185 35 280 7 3339 47 630 270 0 505 0 0 
95 6077 174 36 267 9 3396 41 665 285 0 485 0 0 
96 6054 159 27 263 8 3450 39 700 300 0 478 0 0 
97 6026 148 32 246 3 3504 41 735 315 0 452 0 0 
98 6005 137 25 240 4 3551 38 770 330 0 437 0 0 
99 5990 123 18 227 4 3603 35 805 345 0 416 0 0 
100 5976 108 21 215 2 3644 34 840 360 0 383 0 0 
101 5954 99 19 210 3 3680 35 875 375 0 364 0 0 
102 5935 95 24 200 2 3711 33 910 390 0 335 0 0 
103 5925 88 20 187 4 3747 29 945 405 0 321 0 0 
104 5909 86 18 179 3 3779 26 980 420 0 307 0 0 
105 5894 80 12 166 6 3816 26 1015 435 0 305 0 0 
106 5880 77 15 155 7 3842 24 1050 450 0 288 0 0 
107 5872 70 13 153 3 3863 26 1085 465 0 278 0 0 
108 5858 63 15 145 3 3891 25 1120 480 0 262 0 0 
109 5850 58 9 141 3 3919 20 1155 495 0 257 0 0 
110 5842 53 9 133 0 3941 22 1190 510 0 237 0 0 
111 5829 48 16 117 1 3968 21 1225 525 0 229 0 0 
112 5821 43 15 110 1 3988 22 1260 540 0 215 0 0 
113 5813 43 13 102 2 4006 21 1295 555 0 205 0 0 
114 5807 42 10 93 2 4028 18 1330 570 0 199 0 0 
115 5800 40 6 91 3 4044 16 1365 585 0 189 0 0 
116 5796 38 2 85 1 4062 16 1400 600 0 183 0 0 
117 5790 37 3 80 1 4075 14 1435 615 0 169 0 0 
118 5788 32 3 76 1 4086 14 1470 630 0 156 0 0 
119 5784 28 3 71 0 4100 14 1505 645 0 145 0 0 
120 5777 32 6 67 0 4107 11 1540 660 0 135 0 0 
121 5774 30 6 63 0 4118 9 1575 675 0 123 0 0 
122 5771 28 7 56 1 4128 9 1610 690 0 117 0 0 
123 5764 27 6 57 0 4138 8 1645 705 0 109 0 0 
124 5763 23 2 59 0 4145 8 1680 720 0 107 0 0 
125 5762 21 2 54 0 4154 7 1715 735 0 100 0 0 
126 5759 20 2 54 0 4158 7 1750 750 0 95 0 0 
127 5757 22 0 51 0 4163 7 1785 765 0 89 0 0 
128 5754 23 1 46 0 4170 6 1820 780 0 86 0 0 
129 5752 18 2 42 0 4181 5 1855 795 0 76 0 0 
130 5752 15 2 40 0 4187 4 1890 810 0 68 0 0 
131 5752 12 1 38 1 4192 4 1925 825 0 65 0 0 
132 5750 12 2 35 0 4197 4 1960 840 0 62 0 0 
133 5749 12 2 34 0 4199 4 1995 855 0 58 0 0 
134 5749 9 2 33 0 4203 4 2030 870 0 59 0 0 
135 5746 10 1 32 0 4207 4 2065 885 0 57 0 0 
136 5745 9 1 27 0 4214 4 2100 900 0 54 0 0 
137 5745 5 0 28 0 4218 4 2135 915 0 51 0 0 
138 5744 4 1 25 0 4222 4 2170 930 0 46 0 0 
139 5744 4 0 21 0 4228 3 2205 945 0 48 0 0 
140 5744 3 0 20 0 4231 2 2240 960 0 46 0 0 
141 5744 3 0 16 0 4235 2 2275 975 0 45 0 0 
142 5744 3 0 15 0 4236 2 2310 990 0 40 0 0 
143 5743 4 0 11 0 4240 2 2345 1005 0 38 0 0 
144 5743 4 0 11 0 4240 2 2380 1020 0 36 0 0 
145 5742 5 0 8 0 4243 2 2415 1035 0 31 0 0 
146 5742 4 0 7 0 4245 2 2450 1050 0 28 0 0 
147 5742 2 0 7 0 4247 2 2485 1065 0 26 0 0 
148 5742 2 0 7 0 4247 2 2520 1080 0 26 0 0 
149 5742 1 0 7 0 4248 2 2555 1095 0 23 0 0 
150 5742 1 0 7 0 4248 2 2590 1110 0 21 0 0 
151 5742 1 0 6 0 4249 2 2625 1125 0 19 0 0 
152 5742 1 0 6 0 4249 2 2660 1140 0 15 0 0 
153 5742 1 0 5 0 4250 2 2695 1155 0 12 0 0 
154 5742 0 0 5 0 4251 2 2730 1170 0 11 0 0 
155 5742 0 0 5 0 4251 2 2765 1185 0 9 0 0 
156 5741 0 1 5 0 4251 2 2800 1200 0 11 0 0 
157 5741 0 1 5 0 4251 2 2835 1215 0 10 0 0 
158 5741 0 0 6 0 4251 2 2870 1230 0 10 0 0 
159 5741 0 0 5 0 4252 2 2905 1245 0 11 0 0 
160 5741 0 0 5 0 4252 2 2940 1260 0 10 0 0 
161 5741 0 0 5 0 4252 2 2975 1275 0 10 0 0 
162 5741 0 0 5 0 4252 2 3010 1290 0 9 0 0 
163 5741 0 0 4 0 4253 2 3045 1305 0 10 0 0 
164 5741 0 0 2 0 4255 2 3080 1320 0 10 0 0 
165 5741 0 0 2 0 4255 2 3115 1335 0 9 0 0 
166 5741 0 0 2 0 4255 2 3150 1350 0 9 0 0 
167 5740 1 0 2 0 4255 2 3185 1365 0 8 0 0 
168 5739 2 0 2 0 4255 2 3220 1380 0 8 0 0 
169 5739 2 0 2 0 4255 2 3255 1395 0 8 0 0 
170 5739 1 0 2 0 4256 2 3290 1410 0 6 0 0 
171 5739 1 0 2 0 4256 2 3325 1425 0 8 0 0 
172 5739 1 0 2 0 4256 2 3360 1440 0 7 0 0 
173 5739 1 0 2 0 4257 1 3395 1455 0 7 0 0 
174 5739 0 0 2 0 4259 0 3430 1470 0 7 0 0 
175 5739 0 0 2 0 4259 0 3465 1485 0 6 0 0 
176 5739 0 0 2 0 4259 0 3500 1500 0 6 0 0 
177 5739 0 0 2 0 4259 0 3535 1515 0 6 0 0 
178 5739 0 0 2 0 4259 0 3570 1530 0 5 0 0 
179 5739 0 0 2 0 4259 0 3605 1545 0 5 0 0 
180 5739 0 0 2 0 4259 0 3640 1560 0 5 0 0 
181 5739 0 0 2 0 4259 0 3675 1575 0 6 0 0 
182 5739 0 0 2 0 4259 0 3710 1590 0 6 0 0 
183 5739 0 0 1 0 4260 0 3745 1605 0 6 0 0 
184 5739 0 0 1 0 4260 0 3780 1620 0 6 0 0 
185 5739 0 0 1 0 4260 0 3815 1635 0 4 0 0 
186 5739 0 0 1 0 4260 0 3850 1650 0 5 0 0 
187 5739 0 0 1 0 4260 0 3885 1665 0 4 0 0 
188 5739 0 0 1 0 4260 0 3920 1680 0 5 0 0 
189 5739 0 0 0 0 4261 0 3955 1695 0 5 0 0 
190 5739 0 0 0 0 4261 0 3990 1710 0 4 0 0 
191 5739 0 0 0 0 4261 0 4025 1725 0 3 0 0 
192 5739 0 0 0 0 4261 0 4060 1740 0 3 0 0 
193 5739 0 0 0 0 4261 0 4095 1755 0 3 0 0 
194 5739 0 0 0 0 4261 0 4130 1770 0 3 0 0 
195 5739 0 0 0 0 4261 0 4165 1785 0 3 0 0 
196 5739 0 0 0 0 4261 0 4200 1800 0 4 0 0 
197 5739 0 0 0 0 4261 0 4235 1815 0 4 0 0 
198 5739 0 0 0 0 4261 0 4270 1830 0 4 0 0 
199 5739 0 0 0 0 4261 0 4305 1845 0 4 0 0 
