###### TEST LOG ####################
# Time taken               : 27.26 s
# Test Parameters: 
# 0.80 0.98 0.00 0.20
# 1.00 1.00 0.00 0.80
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 244
# HQ Tests Done in total   : 976
# All Tests Done in total  : 1220
# Results Given in total   : 1220
# Locations Moved in total : 3961614
# Total recovered HCW      : 78
# Total HCW                : 92
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9989 11 0 0 0 0 0 0 0 10 0 0 0 
2 9986 10 1 0 0 3 0 0 0 10 0 0 0 
3 9984 8 1 1 0 6 0 0 0 10 0 0 0 
4 9983 7 2 1 0 7 0 0 0 10 0 0 0 
5 9982 5 2 2 0 9 0 0 0 10 0 0 0 
6 9979 7 1 4 0 9 0 0 0 10 0 0 0 
7 9977 6 2 5 0 10 0 0 0 10 0 0 0 
8 9976 6 3 3 0 12 0 0 0 10 0 0 0 
9 9973 8 3 4 0 12 0 0 0 10 0 0 0 
10 9971 7 3 6 0 13 0 0 0 10 0 0 0 
11 9970 5 2 5 0 18 0 0 0 10 0 0 0 
12 9968 5 1 5 1 20 0 0 0 10 0 0 0 
13 9960 6 6 4 1 23 0 0 0 10 0 0 0 
14 9956 7 6 4 0 26 1 0 0 10 0 0 0 
15 9951 7 8 5 0 28 1 0 0 10 0 0 0 
16 9949 9 5 8 0 28 1 0 0 10 0 0 0 
17 9945 11 3 12 0 28 1 0 0 10 0 0 0 
18 9940 11 4 14 0 29 2 0 0 10 0 0 0 
19 9935 13 3 15 0 32 2 0 0 10 0 0 0 
20 9931 13 4 13 0 36 3 0 0 10 0 0 0 
21 9929 13 2 14 1 38 3 0 0 10 0 0 0 
22 9925 14 3 13 1 40 4 0 0 10 0 0 0 
23 9921 13 4 14 1 44 3 0 0 10 0 0 0 
24 9917 11 4 15 1 49 3 0 0 10 0 0 0 
25 9911 11 4 18 0 52 4 0 0 10 0 0 0 
26 9908 8 5 19 0 56 4 0 0 10 0 0 0 
27 9905 7 3 21 1 60 3 0 0 10 0 0 0 
28 9900 9 1 22 0 65 3 0 0 10 0 0 0 
29 9895 10 4 21 0 67 3 0 0 10 0 0 0 
30 9891 11 5 19 0 71 3 0 0 10 0 0 0 
31 9885 12 6 22 0 72 3 0 0 10 0 0 0 
32 9871 15 11 22 1 77 3 0 0 10 0 0 0 
33 9862 17 11 23 1 82 4 0 0 10 0 0 0 
34 9852 25 9 21 2 86 5 0 0 10 0 0 0 
35 9835 30 14 23 2 91 5 0 0 10 0 0 0 
36 9819 31 16 28 2 99 5 0 0 10 0 0 0 
37 9801 31 18 34 4 106 6 0 0 10 0 0 0 
38 9793 30 13 39 4 114 7 0 0 10 0 0 0 
39 9780 30 19 39 4 120 8 0 0 10 0 0 0 
40 9765 35 18 41 2 129 10 0 0 10 0 0 0 
41 9744 45 16 44 3 137 11 0 0 10 0 0 0 
42 9725 46 19 48 3 149 10 0 0 10 0 0 0 
43 9700 48 27 46 6 163 10 0 0 10 0 0 0 
44 9678 53 26 52 5 175 11 0 0 10 0 0 0 
45 9646 64 32 58 4 184 12 0 0 10 0 0 0 
46 9613 79 31 63 3 199 12 0 0 10 0 0 0 
