###### TEST LOG ####################
# Time taken               : 24.98 s
# Test Parameters: 
# 0.85 0.98 0.00 0.00
# 1.00 1.00 0.00 1.00
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 0
# HQ Tests Done in total   : 6950
# All Tests Done in total  : 6950
# Results Given in total   : 6950
# Locations Moved in total : 3949758
# Total recovered HCW      : 49
# Total HCW                : 79
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9983 11 4 1 0 1 0 0 0 50 0 0 0 
2 9979 12 1 5 1 2 0 0 0 50 0 0 0 
3 9974 11 3 6 0 6 0 0 0 50 0 0 0 
4 9964 14 6 8 0 8 0 0 0 50 0 0 0 
5 9960 14 4 11 1 10 0 0 0 50 0 0 0 
6 9955 17 4 13 1 10 0 0 0 50 0 0 0 
7 9947 18 4 14 3 14 0 0 0 50 0 0 0 
8 9938 21 6 14 3 18 0 0 0 50 0 0 0 
9 9933 23 3 17 4 20 0 0 0 50 0 0 0 
10 9923 25 5 18 3 25 1 0 0 50 0 0 0 
11 9908 27 12 18 2 32 1 0 0 50 0 0 0 
12 9895 29 14 19 2 40 1 0 0 50 0 0 0 
13 9884 30 12 22 4 46 2 0 0 50 0 0 0 
14 9873 36 13 23 3 49 3 0 0 50 0 0 0 
15 9859 37 13 30 3 55 3 0 0 50 0 0 0 
16 9844 43 10 38 1 59 5 0 0 50 0 0 0 
17 9836 42 7 40 0 69 6 0 0 50 0 0 0 
18 9822 44 8 38 1 81 6 0 0 50 0 0 0 
19 9800 45 13 41 0 94 7 0 0 50 0 0 0 
20 9788 42 12 39 1 113 5 0 0 50 0 0 0 
21 9760 47 15 44 2 126 6 0 0 50 0 0 0 
22 9744 52 14 46 2 135 7 0 0 50 0 0 0 
23 9713 54 21 52 3 152 5 0 0 50 0 0 0 
24 9692 55 21 54 3 171 4 0 0 50 0 0 0 
25 9662 56 28 57 3 189 5 0 0 50 0 0 0 
26 9634 62 28 66 4 200 6 0 0 50 0 0 0 
27 9591 76 30 80 3 212 8 0 0 50 0 0 0 
28 9555 85 33 89 3 229 6 0 0 50 0 0 0 
29 9518 100 27 98 2 248 7 0 0 50 0 0 0 
30 9480 110 19 107 5 273 6 0 0 50 0 0 0 
31 9439 109 34 108 4 298 8 0 0 50 0 0 0 
32 9388 122 45 109 6 322 8 0 0 50 0 0 0 
33 9349 120 36 119 6 361 9 0 0 50 0 0 0 
34 9298 136 46 112 4 397 7 0 0 50 0 0 0 
35 9252 140 50 123 4 422 9 0 0 50 0 0 0 
36 9201 140 46 126 6 473 8 0 0 50 0 0 0 
37 9138 141 54 141 4 511 11 0 0 50 0 0 0 
38 9074 155 59 154 6 538 14 0 0 50 0 0 0 
39 9010 168 68 153 11 575 15 0 0 50 0 0 0 
40 8953 173 63 165 14 613 19 0 0 50 0 0 0 
41 8885 184 70 180 9 649 23 0 0 50 0 0 0 
42 8814 190 73 191 8 699 25 0 0 50 0 0 0 
43 8735 210 75 207 5 739 29 0 0 50 0 0 0 
44 8646 217 91 215 5 797 29 0 0 50 0 0 0 
45 8575 228 78 230 10 850 29 0 0 50 0 0 0 
46 8491 241 80 241 12 909 26 0 0 50 0 0 0 
47 8400 248 79 260 13 972 28 0 0 50 0 0 0 
48 8324 252 86 260 12 1036 30 0 0 50 0 0 0 
49 8238 262 87 270 12 1097 34 0 0 50 0 0 0 
50 8144 266 91 293 13 1158 35 0 0 50 0 0 0 
51 8043 273 105 301 11 1227 40 0 0 50 0 0 0 
52 7966 262 97 306 13 1313 43 0 0 50 0 0 0 
53 7871 266 94 332 15 1382 40 0 0 50 0 0 0 
54 7769 277 93 333 15 1470 43 0 0 50 0 0 0 
55 7653 284 107 347 22 1544 43 0 0 50 0 0 0 
56 7523 316 111 373 25 1608 44 0 0 50 0 0 0 
57 7398 328 127 386 19 1691 51 0 0 50 0 0 0 
58 7291 341 121 392 23 1780 52 0 0 50 0 0 0 
59 7179 364 115 397 22 1874 49 0 0 50 0 0 0 
60 7059 377 120 412 19 1957 56 0 0 50 0 0 0 
61 6941 388 113 412 18 2070 58 50 0 0 50 0 0 
62 6826 386 124 421 8 2171 64 100 0 0 97 0 0 
63 6713 396 130 416 13 2276 56 150 0 0 147 0 0 
64 6608 390 131 420 14 2378 59 200 0 0 195 0 0 
65 6503 395 137 426 10 2469 60 250 0 0 242 0 0 
66 6412 381 126 435 16 2577 53 300 0 0 292 0 0 
67 6327 369 109 442 15 2687 51 350 0 0 341 0 0 
68 6250 346 102 441 18 2796 47 400 0 0 390 0 0 
