###### TEST LOG ####################
# Time taken               : 24.60 s
# Test Parameters: 
# 0.80 0.98 0.00 0.60
# 1.00 1.00 0.00 0.40
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 768
# HQ Tests Done in total   : 512
# All Tests Done in total  : 1280
# Results Given in total   : 1280
# Locations Moved in total : 3965824
# Total recovered HCW      : 74
# Total HCW                : 86
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9985 10 3 0 1 1 0 0 0 10 0 0 0 
2 9981 12 2 3 1 1 0 0 0 10 0 0 0 
3 9978 12 3 3 1 3 0 0 0 10 0 0 0 
4 9973 15 1 4 1 5 1 0 0 10 0 0 0 
5 9969 16 3 4 1 6 1 0 0 10 0 0 0 
6 9962 19 4 3 0 11 1 0 0 10 0 0 0 
7 9957 18 5 3 1 15 1 0 0 10 0 0 0 
8 9953 18 5 3 2 18 1 0 0 10 0 0 0 
9 9947 17 6 4 1 23 2 0 0 10 0 0 0 
10 9943 20 4 5 0 25 3 0 0 10 0 0 0 
11 9936 22 5 7 0 27 3 0 0 10 0 0 0 
12 9929 25 7 8 0 28 3 0 0 10 0 0 0 
13 9920 26 6 10 0 35 3 0 0 10 0 0 0 
14 9914 25 5 13 0 40 3 0 0 10 0 0 0 
15 9905 27 9 12 0 45 2 0 0 10 0 0 0 
16 9895 28 10 12 0 53 2 0 0 10 0 0 0 
17 9888 28 9 14 2 57 2 0 0 10 0 0 0 
18 9878 24 15 13 1 66 3 0 0 10 0 0 0 
19 9867 28 12 18 1 71 3 0 0 10 0 0 0 
20 9859 28 13 19 1 78 2 0 0 10 0 0 0 
21 9848 31 13 19 0 85 4 0 0 10 0 0 0 
22 9839 34 8 22 1 92 4 0 0 10 0 0 0 
23 9822 36 11 27 1 99 4 0 0 10 0 0 0 
24 9810 41 11 29 1 105 3 0 0 10 0 0 0 
25 9805 39 10 30 0 112 4 0 0 10 0 0 0 
26 9789 48 10 33 1 115 4 0 0 10 0 0 0 
27 9770 47 17 35 1 125 5 0 0 10 0 0 0 
28 9752 44 16 44 0 140 4 0 0 10 0 0 0 
29 9724 52 21 46 1 152 4 0 0 10 0 0 0 
30 9700 54 24 51 0 166 5 0 0 10 0 0 0 
31 9684 51 20 58 2 179 6 0 0 10 0 0 0 
32 9660 57 20 61 4 193 5 0 0 10 0 0 0 
33 9632 64 26 61 3 208 6 0 0 10 0 0 0 
34 9605 68 20 68 6 227 6 0 0 10 0 0 0 
35 9577 76 23 66 6 247 5 0 0 10 0 0 0 
36 9553 79 24 76 4 256 8 0 0 10 0 0 0 
37 9525 82 26 77 3 278 9 0 0 10 0 0 0 
38 9493 86 33 78 4 298 8 0 0 10 0 0 0 
39 9457 94 35 84 6 314 10 0 0 10 0 0 0 
40 9409 103 42 95 3 338 10 0 0 10 0 0 0 
41 9374 109 42 100 5 357 13 0 0 10 0 0 0 
42 9341 120 43 96 3 383 14 0 0 10 0 0 0 
43 9301 126 42 101 4 412 14 0 0 10 0 0 0 
44 9252 130 47 109 2 444 16 0 0 10 0 0 0 
45 9196 131 54 118 5 480 16 0 0 10 0 0 0 
46 9139 129 59 126 7 526 14 0 0 10 0 0 0 
47 9091 138 49 141 8 558 15 0 0 10 0 0 0 
48 9051 138 49 148 7 595 12 0 0 10 0 0 0 
49 9005 138 49 158 6 627 17 0 0 10 0 0 0 
50 8939 150 55 158 7 676 15 0 0 10 0 0 0 
51 8875 157 68 161 11 714 14 0 0 10 0 0 0 
52 8818 164 55 179 15 753 16 0 0 10 0 0 0 
53 8754 177 55 185 14 795 20 0 0 10 0 0 0 
54 8678 195 62 189 13 842 21 0 0 10 0 0 0 
55 8600 205 72 188 12 902 21 0 0 10 0 0 0 
56 8527 209 77 207 11 951 18 0 0 10 0 0 0 
57 8464 214 73 208 8 1010 23 0 0 10 0 0 0 
58 8389 231 87 206 11 1052 24 0 0 10 0 0 0 
59 8306 238 90 212 13 1114 27 0 0 10 0 0 0 
60 8231 246 80 233 14 1166 30 0 0 10 0 0 0 
61 8153 249 78 254 18 1221 27 0 0 10 0 0 0 
62 8047 271 97 267 18 1271 29 0 0 10 0 0 0 
63 7955 269 92 284 15 1356 29 0 0 10 0 0 0 
64 7869 273 98 287 11 1430 32 0 0 10 0 0 0 
65 7775 276 105 301 11 1500 32 0 0 10 0 0 0 
66 7688 281 97 311 12 1578 33 0 0 10 0 0 0 
67 7575 296 114 311 16 1657 31 0 0 10 0 0 0 
