###### TEST LOG ####################
# Time taken               : 28.07 s
# Test Parameters: 
# 0.70 0.98 0.00 0.40
# 1.00 1.00 0.00 0.60
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 516
# HQ Tests Done in total   : 774
# All Tests Done in total  : 1290
# Results Given in total   : 1290
# Locations Moved in total : 3964364
# Total recovered HCW      : 74
# Total HCW                : 95
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9984 11 4 1 0 0 0 0 0 10 0 0 0 
2 9980 12 5 2 0 1 0 0 0 10 0 0 0 
3 9974 10 8 3 0 5 0 0 0 10 0 0 0 
4 9969 12 8 5 0 6 0 0 0 10 0 0 0 
5 9965 11 7 7 0 10 0 0 0 10 0 0 0 
6 9961 12 3 12 0 12 0 0 0 10 0 0 0 
7 9956 12 5 11 0 16 0 0 0 10 0 0 0 
8 9953 12 4 11 0 20 0 0 0 10 0 0 0 
9 9946 11 5 13 0 25 0 0 0 10 0 0 0 
10 9944 10 4 15 0 27 0 0 0 10 0 0 0 
11 9939 11 4 16 1 29 0 0 0 10 0 0 0 
12 9930 11 8 19 2 30 0 0 0 10 0 0 0 
13 9925 12 6 21 0 34 2 0 0 10 0 0 0 
14 9921 14 5 17 0 41 2 0 0 10 0 0 0 
15 9917 15 3 15 0 48 2 0 0 10 0 0 0 
16 9914 14 3 18 0 49 2 0 0 10 0 0 0 
17 9909 15 4 18 0 52 2 0 0 10 0 0 0 
18 9900 19 5 20 0 53 3 0 0 10 0 0 0 
19 9893 21 5 21 0 57 3 0 0 10 0 0 0 
20 9883 24 8 22 0 60 3 0 0 10 0 0 0 
21 9875 27 11 21 1 62 3 0 0 10 0 0 0 
22 9862 25 14 23 1 72 3 0 0 10 0 0 0 
23 9853 25 10 31 2 76 3 0 0 10 0 0 0 
24 9844 21 15 31 1 83 5 0 0 10 0 0 0 
25 9827 24 23 33 1 88 4 0 0 10 0 0 0 
