###### TEST LOG ####################
# Time taken               : 25.54 s
# Test Parameters: 
# 0.85 0.98 0.00 0.80
# 1.00 1.00 0.00 0.20
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 1016
# HQ Tests Done in total   : 134
# All Tests Done in total  : 1150
# Results Given in total   : 1150
# Locations Moved in total : 3965200
# Total recovered HCW      : 79
# Total HCW                : 104
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9987 11 2 0 0 0 0 0 0 10 0 0 0 
2 9986 9 2 1 0 2 0 0 0 10 0 0 0 
3 9982 11 3 1 0 3 0 0 0 10 0 0 0 
4 9981 11 2 3 0 3 0 0 0 10 0 0 0 
5 9974 14 2 4 1 5 0 0 0 10 0 0 0 
6 9969 16 5 4 1 5 0 0 0 10 0 0 0 
7 9964 14 7 5 1 9 0 0 0 10 0 0 0 
8 9958 14 6 9 1 12 0 0 0 10 0 0 0 
9 9953 14 7 9 2 15 0 0 0 10 0 0 0 
10 9949 13 5 9 1 21 2 0 0 10 0 0 0 
11 9947 14 5 10 0 21 3 0 0 10 0 0 0 
12 9940 18 3 11 1 25 2 0 0 10 0 0 0 
13 9933 19 5 11 0 29 3 0 0 10 0 0 0 
14 9931 16 2 14 0 35 2 0 0 10 0 0 0 
15 9928 15 2 15 0 38 2 0 0 10 0 0 0 
16 9926 15 2 14 0 41 2 0 0 10 0 0 0 
