###### TEST LOG ####################
# Time taken               : 27.38 s
# Test Parameters: 
# 0.50 0.98 0.00 0.20
# 1.00 1.00 0.00 0.80
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 208
# HQ Tests Done in total   : 832
# All Tests Done in total  : 1040
# Results Given in total   : 1040
# Locations Moved in total : 3964790
# Total recovered HCW      : 70
# Total HCW                : 88
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9990 9 0 0 0 1 0 0 0 10 0 0 0 
2 9988 8 1 0 0 3 0 0 0 10 0 0 0 
3 9986 7 3 0 0 4 0 0 0 10 0 0 0 
4 9983 10 2 1 0 4 0 0 0 10 0 0 0 
5 9980 8 4 1 0 7 0 0 0 10 0 0 0 
6 9979 9 2 2 0 7 1 0 0 10 0 0 0 
7 9979 6 2 1 0 11 1 0 0 10 0 0 0 
8 9978 5 1 3 0 12 1 0 0 10 0 0 0 
9 9976 6 2 3 0 12 1 0 0 10 0 0 0 
10 9974 4 2 4 0 15 1 0 0 10 0 0 0 
11 9973 5 2 4 0 15 1 0 0 10 0 0 0 
12 9970 7 2 4 0 16 1 0 0 10 0 0 0 
13 9969 8 1 5 0 16 1 0 0 10 0 0 0 
14 9965 9 2 6 0 17 1 0 0 10 0 0 0 
15 9963 10 1 4 1 20 1 0 0 10 0 0 0 
16 9958 9 3 4 1 24 1 0 0 10 0 0 0 
17 9957 9 1 5 1 26 1 0 0 10 0 0 0 
18 9956 7 2 5 1 28 1 0 0 10 0 0 0 
19 9955 6 2 5 1 30 1 0 0 10 0 0 0 
20 9951 5 3 6 0 33 2 0 0 10 0 0 0 
21 9947 8 3 6 0 34 2 0 0 10 0 0 0 
22 9947 6 2 6 0 37 2 0 0 10 0 0 0 
23 9944 8 3 6 0 37 2 0 0 10 0 0 0 
24 9940 5 4 9 0 40 2 0 0 10 0 0 0 
25 9940 5 1 12 0 40 2 0 0 10 0 0 0 
26 9935 5 4 12 0 42 2 0 0 10 0 0 0 
27 9934 5 4 10 0 45 2 0 0 10 0 0 0 
28 9934 5 4 8 0 47 2 0 0 10 0 0 0 
29 9928 8 3 9 0 49 3 0 0 10 0 0 0 
30 9924 7 4 10 0 52 3 0 0 10 0 0 0 
31 9921 7 3 13 0 53 3 0 0 10 0 0 0 
32 9918 6 3 14 0 56 3 0 0 10 0 0 0 
33 9912 7 6 15 0 58 2 0 0 10 0 0 0 
34 9907 12 2 17 0 60 2 0 0 10 0 0 0 
35 9904 9 3 17 0 65 2 0 0 10 0 0 0 
36 9901 6 4 15 0 72 2 0 0 10 0 0 0 
37 9898 8 3 16 0 74 1 0 0 10 0 0 0 
38 9895 8 5 17 0 74 1 0 0 10 0 0 0 
39 9883 14 8 18 0 77 0 0 0 10 0 0 0 
40 9879 15 6 21 0 79 0 0 0 10 0 0 0 
41 9870 20 7 20 0 83 0 0 0 10 0 0 0 
42 9861 20 8 20 2 89 0 0 0 10 0 0 0 
43 9855 19 7 21 1 96 1 0 0 10 0 0 0 
44 9839 25 11 25 1 98 1 0 0 10 0 0 0 
45 9832 20 11 26 1 109 1 0 0 10 0 0 0 
46 9819 23 12 31 2 112 1 0 0 10 0 0 0 
47 9810 23 8 36 2 119 2 0 0 10 0 0 0 
48 9801 24 10 36 1 125 3 0 0 10 0 0 0 
49 9791 27 6 37 2 134 3 0 0 10 0 0 0 
50 9778 30 7 38 1 142 4 0 0 10 0 0 0 
51 9755 37 8 38 4 154 4 0 0 10 0 0 0 
52 9743 39 9 36 1 165 7 0 0 10 0 0 0 
53 9725 43 14 40 0 170 8 0 0 10 0 0 0 
54 9699 48 22 42 1 180 8 0 0 10 0 0 0 
55 9683 46 23 49 2 190 7 0 0 10 0 0 0 
56 9655 58 24 55 5 195 8 0 0 10 0 0 0 
57 9642 53 18 61 4 212 10 0 0 10 0 0 0 
58 9619 59 19 61 2 229 11 0 0 10 0 0 0 
59 9598 61 23 61 2 244 11 0 0 10 0 0 0 
60 9572 63 19 68 3 263 12 0 0 10 0 0 0 
61 9542 73 20 71 3 279 12 0 0 10 0 0 0 
62 9516 74 23 76 4 293 14 0 0 10 0 0 0 
63 9482 84 27 85 5 304 13 0 0 10 0 0 0 
64 9444 96 36 86 3 320 15 0 0 10 0 0 0 
65 9412 95 37 98 1 344 13 0 0 10 0 0 0 
66 9365 102 50 104 2 365 12 0 0 10 0 0 0 
67 9324 96 54 114 2 396 14 0 0 10 0 0 0 
68 9282 100 54 127 4 420 13 0 0 10 0 0 0 
69 9246 101 45 130 4 459 15 0 0 10 0 0 0 
70 9201 113 47 134 2 486 17 0 0 10 0 0 0 
71 9157 116 45 141 1 522 18 0 0 10 0 0 0 
72 9110 123 48 142 4 554 19 0 0 10 0 0 0 
73 9063 129 57 148 2 581 20 0 0 10 0 0 0 
74 8999 145 61 152 6 619 18 0 0 10 0 0 0 
75 8940 150 70 154 4 663 19 0 0 10 0 0 0 
76 8871 158 66 169 6 713 17 0 0 10 0 0 0 
77 8821 152 57 179 11 762 18 0 0 10 0 0 0 
78 8764 151 62 178 9 813 23 0 0 10 0 0 0 
79 8698 162 68 176 7 863 26 0 0 10 0 0 0 
80 8636 169 69 200 8 894 24 0 0 10 0 0 0 
81 8578 175 69 193 6 956 23 0 0 10 0 0 0 
82 8483 209 77 200 11 999 21 0 0 10 0 0 0 
83 8408 205 81 210 11 1061 24 0 0 10 0 0 0 
84 8332 217 87 217 9 1109 29 0 0 10 0 0 0 
85 8238 239 90 235 11 1160 27 0 0 10 0 0 0 
86 8154 258 96 239 11 1214 28 0 0 10 0 0 0 
87 8064 271 97 257 15 1264 32 0 0 10 0 0 0 
88 7958 291 84 272 19 1341 35 0 0 10 0 0 0 
89 7873 294 86 271 18 1419 39 0 0 10 0 0 0 
90 7785 299 87 273 16 1499 41 0 0 10 0 0 0 
91 7702 300 83 282 10 1577 46 0 0 10 0 0 0 
92 7611 313 75 288 14 1656 43 0 0 10 0 0 0 
93 7510 310 107 281 9 1741 42 0 0 10 0 0 0 
94 7410 325 94 308 8 1814 41 0 0 10 0 0 0 
95 7305 340 101 298 10 1905 41 0 0 10 0 0 0 
96 7207 340 104 296 11 2003 39 8 2 0 9 0 0 
97 7106 342 103 309 11 2088 41 16 4 0 19 0 0 
98 6995 344 104 329 15 2168 45 24 6 0 27 0 0 
99 6900 345 104 348 14 2240 49 32 8 0 36 0 0 
100 6804 335 102 359 15 2335 50 40 10 0 45 0 0 
101 6716 341 87 370 16 2423 47 48 12 0 54 0 0 
102 6612 349 94 378 23 2500 44 56 14 0 64 0 0 
103 6515 355 91 383 19 2590 47 64 16 0 73 0 0 
104 6412 356 94 384 20 2685 49 72 18 0 81 0 0 
105 6329 351 90 385 21 2775 49 80 20 0 90 0 0 
106 6230 350 89 394 17 2866 54 88 22 0 99 0 0 
107 6135 345 97 390 19 2961 53 96 24 0 108 0 0 
108 6032 351 105 386 15 3050 61 104 26 0 116 0 0 
109 5953 358 95 385 18 3130 61 112 28 0 125 0 0 
110 5858 348 94 395 15 3226 64 120 30 0 126 0 0 
111 5774 337 94 391 16 3322 66 128 32 0 124 0 0 
112 5683 338 101 384 15 3410 69 136 34 0 124 0 0 
113 5599 327 93 386 20 3509 66 144 36 0 123 0 0 
114 5513 328 93 376 16 3603 71 152 38 0 123 0 0 
115 5444 319 92 371 20 3681 73 160 40 0 122 0 0 
116 5369 307 90 374 17 3768 75 168 42 0 120 0 0 
117 5290 302 84 381 21 3851 71 176 44 0 120 0 0 
118 5227 298 72 381 18 3928 76 184 46 0 122 0 0 
119 5149 298 75 372 15 4021 70 192 48 0 122 0 0 
120 5086 279 67 370 13 4109 76 200 50 0 118 0 0 
121 5023 273 62 367 14 4187 74 208 52 0 117 0 0 
122 4950 272 60 364 10 4271 73 216 54 0 116 0 0 
123 4894 252 63 360 9 4352 70 224 56 0 115 0 0 
124 4854 244 56 341 8 4430 67 232 58 0 117 0 0 
125 4801 242 51 328 9 4502 67 240 60 0 118 0 0 
126 4749 221 61 314 6 4584 65 248 62 0 119 0 0 
127 4706 221 55 311 8 4640 59 256 64 0 121 0 0 
128 4650 218 54 311 10 4700 57 264 66 0 120 0 0 
129 4592 204 52 314 13 4770 55 272 68 0 121 0 0 
130 4560 193 42 305 13 4831 56 280 70 0 124 0 0 
131 4507 199 35 296 13 4899 51 288 72 0 123 0 0 
132 4458 184 48 269 5 4978 58 296 74 0 123 0 0 
133 4422 169 42 259 9 5049 50 304 76 0 124 0 0 
134 4385 163 37 257 6 5105 47 312 78 0 123 0 0 
135 4345 157 34 250 9 5162 43 320 80 0 126 0 0 
136 4313 140 36 246 9 5214 42 328 82 0 126 0 0 
137 4279 137 36 241 9 5257 41 336 84 0 126 0 0 
138 4252 125 37 231 9 5307 39 344 86 0 126 0 0 
139 4228 118 31 224 7 5353 39 352 88 0 125 0 0 
140 4206 109 27 217 8 5395 38 360 90 0 124 0 0 
141 4189 99 28 202 9 5438 35 368 92 0 122 0 0 
142 4173 92 24 196 6 5476 33 376 94 0 121 0 0 
143 4160 89 20 188 6 5506 31 384 96 0 122 0 0 
144 4142 89 19 178 6 5536 30 392 98 0 120 0 0 
145 4121 88 22 168 7 5567 27 400 100 0 121 0 0 
146 4106 86 16 163 8 5597 24 408 102 0 121 0 0 
147 4087 74 22 151 7 5635 24 416 104 0 122 0 0 
148 4078 68 18 142 6 5663 25 424 106 0 122 0 0 
149 4061 66 15 130 6 5696 26 432 108 0 121 0 0 
150 4048 62 14 124 7 5719 26 440 110 0 120 0 0 
151 4030 60 14 120 7 5742 27 448 112 0 122 0 0 
152 4022 55 12 108 6 5771 26 456 114 0 122 0 0 
153 4014 50 13 95 4 5795 29 464 116 0 122 0 0 
154 4005 45 6 96 3 5819 26 472 118 0 123 0 0 
155 4001 46 5 85 2 5835 26 480 120 0 124 0 0 
156 3996 43 3 77 2 5856 23 488 122 0 124 0 0 
157 3992 42 3 63 1 5876 23 496 124 0 122 0 0 
158 3991 36 2 59 2 5889 21 504 126 0 122 0 0 
159 3987 31 1 57 0 5903 21 512 128 0 113 0 0 
160 3986 26 1 53 0 5914 20 520 130 0 106 0 0 
161 3984 25 0 45 0 5928 18 528 132 0 98 0 0 
162 3975 27 3 43 0 5937 15 536 134 0 91 0 0 
163 3974 23 1 38 1 5950 13 544 136 0 87 0 0 
164 3969 19 3 37 1 5959 12 552 138 0 83 0 0 
165 3969 16 2 33 0 5968 12 560 140 0 75 0 0 
166 3967 16 2 32 0 5974 9 568 142 0 68 0 0 
167 3961 17 4 30 0 5979 9 576 144 0 62 0 0 
168 3960 15 4 25 0 5989 7 584 146 0 54 0 0 
169 3959 14 3 24 0 5996 4 592 148 0 48 0 0 
170 3957 14 4 25 0 5997 3 600 150 0 42 0 0 
171 3956 10 2 26 0 6003 3 608 152 0 40 0 0 
172 3955 11 1 24 0 6006 3 616 154 0 36 0 0 
