###### TEST LOG ####################
# Time taken               : 26.89 s
# Test Parameters: 
# 0.55 0.98 0.00 1.00
# 1.00 1.00 0.00 0.00
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 1220
# HQ Tests Done in total   : 0
# All Tests Done in total  : 1220
# Results Given in total   : 1220
# Locations Moved in total : 3970527
# Total recovered HCW      : 75
# Total HCW                : 86
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9988 7 2 0 0 3 0 0 0 10 0 0 0 
2 9988 5 1 0 0 6 0 0 0 10 0 0 0 
3 9988 5 1 0 0 6 0 0 0 10 0 0 0 
4 9987 4 2 0 0 7 0 0 0 10 0 0 0 
5 9984 4 3 2 0 7 0 0 0 10 0 0 0 
6 9984 3 1 4 0 8 0 0 0 10 0 0 0 
7 9981 6 0 5 0 8 0 0 0 10 0 0 0 
8 9978 7 1 5 0 9 0 0 0 10 0 0 0 
9 9976 7 3 4 0 10 0 0 0 10 0 0 0 
10 9970 11 2 7 0 10 0 0 0 10 0 0 0 
11 9966 11 4 5 0 14 0 0 0 10 0 0 0 
12 9966 10 3 5 0 16 0 0 0 10 0 0 0 
13 9965 9 4 5 0 17 0 0 0 10 0 0 0 
14 9962 10 3 6 0 18 1 0 0 10 0 0 0 
15 9958 11 5 7 0 18 1 0 0 10 0 0 0 
16 9956 12 2 10 0 19 1 0 0 10 0 0 0 
17 9946 18 4 11 0 21 0 0 0 10 0 0 0 
18 9943 18 4 10 0 25 0 0 0 10 0 0 0 
19 9938 19 4 11 1 27 0 0 0 10 0 0 0 
20 9932 15 6 14 2 31 0 0 0 10 0 0 0 
21 9926 15 4 17 1 36 1 0 0 10 0 0 0 
22 9914 19 6 17 1 42 1 0 0 10 0 0 0 
23 9907 21 4 20 0 48 0 0 0 10 0 0 0 
24 9900 24 4 20 0 52 0 0 0 10 0 0 0 
25 9888 27 5 20 0 60 0 0 0 10 0 0 0 
26 9882 30 4 19 0 65 0 0 0 10 0 0 0 
27 9868 38 4 17 2 71 0 0 0 10 0 0 0 
28 9858 38 8 15 1 78 2 0 0 10 0 0 0 
