###### TEST LOG ####################
# Time taken               : 24.82 s
# Test Parameters: 
# 0.85 0.98 0.00 0.00
# 1.00 1.00 0.00 1.00
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 0
# HQ Tests Done in total   : 1210
# All Tests Done in total  : 1210
# Results Given in total   : 1210
# Locations Moved in total : 3963690
# Total recovered HCW      : 71
# Total HCW                : 87
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9986 11 3 0 0 0 0 0 0 10 0 0 0 
2 9984 11 3 0 0 2 0 0 0 10 0 0 0 
3 9982 10 1 3 0 4 0 0 0 10 0 0 0 
4 9981 9 2 3 0 5 0 0 0 10 0 0 0 
5 9978 9 3 4 0 6 0 0 0 10 0 0 0 
6 9977 6 2 5 0 10 0 0 0 10 0 0 0 
7 9976 7 1 5 1 10 0 0 0 10 0 0 0 
8 9972 5 2 5 1 15 0 0 0 10 0 0 0 
9 9965 10 2 5 0 17 1 0 0 10 0 0 0 
10 9959 12 5 6 0 17 1 0 0 10 0 0 0 
11 9955 8 5 5 2 25 0 0 0 10 0 0 0 
12 9953 9 3 7 1 26 1 0 0 10 0 0 0 
13 9948 8 2 9 1 30 2 0 0 10 0 0 0 
14 9944 9 3 9 0 33 2 0 0 10 0 0 0 
15 9942 8 2 8 1 37 2 0 0 10 0 0 0 
16 9935 9 7 8 1 38 2 0 0 10 0 0 0 
17 9931 7 6 11 0 42 3 0 0 10 0 0 0 
18 9926 11 6 10 0 44 3 0 0 10 0 0 0 
19 9922 12 5 11 0 47 3 0 0 10 0 0 0 
20 9916 13 9 10 0 49 3 0 0 10 0 0 0 
21 9912 15 4 15 0 51 3 0 0 10 0 0 0 
22 9905 16 5 14 2 55 3 0 0 10 0 0 0 
23 9896 22 6 14 1 57 4 0 0 10 0 0 0 
24 9889 20 7 16 0 65 3 0 0 10 0 0 0 
25 9880 23 6 15 0 73 3 0 0 10 0 0 0 
26 9873 22 5 18 0 80 2 0 0 10 0 0 0 
27 9863 22 6 21 0 86 2 0 0 10 0 0 0 
28 9855 21 8 22 0 92 2 0 0 10 0 0 0 
29 9852 20 5 25 2 94 2 0 0 10 0 0 0 
30 9837 25 10 26 1 98 3 0 0 10 0 0 0 
31 9827 31 7 29 1 102 3 0 0 10 0 0 0 
32 9818 29 8 28 0 113 4 0 0 10 0 0 0 
33 9796 41 13 25 2 119 4 0 0 10 0 0 0 
34 9782 41 12 29 2 130 4 0 0 10 0 0 0 
35 9772 42 12 31 3 136 4 0 0 10 0 0 0 
36 9757 40 16 35 1 145 6 0 0 10 0 0 0 
37 9747 36 17 34 2 158 6 0 0 10 0 0 0 
38 9725 45 19 38 3 166 4 0 0 10 0 0 0 
39 9708 44 14 45 3 180 6 0 0 10 0 0 0 
40 9684 53 15 50 4 187 7 0 0 10 0 0 0 
41 9660 56 24 50 4 199 7 0 0 10 0 0 0 
42 9622 65 35 51 4 215 8 0 0 10 0 0 0 
43 9597 75 30 57 3 228 10 0 0 10 0 0 0 
44 9564 71 32 65 3 257 8 0 0 10 0 0 0 
45 9537 77 32 72 4 271 7 0 0 10 0 0 0 
46 9501 88 32 79 3 291 6 0 0 10 0 0 0 
47 9469 91 37 86 1 308 8 0 0 10 0 0 0 
48 9434 96 32 95 4 329 10 0 0 10 0 0 0 
49 9399 93 40 106 4 348 10 0 0 10 0 0 0 
50 9358 99 38 116 5 375 9 0 0 10 0 0 0 
51 9312 107 37 131 3 401 9 0 0 10 0 0 0 
52 9264 117 40 131 3 435 10 0 0 10 0 0 0 
53 9209 124 50 129 5 473 10 0 0 10 0 0 0 
54 9153 125 56 127 5 522 12 0 0 10 0 0 0 
55 9102 134 55 135 6 555 13 0 0 10 0 0 0 
56 9050 149 48 140 7 593 13 0 0 10 0 0 0 
57 8986 151 60 150 7 631 15 0 0 10 0 0 0 
58 8923 163 60 153 3 680 18 0 0 10 0 0 0 
59 8863 159 66 160 9 727 16 0 0 10 0 0 0 
60 8798 164 68 163 10 779 18 0 0 10 0 0 0 
61 8722 182 75 172 9 818 22 0 0 10 0 0 0 
62 8661 184 75 175 11 871 23 0 0 10 0 0 0 
63 8591 194 78 186 11 917 23 0 0 10 0 0 0 
64 8502 220 74 208 12 956 28 0 0 10 0 0 0 
65 8429 225 68 216 9 1021 32 0 0 10 0 0 0 
66 8350 231 69 227 6 1084 33 0 0 10 0 0 0 
67 8265 239 72 240 11 1142 31 0 0 10 0 0 0 
68 8179 258 70 242 12 1207 32 0 0 10 0 0 0 
69 8113 242 75 248 14 1274 34 0 0 10 0 0 0 
70 8006 262 92 254 11 1338 37 0 0 10 0 0 0 
71 7931 259 97 259 11 1402 41 0 0 10 0 0 0 
72 7849 267 81 278 10 1469 46 0 0 10 0 0 0 
73 7742 280 90 287 6 1547 48 0 0 10 0 0 0 
74 7646 288 103 288 9 1621 45 0 0 10 0 0 0 
75 7551 305 89 314 14 1682 45 0 0 10 0 0 0 
76 7464 304 92 317 11 1767 45 0 0 10 0 0 0 
77 7377 301 93 321 11 1856 41 0 0 10 0 0 0 
78 7280 305 91 332 17 1937 38 0 0 10 0 0 0 
79 7191 319 86 326 8 2026 44 10 0 0 10 0 0 
80 7090 327 95 326 7 2114 41 20 0 0 20 0 0 
81 6976 317 109 342 12 2203 41 30 0 0 30 0 0 
82 6868 328 114 352 11 2290 37 40 0 0 40 0 0 
83 6776 336 97 360 16 2382 33 50 0 0 50 0 0 
84 6687 341 96 357 14 2466 39 60 0 0 60 0 0 
85 6569 362 107 364 17 2547 34 70 0 0 70 0 0 
86 6464 361 114 360 14 2644 43 80 0 0 80 0 0 
87 6376 350 102 369 16 2739 48 90 0 0 90 0 0 
88 6273 364 101 367 18 2832 45 100 0 0 100 0 0 
89 6176 369 103 371 15 2918 48 110 0 0 109 0 0 
90 6079 370 99 377 13 3015 47 120 0 0 119 0 0 
91 6002 339 97 383 10 3126 43 130 0 0 129 0 0 
92 5924 341 88 377 13 3214 43 140 0 0 139 0 0 
93 5817 337 113 370 9 3311 43 150 0 0 139 0 0 
94 5737 338 91 380 14 3398 42 160 0 0 139 0 0 
95 5630 330 111 376 12 3498 43 170 0 0 139 0 0 
96 5553 326 102 393 10 3571 45 180 0 0 139 0 0 
97 5471 328 87 403 17 3653 41 190 0 0 139 0 0 
98 5396 307 77 408 16 3750 46 200 0 0 139 0 0 
99 5315 304 82 393 14 3838 54 210 0 0 138 0 0 
100 5237 301 93 397 10 3908 54 220 0 0 137 0 0 
101 5169 291 91 382 12 4004 51 230 0 0 136 0 0 
102 5087 299 85 374 16 4084 55 240 0 0 136 0 0 
103 5006 290 85 369 13 4176 61 250 0 0 136 0 0 
104 4921 295 82 373 13 4254 62 260 0 0 136 0 0 
105 4866 272 67 378 15 4344 58 270 0 0 136 0 0 
106 4794 269 70 366 14 4428 59 280 0 0 136 0 0 
107 4735 257 67 355 17 4512 57 290 0 0 135 0 0 
108 4677 242 76 332 13 4603 57 300 0 0 134 0 0 
109 4625 231 72 324 11 4684 53 310 0 0 135 0 0 
110 4587 221 59 318 14 4749 52 320 0 0 135 0 0 
111 4525 222 55 330 12 4807 49 330 0 0 135 0 0 
112 4470 215 53 316 7 4889 50 340 0 0 135 0 0 
113 4426 201 46 314 11 4957 45 350 0 0 136 0 0 
114 4397 185 39 305 12 5017 45 360 0 0 136 0 0 
115 4356 180 36 297 10 5076 45 370 0 0 134 0 0 
116 4312 182 31 286 11 5138 40 380 0 0 136 0 0 
117 4273 179 34 266 8 5197 43 390 0 0 136 0 0 
118 4239 163 32 254 8 5261 43 400 0 0 135 0 0 
119 4214 149 33 237 6 5319 42 410 0 0 136 0 0 
120 4182 144 31 218 3 5379 43 420 0 0 137 0 0 
121 4156 140 34 208 6 5418 38 430 0 0 137 0 0 
122 4130 133 30 204 8 5460 35 440 0 0 137 0 0 
123 4110 123 29 195 5 5506 32 450 0 0 136 0 0 
124 4085 118 31 177 4 5555 30 460 0 0 136 0 0 
125 4065 104 28 176 6 5592 29 470 0 0 136 0 0 
126 4042 98 25 180 7 5622 26 480 0 0 137 0 0 
127 4019 94 30 171 7 5651 28 490 0 0 138 0 0 
128 4005 92 24 170 5 5680 24 500 0 0 136 0 0 
129 3990 94 20 163 3 5705 25 510 0 0 135 0 0 
130 3977 93 16 159 3 5733 19 520 0 0 136 0 0 
131 3961 92 17 151 3 5758 18 530 0 0 137 0 0 
132 3952 84 10 143 3 5792 16 540 0 0 137 0 0 
133 3936 83 12 139 3 5813 14 550 0 0 137 0 0 
134 3925 77 10 133 3 5841 11 560 0 0 136 0 0 
135 3918 70 10 124 2 5867 9 570 0 0 136 0 0 
136 3910 66 10 116 1 5888 9 580 0 0 136 0 0 
