###### TEST LOG ####################
# Time taken               : 28.23 s
# Test Parameters: 
# 0.90 0.98 0.00 0.70
# 1.00 1.00 0.00 0.30
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 917
# HQ Tests Done in total   : 393
# All Tests Done in total  : 1310
# Results Given in total   : 1310
# Locations Moved in total : 3964058
# Total recovered HCW      : 57
# Total HCW                : 66
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9987 10 3 0 0 0 0 0 0 10 0 0 0 
2 9986 11 3 0 0 0 0 0 0 10 0 0 0 
3 9983 12 2 2 0 1 0 0 0 10 0 0 0 
4 9978 11 2 3 2 4 0 0 0 10 0 0 0 
5 9971 12 6 3 2 6 0 0 0 10 0 0 0 
6 9965 14 6 5 2 8 0 0 0 10 0 0 0 
7 9961 14 4 7 2 11 1 0 0 10 0 0 0 
8 9957 16 4 6 1 14 2 0 0 10 0 0 0 
9 9942 19 9 8 0 18 4 0 0 10 0 0 0 
10 9933 19 11 10 1 22 4 0 0 10 0 0 0 
11 9924 24 8 13 1 25 5 0 0 10 0 0 0 
12 9917 28 6 9 1 32 7 0 0 10 0 0 0 
13 9909 27 5 12 1 41 5 0 0 10 0 0 0 
14 9900 26 8 13 2 47 4 0 0 10 0 0 0 
15 9893 24 8 15 1 54 5 0 0 10 0 0 0 
16 9888 21 6 17 2 63 3 0 0 10 0 0 0 
17 9878 20 11 16 0 72 3 0 0 10 0 0 0 
18 9869 18 13 19 1 77 3 0 0 10 0 0 0 
19 9860 19 11 24 0 82 4 0 0 10 0 0 0 
20 9846 21 18 27 0 84 4 0 0 10 0 0 0 
21 9837 21 15 33 1 89 4 0 0 10 0 0 0 
22 9829 26 14 34 1 92 4 0 0 10 0 0 0 
23 9805 37 20 34 0 100 4 0 0 10 0 0 0 
24 9781 45 19 37 3 111 4 0 0 10 0 0 0 
25 9761 47 22 44 2 119 5 0 0 10 0 0 0 
26 9745 50 21 46 1 131 6 0 0 10 0 0 0 
27 9723 52 18 52 0 149 6 0 0 10 0 0 0 
28 9704 53 18 54 0 166 5 0 0 10 0 0 0 
29 9673 57 22 58 1 184 5 0 0 10 0 0 0 
30 9657 58 20 60 2 198 5 0 0 10 0 0 0 
31 9635 57 21 61 3 218 5 0 0 10 0 0 0 
32 9611 58 26 63 4 233 5 0 0 10 0 0 0 
33 9575 66 29 76 4 246 4 0 0 10 0 0 0 
34 9541 72 28 85 4 266 4 0 0 10 0 0 0 
35 9510 79 30 82 5 290 4 0 0 10 0 0 0 
36 9474 83 41 82 3 310 7 0 0 10 0 0 0 
37 9438 86 35 91 9 334 7 0 0 10 0 0 0 
