###### TEST LOG ####################
# Time taken               : 26.24 s
# Test Parameters: 
# 0.55 0.98 0.00 0.90
# 1.00 1.00 0.00 0.10
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.10%
# LQ Tests Done in total   : 1219
# HQ Tests Done in total   : 31
# All Tests Done in total  : 1250
# Results Given in total   : 1250
# Locations Moved in total : 3971431
# Total recovered HCW      : 62
# Total HCW                : 68
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 10 0 0 0 
1 9988 12 0 0 0 0 0 0 0 10 0 0 0 
2 9988 12 0 0 0 0 0 0 0 10 0 0 0 
3 9986 9 1 1 0 3 0 0 0 10 0 0 0 
4 9983 9 2 1 0 5 0 0 0 10 0 0 0 
5 9982 8 2 1 0 7 0 0 0 10 0 0 0 
6 9979 9 3 1 0 8 0 0 0 10 0 0 0 
7 9978 8 2 3 0 9 0 0 0 10 0 0 0 
8 9976 9 2 3 1 9 0 0 0 10 0 0 0 
9 9974 8 0 6 1 10 1 0 0 10 0 0 0 
10 9972 8 1 5 1 12 1 0 0 10 0 0 0 
11 9970 8 2 4 1 14 1 0 0 10 0 0 0 
12 9966 9 3 6 0 15 1 0 0 10 0 0 0 
13 9961 11 5 6 0 16 1 0 0 10 0 0 0 
14 9954 11 7 8 0 19 1 0 0 10 0 0 0 
15 9950 11 8 10 0 20 1 0 0 10 0 0 0 
16 9946 13 7 12 0 21 1 0 0 10 0 0 0 
17 9935 18 10 12 0 24 1 0 0 10 0 0 0 
18 9928 21 6 16 1 27 1 0 0 10 0 0 0 
19 9922 21 5 16 2 32 2 0 0 10 0 0 0 
20 9916 21 3 19 1 38 2 0 0 10 0 0 0 
21 9909 23 6 19 1 40 2 0 0 10 0 0 0 
22 9896 27 10 20 2 43 2 0 0 10 0 0 0 
23 9888 28 7 22 3 49 3 0 0 10 0 0 0 
24 9881 30 5 22 3 54 5 0 0 10 0 0 0 
25 9869 33 7 22 1 61 7 0 0 10 0 0 0 
26 9860 39 7 24 1 62 7 0 0 10 0 0 0 
27 9852 39 5 26 1 70 7 0 0 10 0 0 0 
28 9835 42 11 26 1 78 7 0 0 10 0 0 0 
29 9812 51 14 27 1 88 7 0 0 10 0 0 0 
30 9787 51 22 30 0 104 6 0 0 10 0 0 0 
31 9769 57 21 35 0 112 6 0 0 10 0 0 0 
32 9755 49 24 38 0 128 6 0 0 10 0 0 0 
33 9729 49 32 42 1 141 6 0 0 10 0 0 0 
34 9703 54 34 48 2 153 6 0 0 10 0 0 0 
35 9678 54 26 67 3 166 6 0 0 10 0 0 0 
36 9649 59 32 65 6 182 7 0 0 10 0 0 0 
37 9628 64 21 69 8 202 8 0 0 10 0 0 0 
38 9600 63 30 72 10 217 8 0 0 10 0 0 0 
39 9581 65 25 73 4 239 13 0 0 10 0 0 0 
40 9554 71 27 74 4 259 11 0 0 10 0 0 0 
41 9529 69 28 78 6 281 9 0 0 10 0 0 0 
42 9491 75 33 88 3 298 12 0 0 10 0 0 0 
43 9463 79 29 91 4 323 11 0 0 10 0 0 0 
44 9421 88 35 100 3 341 12 0 0 10 0 0 0 
45 9379 93 32 114 5 369 8 0 0 10 0 0 0 
46 9338 104 33 121 3 394 7 0 0 10 0 0 0 
47 9282 116 52 117 5 420 8 0 0 10 0 0 0 
48 9227 124 58 123 7 451 10 0 0 10 0 0 0 
49 9170 134 51 135 10 490 10 0 0 10 0 0 0 
50 9124 137 45 141 10 530 13 0 0 10 0 0 0 
51 9070 146 58 141 8 563 14 0 0 10 0 0 0 
52 9022 148 60 150 11 594 15 0 0 10 0 0 0 
53 8968 154 56 169 4 627 22 0 0 10 0 0 0 
54 8895 166 66 172 5 674 22 0 0 10 0 0 0 
55 8832 169 63 189 8 719 20 0 0 10 0 0 0 
56 8764 183 62 190 8 771 22 0 0 10 0 0 0 
57 8701 184 66 189 7 829 24 0 0 10 0 0 0 
58 8631 190 71 200 5 877 26 0 0 10 0 0 0 
59 8559 197 77 209 7 928 23 0 0 10 0 0 0 
60 8480 208 77 219 10 981 25 0 0 10 0 0 0 
61 8402 227 73 237 7 1022 32 0 0 10 0 0 0 
62 8316 236 75 249 8 1085 31 0 0 10 0 0 0 
63 8227 238 82 248 10 1163 32 0 0 10 0 0 0 
64 8150 238 93 247 8 1235 29 0 0 10 0 0 0 
65 8048 257 99 261 13 1292 30 0 0 10 0 0 0 
66 7939 274 103 281 8 1360 35 0 0 10 0 0 0 
67 7852 272 94 291 10 1447 34 0 0 10 0 0 0 
68 7743 274 100 294 15 1544 30 0 0 10 0 0 0 
69 7647 283 111 311 15 1602 31 0 0 10 0 0 0 
70 7559 299 92 336 14 1670 30 0 0 10 0 0 0 
71 7459 311 101 342 11 1742 34 0 0 10 0 0 0 
72 7349 327 98 350 14 1826 36 0 0 10 0 0 0 
73 7247 338 101 362 13 1901 38 0 0 10 0 0 0 
74 7128 357 108 369 10 1989 39 0 0 10 0 0 0 
75 7019 362 116 369 10 2086 38 0 10 0 5 0 0 
76 6912 371 102 371 14 2193 37 0 20 0 9 0 0 
77 6800 383 96 383 12 2286 40 0 30 0 15 0 0 
78 6683 373 110 407 11 2375 41 0 40 0 20 0 0 
79 6580 377 107 412 15 2470 39 0 50 0 23 0 0 
80 6450 399 101 436 18 2558 38 0 60 0 28 0 0 
81 6339 387 117 431 16 2667 43 0 70 0 34 0 0 
82 6228 384 123 433 17 2770 45 0 80 0 38 0 0 
83 6089 398 131 432 21 2883 46 0 90 0 42 0 0 
