###### TEST LOG ####################
# Time taken               : 27.09 s
# Test Parameters: 
# 0.75 0.98 0.00 0.00
# 1.00 1.00 0.00 1.00
# Confined Less Infective? : True
# Homes Quarantined?       : False
# Quarantine when sampled? : False
# Testing Started When     : 20.00% recovered
# Fraction Tested Daily    : 0.50%
# LQ Tests Done in total   : 0
# HQ Tests Done in total   : 5700
# All Tests Done in total  : 5700
# Results Given in total   : 5700
# Locations Moved in total : 3955651
# Total recovered HCW      : 66
# Total HCW                : 94
# Rate Array: 
#     0 0.125 0.125     0     0     0     0 
#     0     0     0     0     0 0.143     0 
#     0     0     0 0.425 0.075     0     0 
#     0     0     0     0     0   0.1     0 
#     0     0     0     0     0   0.1   0.4 
#     0     0     0     0     0     0     0 
#     0     0     0     0     0   0.1     0 
###### END LOG #####################
#
# Day nS nA nP nMI nSI nR nH PCR_conducted_today RAT_conducted_today Tests_remaining_today Agents_currently_confined Quarantines_removed_today Locations_in_quarantine_today
0 9990 10 0 0 0 0 0 0 0 50 0 0 0 
1 9986 10 3 0 0 1 0 0 0 50 0 0 0 
2 9986 8 2 1 0 3 0 0 0 50 0 0 0 
3 9986 8 2 1 0 3 0 0 0 50 0 0 0 
4 9985 6 2 2 0 5 0 0 0 50 0 0 0 
5 9985 5 1 2 0 6 1 0 0 50 0 0 0 
6 9984 4 1 3 0 8 0 0 0 50 0 0 0 
7 9983 4 1 4 0 8 0 0 0 50 0 0 0 
8 9982 4 1 2 0 11 0 0 0 50 0 0 0 
9 9981 3 2 2 0 12 0 0 0 50 0 0 0 
10 9976 3 3 3 1 14 0 0 0 50 0 0 0 
11 9975 2 2 5 1 15 0 0 0 50 0 0 0 
12 9974 3 1 6 0 15 1 0 0 50 0 0 0 
13 9971 4 1 6 1 16 1 0 0 50 0 0 0 
14 9969 3 2 7 0 17 2 0 0 50 0 0 0 
15 9964 6 3 7 0 18 2 0 0 50 0 0 0 
16 9962 6 4 7 0 20 1 0 0 50 0 0 0 
17 9959 7 5 6 0 22 1 0 0 50 0 0 0 
18 9956 9 3 7 2 22 1 0 0 50 0 0 0 
19 9949 11 5 9 0 24 2 0 0 50 0 0 0 
20 9944 7 6 9 0 31 3 0 0 50 0 0 0 
21 9937 8 8 11 0 34 2 0 0 50 0 0 0 
22 9926 13 11 13 0 35 2 0 0 50 0 0 0 
23 9917 14 14 11 0 42 2 0 0 50 0 0 0 
